Merge ID	DB_NoveV12	Ishihama2008_fin	Masuda2009_fin	PengTable_fin	Taniguchi2010_fin_mmol	OurStudy	# Studies	DB_NoveV12 Duplicates	Ishihama2008_fin Duplicates	Masuda2009_fin Duplicates	PengTable_fin Duplicates	Taniguchi2010_fin_mmol Duplicates	OurStudy Duplicates	Subcellular Location(this study)	emPAI-derived copy no/cell (see Figure 2)	Copy number per cell	APEX	mMol	P00350	
Q6BF86	1						1	1						B					
P76539	1			1			2	1			1			A					
P76541	1		1	1			3	1		1	1			A		32.03			
P76552	1			1			2	1			1			B					
P76553	1			1			2	1			1			A					
P76555	1			1			2	1			1			A					
P76556	1			1			2	1			1			A					
P76558	1	1	1	1	1	1	6	1	1	2	1	1	1	A	4.53E+02	374.79	709.84	0.019797	P76558
P76559	1			1			2	1			1			G					
P76561	1			1			2	1			1			A					
P76576	1	1	1	1		1	5	1	1	2	1		1	B	4.05E+02	73.59			P76576
P76577	1			1			2	1			1			B					
P76578	1		1	1	1	1	5	1		2	1	1	1	E		6.53		0.00029827	P76578
P76584	1			1			2	1			1			A					
P76585	1			1			2	1			1			A					
P76586	1			1			2	1			1			B					
P76594	1		1	1	1	1	5	1		1	1	1	1	A		-		0.0047971	P76594
P76630	1			1		1	3	1			1		1	B					P76630
P76633	1			1	1		3	1			1	1		A				0.00015662	
P76641	1			1			2	1			1			A					
P76658	1	1	1	1		1	5	1	1	2	1		1	A	2.43E+02	159.98	424.66		P76658
P76938	1			1			2	1			1			A					
P77147	1			1			2	1			1			A					
P77150	1	1	1	1			4	1	1	1	1			A	5.46E+02	20.84			
P77173	1		1	1		1	4	1		2	1		1	B		32.03			P77173
P77174	1			1			2	1			1			A					
P77202	1	1		1	1		4	1	1		1	1		G	2.12E+02			0.0063695	
P77213	1			1	1		3	1			1	1		A				0.0047409	
P77214	1			1			2	1			1			G					
P77218	1			1	1		3	1			1	1		A				7.1402e-005	
P77223	1		1	1	1		4	1		1	1	1		F1		1.93		0.0020498	
P77239	1	1		1			3	1	1		1			F2	1.47E+02				
P77247	1	1	1	1			4	1	1	1	1			A	2.95E+02	89.34			
P77258	1	1	1	1		1	5	1	1	1	1		1	A	4.05E+02	115.26	277.23		P77258
P77260	1			1			2	1			1			A					
P77265	1		1	1	1	1	5	1		1	1	1	1	B		1.14		0.00074814	P77265
P77269	1			1			2	1			1			G					
P77277	1			1			2	1			1			A					
P77279	1			1			2	1			1			F1					
P77280	1			1			2	1			1			B					
P77285	1		1	1		1	4	1		1	1		1	G		-			P77285
P77304	1		1	1		1	4	1		1	1		1	B		1.19	1917.79		P77304
P77328	1			1			2	1			1			B					
P77334	1			1		1	3	1			1		1	A					P77334
P77337	1			1			2	1			1			A					
P77338	1	1	1	1		1	5	1	1	2	1		1	B	1.39E+02	4.08			P77338
P77360	1			1			2	1			1			B					
P77376	1			1	1		3	1			1	1		A				0.0095781	
P77377	1			1			2	1			1			B					
P77378	1			1			2	1			1			A					
P77396	1			1			2	1			1			A					
P77398	1			1	1	1	4	1			1	1	1	A			791.43	0.003357	P77398
P77399	1		1	1	1	1	5	1		1	1	1	1	A		-		0.00093785	P77399
P77402	1			1			2	1			1			A					
P77414	1			1			2	1			1			A					
P77434	1			1		1	3	1			1		1	A					P77434
P77444	1			1		1	3	1			1		1	F1					P77444
P77473	1		1	1		1	4	1		1	1		1	B		1.06			P77473
P77475	1		1	1	1	1	5	1		2	1	1	1	A		47.23		0.0072646	P77475
P77488	1		1	1	1	1	5	1		2	1	1	1	A		25.52		0.024848	P77488
P77493	1			1			2	1			1			A					
P77499	1	1		1		1	4	1	1		1		1	F1	1.76E+02				P77499
P77509	1			1	1		3	1			1	1		F1				0.00060905	
P77510	1			1			2	1			1			B					
P77522	1			1		1	3	1			1		1	F1					P77522
P77526	1			1			2	1			1			A					
P77538	1			1			2	1			1			B					
P77539	1			1			2	1			1			B					
P77544	1			1	1		3	1			1	1		A				0.015995	
P77552	1	1	1	1		1	5	1	1	1	1		1	A	2.78E+02	90.69			P77552
P77555	1			1			2	1			1			A					
P77559	1			1		1	3	1			1		1	A					P77559
P77561	1	1		1	1		4	1	1		1	1		A	1.02E+02			0.00032288	
P77567	1			1			2	1			1			A					
P77570	1			1			2	1			1			A					
P77579	1			1			2	1			1			B					
P77581	1		1	1	1	1	5	1		1	1	1	1	A		66.35		0.0083261	P77581
P77585	1			1	1		3	1			1	1		A				0.00038055	
P77625	1			1	1	1	4	1			1	1	1	A				0.00037074	P77625
P77671	1			1			2	1			1			A					
P77689	1			1		1	3	1			1		1	F1					P77689
P77714	1			1			2	1			1			A					
P77721	1		1	1	1		4	1		1	1	1		A		16.12		0.010087	
P77726	1		1	1			3	1		1	1			B		1.27			
P77735	1		1	1		1	4	1		2	1		1	A		34.35			P77735
P77737	1		1	1		1	4	1		2	1		1	F1		146.75	234.72		P77737
P77739	1		1	1		1	4	1		2	1		1	A		30.64			P77739
P77748	1		1	1	1	1	5	1		1	1	1	1	A		-		0.0038136	P77748
P77756	1		1	1	1	1	5	1		1	1	1	1	B		87.54		0.0063439	P77756
P77757	1			1		1	3	1			1		1	B					P77757
P77766	1			1		1	3	1			1		1	A					P77766
P77774	1	1	1	1		1	5	1	1	2	1		1	I	6.64E+02	140.56			P77774
P77775	1		1	1		1	4	1		2	1		1	A		13.27			P77775
P77781	1		1	1			3	1		1	1			A		44.02			
P77788	1			1			2	1			1			A					
P77804	1	1	1	1		1	5	1	1	2	1		1	F2	4.01E+02	208.24			P77804
P77808	1		1	1			3	1		2	1			A		25.05			
P78055	1			1			2	1			1			A					
P78067	1	1	1	1			4	1	1	1	1			G	1.37E+02	9.92			
P80644	1			1		1	3	1			1		1	A					P80644
P80645	1			1			2	1			1			A					
Q46755	1			1			2	1			1			B					
Q46799	1			1	1		3	1			1	1		A				0.00045886	
Q46800	1			1			2	1			1			A					
Q46802	1			1	1		3	1			1	1		A				0.00043048	
Q46803	1			1			2	1			1			A					
Q46806	1			1	1		3	1			1	1		A				0.00037005	
Q46808	1			1	1		3	1			1	1		B				0.00053572	
Q46809	1			1			2	1			1			A					
Q46810	1			1			2	1			1			A					
Q46812	1			1			2	1			1			A					
Q46820	1			1	1		3	1			1	1		A				0.0002483	
Q46821	1			1	1		3	1			1	1		B				0.00077561	
Q46822	1			1			2	1			1			A					
Q46824	1			1		1	3	1			1		1	B					Q46824
Q46829	1	1	1	1		1	5	1	1	2	1		1	A	8.59E+02	136.13			Q46829
Q46845	1		1	1			3	1		2	1			F1		25.99			
Q46855	1			1		1	3	1			1		1	A					Q46855
Q46856	1	1	1	1	1		5	1	1	1	1	1		A	6.13E+02	149		0.002071	
Q46857	1		1	1			3	1		1	1			A		27.85			
Q46858	1			1			2	1			1			G					
Q46866	1			1			2	1			1			A					
Q46871	1	1		1			3	1	1		1			A	3.92E+02				
Q46893	1	1		1			3	1	1		1			A	1.67E+02				
Q46907	1			1			2	1			1			A					
Q46916	1			1			2	1			1			B					
Q46920	1	1	1	1		1	5	1	1	1	1		1	A	2.78E+02	20			Q46920
Q46925	1			1	1	1	4	1			1	1	1	A				0.0045566	Q46925
Q46927	1			1		1	3	1			1		1	B					Q46927
Q46938	1			1	1		3	1			1	1		A				0.00059196	
Q46939	1		1	1	1	1	5	1		2	1	1	1	A		12.32		0.004189	Q46939
Q46948	1	1	1				3	1	1	1				A	3.48E+02	70.42			
Q47005	1			1			2	1			1			A					
Q47083	1			1			2	1			1			A					
Q47142	1			1			2	1			1			B					
Q47146	1		1	1	1	1	5	1		2	1	1	1	B		8.47		0.004858	Q47146
Q47147	1			1		1	3	1			1		1	A					Q47147
Q47151	1			1			2	1			1			G					
Q47155	1			1			2	1			1			A					
Q47208	1			1			2	1			1			A					
Q47319	1			1		1	3	1			1		1	A					Q47319
Q47622	1	1		1	1	1	5	1	1		1	1	1	G	1.24E+02			0.0014479	Q47622
Q47679	1			1	1		3	1			1	1		A				0.020042	
Q47702	1			1			2	1			1			G					
Q47710	1			1		1	3	1			1		1	B					Q47710
Q57261	1	1	1	1	1	1	6	1	1	2	1	1	1	A	3.15E+02	65.44		0.0042305	Q57261
Q93K97	1	1	1	1			4	1	1	1	1			A	4.14E+02	18.96			
A5A607	1						1	1						A					
A5A614	1						1	1						A					
A5A616	1						1	1						B					
A5A619	1						1	1						B					
A5A628	1						1	1						B					
A5A630	1						1	1						B					
A8DYQ1	1						1	1						A					
C1P5Z7	1						1	1						A					
C1P5Z8	1						1	1						B					
C1P5Z9	1						1	1						B					
C1P612	1						1	1						A					
C1P614	1						1	1						B					
C1P620	1						1	1						A					
O32528	1			1			2	1			1			I					
O32583	1			1			2	1			1			A					
P00582	1	1	1	1	1	1	6	1	1	2	1	1	1	A	3.21E+02	118.82		0.017241	P00582
P00634	1			1		1	3	1			1		1	G					P00634
P00722	1			1		1	3	1			1		1	A					P00722
P00816	1			1			2	1			1			A					
P00892	1			1		1	3	1			1		1	A					P00892
P00893	1	1		1			3	1	1		1			A	1.86E+02				
P00894	1	1		1		1	4	1	1		1		1	A	4.05E+02				P00894
P00909	1			1			2	1			1			B					
P00926	1	1	1	1	1		5	1	1	2	1	1		A	1.47E+02	350.74		0.00079027	
P00936	1		1	1		1	4	1		1	1		1	A		-			P00936
P00957	1	1	1	1	1	1	6	1	1	2	1	1	1	A_trl	1.83E+03	275.23	1650.27	0.034219	P00957
P00960	1	1	1	1		1	5	1	1	2	1		1	A_trl	3.19E+03	1192.11	4168.93		P00960
P02919	1		1	1	1	1	5	1		2	1	1	1	B		15.65		0.00037298	P02919
P02921	1			1			2	1			1			B					
P02929	1			1		1	3	1			1		1	B					P02929
P02942	1			1			2	1			1			B					
P03004	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	1.12E+02	23.18		0.011497	P03004
P03023	1		1	1		1	4	1		1	1		1	A		14.22			P03023
P03819	1		1	1	1	1	5	1		1	1	1	1	B		1.08		0.0013379	P03819
P03825	1			1			2	1			1			B					
P03841	1	1	1	1			4	1	1	2	1			G	4.53E+02	308.96			
P03960	1		1	1		1	4	1		1	1		1	B		0.94			P03960
P04128	1		1	1			3	1		1	1			F4		1.45			
P04391	1			1		1	3	1			1		1	A			442.51		P04391
P04395	1			1	1		3	1			1	1		A				0.0008403	
P04846	1		1	1	1	1	5	1		1	1	1	1	E		-		0.00091919	P04846
P04949	1			1			2	1			1			F4					
P04994	1		1	1		1	4	1		1	1		1	A		-			P04994
P05041	1		1	1			3	1		1	1			A		11.36			
P05100	1			1			2	1			1			A					
P05704	1			1		1	3	1			1		1	B					P05704
P05706	1		1	1			3	1		1	1			F1		208.24			
P05707	1		1	1			3	1		1	1			A		54.08			
P05791	1	1		1	1	1	5	1	1		1	1	1	A	1.17E+02			0.0076861	P05791
P05825	1	1	1	1		1	5	1	1	1	1		1	H	2.95E+02	-			P05825
P06134	1			1			2	1			1			A					
P06609	1			1			2	1			1			B					
P06959	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	8.02E+03	2785.78	4640.4	0.38417	P06959
P06972	1			1			2	1			1			B					
P06974	1			1			2	1			1			F1					
P06989	1			1	1	1	4	1			1	1	1	A				0.00033206	P06989
P07012	1	1	1	1		1	5	1	1	1	1		1	A_trl	1.78E+03	9.92	1523.96		P07012
P07013	1			1			2	1			1			A					
P07017	1		1	1	1		4	1		1	1	1		B		0.85		0.00013449	
P07018	1			1		1	3	1			1		1	B					P07018
P07024	1	1	1	1		1	5	1	1	1	1		1	G	2.89E+02	21.78			P07024
P07026	1			1	1		3	1			1	1		A				0.0045201	
P07117	1		1	1	1	1	5	1		2	1	1	1	B		83		0.013638	P07117
P07363	1			1			2	1			1			A					
P07395	1	1	1	1		1	5	1	1	2	1		1	A	1.52E+03	932	1593.51		P07395
P07464	1			1			2	1			1			A					
P07658	1			1			2	1			1			A					
P08189	1			1			2	1			1			F4					
P08190	1			1			2	1			1			F4					
P08191	1			1			2	1			1			F4					
P08194	1		1	1			3	1		2	1			B		269.17			
P08202	1	1		1			3	1	1		1			A	3.56E+03				
P08203	1	1		1			3	1	1		1			A	2.50E+02				
P08204	1	1		1	1		4	1	1		1	1		A	8.77E+02		523.85	0.00065827	
P08245	1		1	1			3	1		1	1			A_trl		27.85			
P08369	1			1			2	1			1			B					
P08372	1			1			2	1			1			B					
P08390	1	1		1		1	4	1	1		1		1	A	2.68E+02				P08390
P08555	1		1	1			3	1		1	1			B		1.27			
P08622	1	1	1	1	1	1	6	1	1	2	1	1	1	A	8.05E+02	295.57	1354.69	0.028798	P08622
P08660	1	1	1	1		1	5	1	1	1	1		1	A	1.32E+02	17.07	6849.76		P08660
P08722	1			1			2	1			1			B					
P08956	1	1	1	1		1	5	1	1	2	1		1	A	1.14E+02	4.08	208.27		P08956
P08957	1	1	1	1	1	1	6	1	1	2	1	1	1	A	3.48E+02	87	595.75	0.0052811	P08957
P09099	1		1	1			3	1		1	1			A		10.88			
P09127	1		1	1	1	1	5	1		2	1	1	1	B		136.13	347.48	0.0023183	P09127
P09151	1	1		1			3	1	1		1			A	6.64E+02		3281.05		
P09184	1			1			2	1			1			A					
P09323	1	1	1	1		1	5	1	1	2	1		1	B	2.78E+02	350.74			P09323
P09372	1	1	1	1		1	5	1	1	1	1		1	A	1.60E+04	6374.36	3564.48		P09372
P09373	1	1	1	1	1	1	6	1	1	2	1	1	1	A	1.21E+04	641.14	5107.31	0.096355	P09373
P09378	1			1			2	1			1			A					
P09551	1	1		1	1	1	5	1	1		1	1	1	G	2.12E+02		352.81	0.00069819	P09551
P09831	1	1	1	1	1	1	6	1	1	2	1	1	1	A	7.29E+02	15.17	6437.72	0.06969	P09831
P09835	1			1		1	3	1			1		1	B					P09835
P0A698	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	3.22E+02	11.36	104.7	0.0020085	P0A698
P0A6A6	1	1		1			3	1	1		1			A	5.93E+02		4524.61		
P0A6A8	1	1	1	1		1	5	1	1	1	1		1	F1	1.02E+04	38218.95	75918.7		P0A6A8
P0A6C1	1		1	1	1	1	5	1		1	1	1	1	A		15.17		0.0065188	P0A6C1
P0A6D3	1	1		1		1	4	1	1		1		1	A	6.73E+02		1120.92		P0A6D3
P0A6E6	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	4.18E+03	398	1321.97	0.00010535	P0A6E6
P0A6F9	1	1	1	1	1	1	6	1	1	2	1	1	1	A	6.54E+03	4064.14	64668.67	2.1907	P0A6F9
P0A6I0	1	1	1	1		1	5	1	1	2	1		1	A	7.63E+02	276.96			P0A6I0
P0A6I6	1			1			2	1			1			A					
P0A6L0	1	1	1	1		1	5	1	1	2	1		1	A	6.71E+04	85.75			P0A6L0
P0A6L7	1			1			2	1			1			A					
P0A6M2	1			1		1	3	1			1		1	B					P0A6M2
P0A6N8	1		1	1	1	1	5	1		1	1	1	1	A		181.53		0.05585	P0A6N8
P0A6P1	1	1	1	1	1	1	6	1	1	2	1	1	1	A_trl	6.60E+04	2895.73	15094.06	0.3094	P0A6P1
P0A6S3	1			1			2	1			1			G					
P0A6S5	1			1		1	3	1			1		1	B					P0A6S5
P0A6T5	1	1	1	1		1	5	1	1	2	1		1	A	7.37E+02	336.54	5368.76		P0A6T5
P0A6U3	1	1	1	1		1	5	1	1	2	1		1	F1	2.12E+02	41			P0A6U3
P0A6U5	1	1		1	1	1	5	1	1		1	1	1	A_trl	2.68E+02			0.0058667	P0A6U5
P0A6W0	1			1		1	3	1			1		1	A					P0A6W0
P0A6W3	1		1	1		1	4	1		1	1		1	B		1.22			P0A6W3
P0A6X7	1	1	1	1		1	5	1	1	1	1		1	A_trl	1.32E+03	975.11	2820.69		P0A6X7
P0A6Y1	1	1	1	1		1	5	1	1	2	1		1	A_trl	2.11E+03	1104.73	1006.61		P0A6Y1
P0A6Y5	1	1	1	1	1	1	6	1	1	2	1	1	1	A	9.05E+02	177.58		0.03355	P0A6Y5
P0A6Z6	1			1	1		3	1			1	1		A				0.015394	
P0A705	1	1	1	1		1	5	1	1	2	1		1	A_trl	2.50E+03	672.06	1979.33		P0A705
P0A707	1	1	1	1		1	5	1	1	2	1		1	A_trl	2.64E+04	727.17	5488.52		P0A707
P0A710	1			1			2	1			1			B					
P0A712	1			1			2	1			1			B					
P0A742	1		1	1		1	4	1		2	1		1	B		54.08			P0A742
P0A749	1	1	1	1	1	1	6	1	1	2	1	1	1	A	4.10E+02	127.26	504.79	0.02186	P0A749
P0A761	1	1	1	1	1		5	1	1	1	1	1		A	2.29E+02	152		0.0029955	
P0A780	1	1	1	1		1	5	1	1	1	1		1	A	7.04E+02	398			P0A780
P0A7A2	1		1	1		1	4	1		2	1		1	B		22.71			P0A7A2
P0A7A7	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	1.44E+02	135		0.016615	P0A7A7
P0A7C8	1			1			2	1			1			B					
P0A7D1	1	1	1	1	1	1	6	1	1	2	1	1	1	A_trl	5.61E+02	229.62		0.0080232	P0A7D1
P0A7G6	1	1	1	1			4	1	1	2	1			F1	6.86E+02	449.64	891.99		
P0A7J7	1	1	1	1		1	5	1	1	2	1		1	A_trl	1.02E+04	507.96	12449.73		P0A7J7
P0A7K2	1	1	1	1		1	5	1	1	2	1		1	A_trl	5.76E+06	356580.75	109420.2		P0A7K2
P0A7L0	1	1	1	1		1	5	1	1	2	1		1	A_trl	8.78E+04	2222.48	14447.57		P0A7L0
P0A7L3	1	1	1	1		1	5	1	1	2	1		1	A_trl	1.60E+04	507.96	4998.25		P0A7L3
P0A7L8	1	1	1	1		1	5	1	1	2	1		1	A_trl	1.60E+04	8598.07			P0A7L8
P0A7M2	1	1	1	1		1	5	1	1	2	1		1	A_trl	4.67E+04	1104.73	9283.19		P0A7M2
P0A7M6	1	1	1	1		1	5	1	1	2	1		1	A_trl	4.53E+05	727.17	21711.37		P0A7M6
P0A7M9	1	1	1	1		1	5	1	1	1	1		1	A_trl	3.63E+05	1909.42	1951		P0A7M9
P0A7N1	1			1			2	1			1			A_trl					
P0A7N4	1	1	1	1		1	5	1	1	1	1		1	A_trl	3.90E+04	18139.54			P0A7N4
P0A7N9	1	1	1	1		1	5	1	1	1	1		1	A_trl	1.86E+08	7.132	13631.11		P0A7N9
P0A7P5	1	1	1	1		1	5	1	1	1	1		1	A_trl	3.37E+06	4064.14			P0A7P5
P0A7Q1	1	1	1	1		1	5	1	1	1	1		1	A_trl	4.18E+03	165.27			P0A7Q1
P0A7Q6	1			1		1	3	1			1		1	A_trl					P0A7Q6
P0A7R1	1	1	1	1		1	5	1	1	2	1		1	A_trl	1.60E+04	767.47	18725.37		P0A7R1
P0A7S3	1	1	1	1		1	5	1	1	2	1		1	A_trl	6.10E+04	727.17			P0A7S3
P0A7T7	1	1	1	1		1	5	1	1	2	1		1	A_trl	3.90E+04	2308.02	9413.13		P0A7T7
P0A7U7	1	1	1	1		1	5	1	1	2	1		1	A_trl	5.67E+05	12491.64	9652.35		P0A7U7
P0A7V3	1	1	1	1		1	5	1	1	2	1		1	A_trl	8.21E+04	1302.81	17407.9		P0A7V3
P0A800	1	1	1	1	1		5	1	1	2	1	1		A	2.09E+04	1104.73	3700.2	0.68055	
P0A814	1			1	1	1	4	1			1	1	1	A				0.0023191	P0A814
P0A821	1		1	1			3	1		2	1			A		22.71			
P0A830	1		1	1		1	4	1		2	1		1	B		83			P0A830
P0A843	1		1	1	1	1	5	1		2	1	1	1	B		136.13		0.040915	P0A843
P0A862	1	1	1	1		1	5	1	1	2	1		1	A	1.28E+04	1535.67	10163.69		P0A862
P0A877	1	1		1		1	4	1	1		1		1	A	2.23E+02		2217.99		P0A877
P0A881	1			1			2	1			1			A					
P0A890	1			1	1		3	1			1	1		A				0.012632	
P0A898	1			1	1		3	1			1	1		A				0.012484	
P0A8B2	1			1		1	3	1			1		1	A					P0A8B2
P0A8B5	1	1	1	1	1	1	6	1	1	1	1	1	1	A	6.54E+03	398		0.080643	P0A8B5
P0A8C8	1			1			2	1			1			A					
P0A8D9	1		1	1		1	4	1		1	1		1	B		1.31			P0A8D9
P0A8G6	1	1	1	1	1	1	6	1	1	1	1	1	1	B	1.22E+03	238.33		0.11119	P0A8G6
P0A8G9	1	1	1	1			4	1	1	1	1			A	3.68E+02	645.93			
P0A8H3	1			1			2	1			1			B					
P0A8H6	1	1	1	1	1	1	6	1	1	1	1	1	1	A	4.05E+02	99.64		0.053006	P0A8H6
P0A8H8	1		1	1	1		4	1		1	1	1		A		99.64		0.031798	
P0A8J2	1			1	1	1	4	1			1	1	1	A				0.0083858	P0A8J2
P0A8K1	1	1	1	1		1	5	1	1	2	1		1	F1	3.39E+02	54.08			P0A8K1
P0A8K5	1		1				2	1		1				A		398			
P0A8K8	1			1		1	3	1			1		1	B					P0A8K8
P0A8Q0	1		1	1		1	4	1		1	1		1	B		1.81			P0A8Q0
P0A8Q3	1			1		1	3	1			1		1	B					P0A8Q3
P0A8R0	1	1	1	1	1	1	6	1	1	1	1	1	1	A	7.63E+02	791.36		0.00084552	P0A8R0
P0A8R4	1			1		1	3	1			1		1	A					P0A8R4
P0A8R9	1					1	2	1					1	A					P0A8R9
P0A8S9	1			1	1		3	1			1	1		A				0.0065518	
P0A8T1	1	1	1	1	1	1	6	1	1	1	1	1	1	A	2.29E+02	33.42		0.0047227	P0A8T1
P0A8T5	1			1			2	1			1			B					
P0A8V0	1		1	1			3	1		1	1			A		25.99			
P0A903	1	1	1	1		1	5	1	1	2	1		1	I	8.68E+02	181.53			P0A903
P0A905	1	1	1	1		1	5	1	1	2	1		1	I	4.18E+03	165.27			P0A905
P0A910	1	1	1	1		1	5	1	1	2	1		1	H	2.99E+04	750.27			P0A910
P0A915	1			1			2	1			1			H					
P0A932	1		1	1			3	1		1	1			I		-			
P0A964	1			1	1		3	1			1	1		A				0.00025574	
P0A968	1	1	1	1	1		5	1	1	1	1	1		A	2.11E+03	884.64		0.071155	
P0A972	1	1	1	1	1		5	1	1	1	1	1		A	8.19E+03	2585.84	13020.78	4.3348	
P0A978	1	1		1	1		4	1	1		1	1		A	1.39E+03			8.1609e-005	
P0A982	1			1			2	1			1			A					
P0A991	1	1	1	1	1	1	6	1	1	2	1	1	1	A	2.12E+02	76.29		0.0018901	P0A991
P0A9A6	1	1	1	1		1	5	1	1	2	1		1	F1	9.66E+02	746.07	2851.16		P0A9A6
P0A9E0	1	1		1			3	1	1		1			A	2.29E+02				
P0A9E2	1			1		1	3	1			1		1	A					P0A9E2
P0A9F9	1			1		1	3	1			1		1	A					P0A9F9
P0A9H1	1		1	1		1	4	1		1	1		1	A		-			P0A9H1
P0A9H5	1			1		1	3	1			1		1	A					P0A9H5
P0A9K1	1			1	1	1	4	1			1	1	1	A				0.0059648	P0A9K1
P0A9L3	1	1	1	1	1	1	6	1	1	1	1	1	1	A	1.96E+03	645.93		0.057824	P0A9L3
P0A9M8	1	1	1	1	1	1	6	1	1	2	1	1	1	B	2.38E+03	225.17	534.24	0.026304	P0A9M8
P0A9P9	1			1	1		3	1			1	1		A				0.0013162	
P0A9S3	1	1	1	1		1	5	1	1	2	1		1	B	5.82E+02	110.81			P0A9S3
P0A9T6	1			1			2	1			1			A					
P0A9T8	1			1		1	3	1			1		1	F1					P0A9T8
P0A9U6	1			1			2	1			1			A					
P0A9U8	1			1			2	1			1			A					
P0A9V8	1			1			2	1			1			A					
P0A9X9	1	1	1	1	1		5	1	1	1	1	1		A	8.19E+03	398	11070.18	1.0215	
P0A9Y6	1	1	1	1	1	1	6	1	1	1	1	1	1	A	5.85E+03	4064.14	40354.68	11.2809	P0A9Y6
P0A9Z1	1	1	1	1	1	1	6	1	1	2	1	1	1	A	6.64E+02	2308.02		0.070884	P0A9Z1
P0AA04	1	1	1	1		1	5	1	1	1	1		1	A	6.10E+04	2308.02			P0AA04
P0AA25	1	1	1	1	1	1	6	1	1	2	1	1	1	A	2.66E+03	1909.42		0.33641	P0AA25
P0AA31	1		1	1			3	1		1	1			A		645.93			
P0AA57	1			1			2	1			1			G					
P0AA60	1			1			2	1			1			B					
P0AA67	1		1	1			3	1		1	1			B		1.69			
P0AA70	1			1			2	1			1			B					
P0AA76	1			1			2	1			1			B					
P0AA78	1			1			2	1			1			B					
P0AA80	1		1	1			3	1		1	1			B		1.45			
P0AA82	1		1	1			3	1		1	1			B		1.93			
P0AA86	1		1	1		1	4	1		1	1		1	B		2.05			P0AA86
P0AA89	1			1			2	1			1			A					
P0AAA1	1		1	1		1	4	1		1	1		1	B		1.83			P0AAA1
P0AAA3	1			1			2	1			1			G					
P0AAA5	1			1			2	1			1			B					
P0AAA7	1			1			2	1			1			B					
P0AAA9	1			1			2	1			1			G					
P0AAC8	1	1	1	1		1	5	1	1	1	1		1	A	8.05E+02	398			P0AAC8
P0AAD4	1			1			2	1			1			B					
P0AAE2	1			1		1	3	1			1		1	B					P0AAE2
P0AAF1	1			1			2	1			1			B					
P0AAG0	1			1		1	3	1			1		1	F1					P0AAG0
P0AAG8	1	1	1	1		1	5	1	1	2	1		1	F1	9.79E+01	123.27			P0AAG8
P0AAI1	1			1	1		3	1			1	1		F1				0.00010819	
P0AAI3	1	1	1	1	1	1	6	1	1	2	1	1	1	B	5.79E+02	349.88		0.034483	P0AAI3
P0AAJ3	1			1			2	1			1			B					
P0AAL0	1			1			2	1			1			A					
P0AAL9	1			1			2	1			1			G					
P0AAM7	1			1			2	1			1			A					
P0AAN5	1			1	1		3	1			1	1		A				0.059563	
P0AAP5	1			1			2	1			1			A					
P0AAR0	1			1	1		3	1			1	1		A				0.00020429	
P0AAR3	1	1	1	1	1	1	6	1	1	1	1	1	1	A	3.48E+02	70.42	479.8	0.017096	P0AAR3
P0AAR5	1			1			2	1			1			B					
P0AAR8	1			1			2	1			1			G					
P0AAS3	1			1			2	1			1			B					
P0AAS7	1	1	1	1			4	1	1	1	1			A	6.13E+02	136.13			
P0AAT6	1	1	1	1	1		5	1	1	1	1	1		A	1.04E+03	398		0.055747	
P0AAU2	1			1			2	1			1			B					
P0AAU5	1			1			2	1			1			B					
P0AAU7	1			1			2	1			1			A					
P0AAV6	1			1			2	1			1			G					
P0AAW5	1			1			2	1			1			B					
P0AAX3	1			1			2	1			1			G					
P0AAY1	1			1	1		3	1			1	1		A				0.00044849	
P0AAZ7	1	1	1	1			4	1	1	1	1			A	1.39E+03	260.06			
P0AB01	1	1	1	1		1	5	1	1	1	1		1	B	1.98E+02	1.45			P0AB01
P0AB14	1	1	1	1	1		5	1	1	1	1	1		A	4.53E+02	398		0.1342	
P0AB28	1	1	1	1	1	1	6	1	1	1	1	1	1	A	1.04E+03	884.64		0.023508	P0AB28
P0AB31	1			1			2	1			1			I					
P0AB35	1			1			2	1			1			B					
P0AB46	1			1			2	1			1			G					
P0AB49	1			1			2	1			1			B					
P0AB65	1			1	1		3	1			1	1		A				0.015161	
P0AB93	1			1			2	1			1			B					
P0ABA0	1	1	1	1		1	5	1	1	2	1		1	B	8.92E+02	7978.89			P0ABA0
P0ABA4	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	1.28E+03	1480.65	1422.07	0.04983	P0ABA4
P0ABB0	1	1	1	1	1	1	6	1	1	2	1	1	1	F1	1.99E+03	1206.59	2002.92	0.15958	P0ABB0
P0ABC0	1			1			2	1			1			B					
P0ABC9	1		1	1		1	4	1		1	1		1	B		1.03			P0ABC9
P0ABD3	1	1	1	1			4	1	1	2	1			A	2.89E+02	196			
P0ABD5	1	1	1	1		1	5	1	1	2	1		1	A	1.04E+03	645.93	1931.09		P0ABD5
P0ABD8	1	1	1	1		1	5	1	1	1	1		1	A	1.32E+03	260.06	3337.88		P0ABD8
P0ABE5	1			1			2	1			1			B					
P0ABE9	1			1			2	1			1			A					
P0ABF4	1		1	1			3	1		1	1			A		54.08			
P0ABG4	1			1			2	1			1			B					
