Merge ID	TableS3_K12_ProteomeV13	Ishihama2008_fin	Masuda2009_fin	Taniguchi2010_fin_mmol	PengTable_fin	Thein_MergeMethods	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Ishihama2008_fin Duplicates	Masuda2009_fin Duplicates	Taniguchi2010_fin_mmol Duplicates	PengTable_fin Duplicates	Thein_MergeMethods Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	PAI lysate	emPAI	emPAI-derived copy no/cell (see Figure 2)	CAI	emPAI Value	Normalized And Descr Itensity	Copy number per cell	mMol	molecules/cell (1molec/cell=10nM)	APEX	2D mol/cell	Mean emPAI value	MTH1/1	MTH1/2	MTH1/3	MTH2/1	MTH2/2	MTH2/3	MTH3/1	MTH3/2	MTH3/3	MTH4/1	MTH4/2	MTH4/3	MTH5/1	MTH5/2	Localization	
P0A6U3	1	1	1		1		1	5	1	1	2		1		1	F1	MNMG_ECOLI	0.2	5.85E-01	2.12E+02		0.86	1	41																				F1
P0A6U5	1	1		1	1		1	5	1	1		1	1		1	A	RSMG_ECOLI	0.27	8.74E-01	2.68E+02					0.0058667	586.67																		A
P0A6W0	1				1		1	3	1				1		1	A	GLSA2_ECOLI																											A
P0A6W3	1		1		1		1	4	1		1		1		1	B	MRAY_ECOLI					0.67	1	1.22																				B
P0A6X7	1	1	1		1	1	1	6	1	1	1		1	1	1	A	IHFA_ECOLI	1.17	1.37E+01	1.32E+03		22.71	1	975.11			2820.69		0.57	0.7	0.7	  	 	  	0.3									A
P0A6Y1	1	1	1		1	1	1	6	1	1	2		1	1	1	A	IHFB_ECOLI	1.5	3.06E+01	2.11E+03		25.83	1	1104.73			1006.61		1.7	  	2.08	1.32												A
P0A6Y5	1	1	1	1	1		1	6	1	1	2	1	1		1	A	HSLO_ECOLI	0.91	7.11E+00	9.05E+02		3.92	1	177.58	0.03355	3355																		A
P0A6Z6	1			1	1		1	4	1			1	1		1	A	NIKR_ECOLI								0.015394	1539.4																		A
P0A705	1	1	1		1	1	1	6	1	1	2		1	1	1	A	IF2_ECOLI	1.62	4.08E+01	2.50E+03		15.47	1	672.06			1979.33		0.15	  	0.39	0.1	 	0.1	 	 	0.07	0.18	 	  	0.03			A
P0A707	1	1	1		1	1	1	6	1	1	2		1	1	1	A	IF3_ECOLI	3.38	2.37E+03	2.64E+04		16.78	1	727.17			5488.52		0.55	0.83	0.57	0.83	 	0.16	 	0.35	  	 						A
P0A710	1				1			2	1				1			B	ISPZ_ECOLI																											
P0A712	1				1			2	1				1			B	KDGT_ECOLI																											
P0A742	1		1		1		1	4	1		2		1		1	B	MSCL_ECOLI					1.15	1	54.08																				B
P0A749	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	A	MURA_ECOLI	0.45	1.82E+00	4.10E+02		2.78	1	127.26	0.02186	2186	504.79	1693.96	0.11	 	0.15	 	 	  	0.07									A
P0A761	1	1	1	1	1			5	1	1	1	1	1			A	NANE_ECOLI	0.22	6.68E-01	2.29E+02		3.33	1	152	0.0029955	299.55																		
P0A780	1	1	1		1	1	1	6	1	1	1		1	1	1	A	NUSB_ECOLI	0.75	4.62E+00	7.04E+02		9	1	398				2333.19	0.48	 	0.48	 												A
P0A7A2	1		1		1	1	1	5	1		2		1	1	1	B	GPMB_ECOLI					0.47	1	22.71					0.14	 	  	0.14												B
P0A7A7	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	F1	PLSB_ECOLI	0.11	3.01E-01	1.44E+02		2.95		135	0.016615	1661.5			0.21	  	0.15	0.19	 	0.29	0.18	 	0.28	0.23	0.19	  	 	0.04	0.32	F1
P0A7C8	1				1			2	1				1			B	PSIE_ECOLI																											
P0A7D1	1	1	1	1	1		1	6	1	1	2	1	1		1	A	PTH_ECOLI	0.62	3.12E+00	5.61E+02		5.11	1	229.62	0.0080232	802.32																		A
P0A7G6	1	1	1		1	1		5	1	1	2		1	1		F1	RECA_ECOLI	0.73	4.41E+00	6.86E+02		10.22	1	449.64			891.99		0.28	  	0.18	  	 	0.11	0.11	 	0.65	 	0.52	  	0.28	 	  	
P0A7J7	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL11_ECOLI	2.67	4.63E+02	1.02E+04		11.59	1	507.96			12449.73		1.39	1.8	2.44	3.23	 	0.47	0.47	 	2.41	0.51	0.51	  	1.8	0.23	  	A
P0A7K2	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL7_ECOLI	7.4	2.51E+07	5.76E+06		9.999	1	356580.75			109420.2	12145.35	0.72	1.09	1.09	0.63	0.49	0.82	0.82	 	  	0.28	 	1.09	0.63	 	0.27	A
P0A7L0	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL1_ECOLI	4.27	1.87E+04	8.78E+04		53.12	1	2222.48			14447.57		0.84	1.14	0.88	  	 	0.05	0.22	 	0.88	 	2.55	  	0.88	0.14	  	A
P0A7L3	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL20_ECOLI	3	9.99E+02	1.60E+04		11.59	1	507.96			4998.25		1.03	0.97	1.48	1.48	 	  	0.11	2.11	0.97	0.57	 	0.57	0.57	 	1.48	A
P0A7L8	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL27_ECOLI	3	9.99E+02	1.60E+04		214.44	1	8598.07					0.95	0.9	   	2.61	 	0.17	0.17	 	  	0.9						A
P0A7M2	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL28_ECOLI	3.8	6.31E+03	4.67E+04		25.83	1	1104.73			9283.19		0.54	1.65	0.38	0.38	 	0.07	 	 	  	0.38	0.38	  	 			A
P0A7M6	1	1	1		1		1	5	1	1	2		1		1	A	RL29_ECOLI	5.5	3.16E+05	4.53E+05		16.78	1	727.17			21711.37																	A
P0A7M9	1	1	1		1		1	5	1	1	1		1		1	A	RL31_ECOLI	5.33	2.15E+05	3.63E+05		45.42	1	1909.42			1951																	A
P0A7N1	1				1			2	1				1			A	RL31B_ECOLI																											
P0A7N4	1	1	1		1	1	1	6	1	1	1		1	1	1	A	RL32_ECOLI	3.67	4.64E+03	3.90E+04		463.16	1	18139.54					0.87	  	0.56	1.42	 	0.06	 	 	1.42	 						A
P0A7N9	1	1	1		1	1	1	6	1	1	1		1	1	1	A	RL33_ECOLI	10	1.00E+10	1.86E+08		176.83	1	7.132			13631.11		0.59	  	0.57	  	 	  	0.6									A
P0A7P5	1	1	1		1		1	5	1	1	1		1		1	A	RL34_ECOLI	7	1.00E+07	3.37E+06	0.73	99	1	4064.14																				A
P0A7Q1	1	1	1		1	1	1	6	1	1	1		1	1	1	A	RL35_ECOLI	2	9.90E+01	4.18E+03		3.64	1	165.27					1.2	1.2	  	 												A
P0A7Q6	1				1	1	1	4	1				1	1	1	A	RL36_ECOLI												0.81	 	  	0.81												A
P0A7R1	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RL9_ECOLI	3	9.99E+02	1.60E+04		17.74	1	767.47			18725.37	37362.93	3.94	6.02	14.32	7.54	 	0.07	0.03	 	7.54	0.48	2.22	1.18	3.76	 	  	A
P0A7S3	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RS12_ECOLI	4	1.00E+04	6.10E+04		16.78	1	727.17					0.81	  	0.92	1.98	0.3	0.68	0.68	 	0.55	 	 	  	0.55			A
P0A7T7	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RS18_ECOLI	3.67	4.64E+03	3.90E+04		55.23	1	2308.02			9413.13		1.17	1.68	1.68	1.68	 	  	0.14	0.39	  	 	0.93	  	1.68			A
P0A7U7	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RS20_ECOLI	5.67	4.64E+05	5.67E+05		315.23	1	12491.64			9652.35		2.5	2.42	3.65	3.65	 	  	 	 	  	0.36	3.65	5.33	1.52	 	1.52	A
P0A7V3	1	1	1		1	1	1	6	1	1	2		1	1	1	A	RS3_ECOLI	4.22	1.67E+04	8.21E+04		30.62	1	1302.81			17407.9		1.16	1.07	1.63	1.33	 	0.12	 	1.33	2.78	0.83	1.33	  	1.07	 	0.14	A
P0A800	1	1	1	1	1		1	6	1	1	2	1	1		1	A	RPOZ_ECOLI	3.2	1.58E+03	2.09E+04	0.59	25.83	1	1104.73	0.68055	68055	3700.2	18601.56																A
P0A814	1			1	1		1	4	1			1	1		1	A	RUVC_ECOLI								0.0023191	231.91																		A
P0A821	1		1		1		1	4	1		2		1		1	A	SELA_ECOLI					0.47		22.71				607.27																A
P0A830	1		1		1	1	1	5	1		2		1	1	1	B	DCTA_ECOLI					1.78	1	83					0.15	 	0.2	0.25	0.07	  	 	0.07	  	0.15						B
P0A843	1		1	1	1	1	1	6	1		2	1	1	1	1	B	TATE_ECOLI					2.98	1	136.13	0.040915	4091.5			0.37	 	0.16	0.16	 	  	0.51	 	0.51	0.51						B
P0A862	1	1	1		1		1	5	1	1	2		1		1	A	TPX_ECOLI	2.83	6.80E+02	1.28E+04		36.28	1	1535.67			10163.69	23747.36																A
P0A877	1	1			1		1	4	1	1			1		1	A	TRPA_ECOLI	0.21	6.38E-01	2.23E+02							2217.99	9364.7																A
P0A881	1				1			2	1				1			A	TRPR_ECOLI																											
P0A890	1			1	1			3	1			1	1			A	TUSA_ECOLI								0.012632	1263.2																		
P0A898	1			1	1		1	4	1			1	1		1	A	YBEY_ECOLI								0.012484	1248.4																		A
P0A8B2	1				1		1	3	1				1		1	A	YFCN_ECOLI																											A
P0A8B5	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YBAB_ECOLI	2.33	2.14E+02	6.54E+03	0.64	9	2	398	0.080643	8064.3																		A
P0A8C8	1				1			2	1				1			A	YIDD_ECOLI																											
P0A8D9	1		1		1		1	4	1		1		1		1	B	YFBV_ECOLI					0.93	1	1.31																				B
P0A8G6	1	1	1	1	1		1	6	1	1	1	1	1		1	B	WRBA_ECOLI	1.11	1.19E+01	1.22E+03		5.31	1	238.33	0.11119	11119		1789.84																B
P0A8G9	1	1	1		1			4	1	1	1		1			A	EX7S_ECOLI	0.4	1.51E+00	3.68E+02		14.85	1	645.93																				
P0A8H3	1				1			2	1				1			B	ZUPT_ECOLI																											
P0A8H6	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YIHI_ECOLI	0.44	1.78E+00	4.05E+02		2.16		99.64	0.053006	5300.6																		A
P0A8H8	1		1	1	1			4	1		1	1	1			A	YACG_ECOLI					2.16	1	99.64	0.031798	3179.8																		
P0A8J2	1			1	1		1	4	1			1	1		1	A	DNAT_ECOLI								0.0083858	838.58																		A
P0A8K1	1	1	1		1	1	1	6	1	1	2		1	1	1	F1	PSD_ECOLI	0.36	1.31E+00	3.39E+02		1.15	1	54.08					0.18	 	0.27	 	 	0.19	 	 	  	0.09						F1
P0A8K5	1		1				1	3	1		1				1	A	YAEP_ECOLI					9	1	398																				A
P0A8K8	1				1		1	3	1				1		1	B	YIHY_ECOLI																											B
P0A8Q0	1		1		1		1	4	1		1		1		1	B	FRDC_ECOLI					5.81	1	1.81																				B
P0A8Q3	1				1		1	3	1				1		1	B	FRDD_ECOLI																											B
P0A8R0	1	1	1	1	1		1	6	1	1	1	1	1		1	A	RRAA_ECOLI	0.8	5.31E+00	7.63E+02		18.31	1	791.36	0.00084552	84.552																		A
P0A8R4	1				1		1	3	1				1		1	A	SLYX_ECOLI																											A
P0A8R9	1						1	2	1						1	A	HDFR_ECOLI																											A
P0A8S9	1			1	1			3	1			1	1			A	FLHD_ECOLI								0.0065518	655.18																		
P0A8T1	1	1	1	1	1		1	6	1	1	1	1	1		1	A	PRMA_ECOLI	0.22	6.68E-01	2.29E+02		1	1	33.42	0.0047227	472.27																		A
P0A8T5	1				1			2	1				1			B	FLIE_ECOLI																											
P0A8V0	1		1		1			3	1		1		1			A	RNZ_ECOLI					0.54		25.99																				
P0A903	1	1	1		1	1	1	6	1	1	2		1	1	1	I	NLPB_ECOLI	0.88	6.63E+00	8.68E+02	0.47	4.01	1	181.53					0.35	0.19	0.29	0.41	 	  	0.11	 	0.68	0.29	 	0.54	0.29	0.41	0.19	I
P0A905	1	1	1		1	1	1	6	1	1	2		1	1	1	I	SLYB_ECOLI	2	9.90E+01	4.18E+03		3.64	1	165.27					2.21	1.67	1.67	2.95	 	  	0.06	2.95	2.25	2.25	1.19	2.25	1.67	3.81	4.85	I
P0A910	1	1	1		1	1	1	6	1	1	2		1	2	1	H	OMPA_ECOLI	3.47	2.93E+03	2.99E+04	0.78	17.33	2	750.27				1310.42	1.16	1.72	1.81	2.21	0.07	0.14	0.5	 	2.21	 	2.32	0.44	1.54	0.31	  	H
P0A915	1				1	1		3	1				1	1		H	OMPW_ECOLI												0.15	 	0.15	 												
P0A932	1		1		1	1	1	5	1		1		1	1	1	I	GFCE_ECOLI					0.58							0.19	0.11	0.3	0.24	 	0.24	0.37	0.11	0.3	0.05	0.11	0.05	 			I
P0A964	1			1	1			3	1			1	1			A	CHEW_ECOLI								0.00025574	25.574																		
P0A968	1	1	1	1	1			5	1	1	1	1	1			A	CSPD_ECOLI	1.5	3.06E+01	2.11E+03	0.33	20.54	1	884.64	0.071155	7115.5																		
P0A972	1	1	1	1	1			5	1	1	1	1	1			A	CSPE_ECOLI	2.5	3.15E+02	8.19E+03		62	1	2585.84	4.3348	433480	13020.78	30651.03																
P0A978	1	1		1	1			4	1	1		1	1			A	CSPG_ECOLI	1.2	1.48E+01	1.39E+03	0.42				8.16E-05	8.1609																		
P0A982	1				1			2	1				1			A	CSPH_ECOLI																											
P0A991	1	1	1	1	1		1	6	1	1	2	1	1		1	A	ALF1_ECOLI	0.2	5.85E-01	2.12E+02		1.64	1	76.29	0.0018901	189.01																		A
P0A9A6	1	1	1		1	1	1	6	1	1	2		1	1	1	F1	FTSZ_ECOLI	0.95	7.96E+00	9.66E+02	0.52	17.23	1	746.07			2851.16	5880.91	0.7	  	0.17	  	0.42	1.41	1.88	 	1.03	0.17	0.48	0.48	0.88	0.17	  	F1
P0A9E0	1	1			1			3	1	1			1			A	ARAC_ECOLI	0.22	6.68E-01	2.29E+02	0.25																							
P0A9E2	1				1		1	3	1				1		1	A	SOXS_ECOLI																											A
P0A9F9	1				1		1	3	1				1		1	A	METR_ECOLI																											A
P0A9H1	1		1		1		1	4	1		1		1		1	A	MUG_ECOLI					1.15	1																					A
P0A9H5	1				1		1	3	1				1		1	A	BTUR_ECOLI																											A
P0A9K1	1			1	1		1	4	1			1	1		1	A	PHOH_ECOLI								0.0059648	596.48																		A
P0A9L3	1	1	1	1	1		1	6	1	1	1	1	1		1	A	FKBB_ECOLI	1.44	2.68E+01	1.96E+03	0.42	14.85	1	645.93	0.057824	5782.4																		A
P0A9M8	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	B	PTA_ECOLI	1.59	3.76E+01	2.38E+03		11.92	1	225.17	0.026304	2630.4	534.24	9332.74	0.23	 	0.12	 	 	0.28	 	0.39	0.18	0.23	0.23	  	0.18			B
P0A9P9	1			1	1			3	1			1	1			A	IDNO_ECOLI								0.0013162	131.62																		
P0A9S3	1	1	1		1	1	1	6	1	1	2		1	1	1	B	GATD_ECOLI	0.64	3.33E+00	5.82E+02	0.27	2.41	1	110.81					0.35	  	0.29	  	 	0.09	0.04	 	1.13	 	0.52	0.09	0.4	0.29	0.29	B
P0A9T6	1				1			2	1				1			A	YBAQ_ECOLI																											
P0A9T8	1				1		1	3	1				1		1	F1	YBBA_ECOLI																											F1
P0A9U6	1				1		1	3	1				1		1	A	PUUR_ECOLI																											A
P0A9U8	1				1			2	1				1			A	YDIO_ECOLI																											
P0A9V8	1				1		1	3	1				1		1	A	YIHU_ECOLI																											A
P0A9X9	1	1	1	1	1			5	1	1	1	1	1			A	CSPA_ECOLI	2.5	3.15E+02	8.19E+03		9	1	398	1.0215	102150	11070.18																	
P0A9Y6	1	1	1	1	1		1	6	1	1	1	1	1		1	A	CSPC_ECOLI	2.25	1.77E+02	5.85E+03		99	1	4064.14	11.2809	1128090	40354.68	11761.81																A
P0A9Z1	1	1	1	1	1		1	6	1	1	2	1	1		1	A	GLNB_ECOLI	0.71	4.18E+00	6.64E+02		55.23	1	2308.02	0.070884	7088.4		4314.8																A
P0AA04	1	1	1		1		1	5	1	1	1		1		1	A	PTHP_ECOLI	4	1.00E+04	6.10E+04		55.23	1	2308.02																				A
P0AA25	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	A	THIO_ECOLI	1.67	4.54E+01	2.66E+03		45.42	1	1909.42	0.33641	33641		13583.62	0.29	0.3	  	 	 	0.29	0.29	 	  	0.29						A
P0AA31	1		1		1			3	1		1		1			A	YEDF_ECOLI					14.85	1	645.93																				
P0AA57	1				1			2	1				1			G	YOBA_ECOLI																											
P0AA60	1				1		1	3	1				1		1	B	YGHB_ECOLI																											B
P0AA67	1		1		1		1	4	1		1		1		1	B	RHTA_ECOLI					3.64	0	1.69																				B
P0AA70	1				1			2	1				1			B	YEDA_ECOLI																											
P0AA76	1				1			2	1				1			B	DGOT_ECOLI																											
P0AA78	1				1			2	1				1			B	EXUT_ECOLI																											
P0AA80	1		1		1			3	1		1		1			B	GARP_ECOLI					1.51	1	1.45																				
P0AA82	1		1		1		1	4	1		1		1		1	B	CODB_ECOLI					9	1	1.93																				B
P0AA86	1		1		1		1	4	1		1		1		1	B	DSBE_ECOLI					13.68		2.05																				B
P0AA89	1				1			2	1				1			A	YDDV_ECOLI																											
P0AAA1	1		1		1	1	1	5	1		1		1	1	1	B	YAGU_ECOLI					6		1.83					0.59	 	1.19	0.69	 	0.31	 	 	0.15	 						B
P0AAA3	1				1			2	1				1			G	MATB_ECOLI																											
P0AAA5	1				1			2	1				1			B	SFA_ECOLI																											
P0AAA7	1				1			2	1				1			B	WZXE_ECOLI																											
P0AAA9	1				1			2	1				1			G	ZRAP_ECOLI																											
P0AAC8	1	1	1		1		1	5	1	1	1		1		1	A	ISCA_ECOLI	0.83	5.81E+00	8.05E+02	0.45	9	1	398				30395.34																A
P0AAD4	1				1			2	1				1			B	TYRP_ECOLI																											
P0AAE2	1				1		1	3	1				1		1	B	PROY_ECOLI																											B
P0AAF1	1				1			2	1				1			B	POTE_ECOLI																											
P0AAG0	1				1		1	3	1				1		1	F1	DPPD_ECOLI																											F1
P0AAG8	1	1	1		1		1	5	1	1	2		1		1	F1	MGLA_ECOLI	0.06	1.55E-01	9.79E+01	0.28	2.69	1	123.27																				F1
P0AAI1	1			1	1		1	4	1			1	1		1	F1	SSUB_ECOLI								0.00010819	10.819																		F1
P0AAI3	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	B	FTSH_ECOLI	0.63	3.30E+00	5.79E+02		7.89	1	349.88	0.034483	3448.3			0.4	 	  	0.06	0.65	0.44	0.97	0.2	0.44	0.25	0.2	  	 			B
P0AAJ3	1				1			2	1				1			B	FDNH_ECOLI																											
P0AAL0	1				1			2	1				1			A	NAPF_ECOLI																											
P0AAL9	1				1			2	1				1			G	YKGJ_ECOLI																											
P0AAM7	1				1			2	1				1			A	HYBG_ECOLI																											
P0AAN5	1			1	1			3	1			1	1			A	YAIA_ECOLI								0.059563	5956.3																		
P0AAP5	1				1			2	1				1			A	YAIV_ECOLI																											
P0AAR0	1			1	1			3	1			1	1			A	YBAJ_ECOLI								0.00020429	20.429																		
P0AAR3	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YBAK_ECOLI	0.38	1.37E+00	3.48E+02		1.51	1	70.42	0.017096	1709.6	479.8																	A
P0AAR5	1				1			2	1				1			B	YBAN_ECOLI																											
P0AAR8	1				1			2	1				1			G	YBAV_ECOLI																											
P0AAS3	1				1		1	3	1				1		1	B	YBBJ_ECOLI																											B
P0AAS7	1	1	1		1			4	1	1	1		1			A	YBCJ_ECOLI	0.67	3.64E+00	6.13E+02	0.44	2.98	1	136.13																				
P0AAT6	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YBEB_ECOLI	1	9.00E+00	1.04E+03		9	1	398	0.055747	5574.7																		A
P0AAU2	1				1			2	1				1			B	YBFA_ECOLI																											
P0AAU5	1				1			2	1				1			B	YBFB_ECOLI																											
P0AAU7	1				1			2	1				1			A	YBFE_ECOLI																											
P0AAV6	1				1			2	1				1			G	YBGS_ECOLI																											
P0AAW5	1				1			2	1				1			B	YBHQ_ECOLI																											
P0AAX3	1				1			2	1				1			G	YBIJ_ECOLI																											
P0AAY1	1			1	1			3	1			1	1			A	BSSR_ECOLI								0.00044849	44.849																		
P0AAZ7	1	1	1		1		1	5	1	1	1		1		1	A	YCAR_ECOLI	1.2	1.48E+01	1.39E+03		5.81	1	260.06																				A
P0AB01	1	1	1		1		1	5	1	1	1		1		1	B	YCBC_ECOLI	0.18	5.20E-01	1.98E+02	0.27	1.51	1	1.45																				B
P0AB14	1	1	1	1	1			5	1	1	1	1	1			A	YCCJ_ECOLI	0.5	2.16E+00	4.53E+02	0.36	9	1	398	0.1342	13420																		
P0AB28	1	1	1	1	1		1	6	1	1	1	1	1		1	A	YCED_ECOLI	1	9.00E+00	1.04E+03	0.36	20.54	1	884.64	0.023508	2350.8		3643.61																A
P0AB31	1				1			2	1				1			I	YCEK_ECOLI																											
P0AB35	1				1			2	1				1			B	YCFJ_ECOLI																											
P0AB46	1				1			2	1				1			G	YMGD_ECOLI																											
P0AB49	1				1			2	1				1			B	YCHH_ECOLI																											
P0AB65	1			1	1			3	1			1	1			A	ACYP_ECOLI								0.015161	1516.1																		
P0AB93	1				1			2	1				1			B	ARSB_ECOLI																											
P0ABA0	1	1	1		1	1	1	6	1	1	2		1	1	1	B	ATPF_ECOLI	0.9	6.94E+00	8.92E+02		198.53	1	7978.89					1.82	  	1.04	  	 	  	0.05	2.48	1.92	1.44	1.04	7.5	1.44	0.43	0.71	B
P0ABA4	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	F1	ATPD_ECOLI	1.14	1.29E+01	1.28E+03		34.94	1	1480.65	0.04983	4983	1422.07	3739.49	0.33	  	0.38	  	 	0.9	 	0.17	0.17	0.17	 	  	0.17			F1
P0ABB0	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	F1	ATPA_ECOLI	1.46	2.77E+01	1.99E+03		28.29	1	1206.59	0.15958	15958	2002.92	22756.55	0.66	0.26	0.59	0.41	 	0.22	0.22	 	1.67	0.5	1.12	1.12	0.33	1.52	0.12	F1
P0ABC0	1				1			2	1				1			B	ATPZ_ECOLI																											
P0ABC9	1		1		1		1	4	1		1		1		1	B	BETT_ECOLI					0.33		1.03																				B
P0ABD3	1	1	1		1		1	5	1	1	2		1		1	A	BFR_ECOLI	0.3	9.95E-01	2.89E+02	0.33	4.34	1	196																				A
P0ABD5	1	1	1		1	1	1	6	1	1	2		1	1	1	A	ACCA_ECOLI	1	9.00E+00	1.04E+03	0.53	14.85		645.93			1931.09	3004.38	0.39	0.43	0.31	0.71	0.09	  	 									A
P0ABD8	1	1	1		1	1	1	6	1	1	1		1	1	1	A	BCCP_ECOLI	1.17	1.37E+01	1.32E+03	0.51	5.81	1	260.06			3337.88	4730.29	0.2	  	   	0.2												A
P0ABE5	1				1			2	1				1			B	C561_ECOLI																											
P0ABE9	1				1			2	1				1			A	CYNT_ECOLI																											
P0ABF4	1		1		1			3	1		1		1			A	EUTM_ECOLI					1.15		54.08																				
P0ABG4	1				1		1	3	1				1		1	B	FTSW_ECOLI																											B
P0ABG7	1		1		1		1	4	1		1		1		1	B	RODA_ECOLI					0.78	1	1.27																				B
P0ABH9	1	1	1	1	1	1		6	1	1	2	1	1	1		A	CLPA_ECOLI	0.3	9.83E-01	2.87E+02	0.4	3.06	1	139.67	0.080797	8079.7			0.26	0.16	0.36	0.31	 	0.34	 	 	0.36	 	0.31	0.08	0.16			
P0ABK2	1	1	1		1	1	1	6	1	1	2		1	1	1	B	CYDB_ECOLI	0.67	3.64E+00	6.13E+02	0.53	3.64	1	165.27					0.37	 	  	 	 	0.45	 	 	0.35	0.35	0.45	  	0.25			B
P0ABL1	1				1			2	1				1			G	NRFB_ECOLI																											
P0ABL8	1				1			2	1				1			B	CCMB_ECOLI																											
P0ABM1	1				1		1	3	1				1		1	B	CCMC_ECOLI																											B
P0ABM5	1				1		1	3	1				1		1	B	CCMD_ECOLI																											B
P0ABN1	1		1		1	1	1	5	1		1		1	1	1	B	KDGL_ECOLI					5.31	1	1.79					0.18	 	0.07	0.07	 	  	0.26	 	0.26	0.26						B
P0ABN5	1		1		1	1	1	5	1		2		1	1	1	B	DCUA_ECOLI					2.98	1	136.13					0.09	 	0.07	0.15	 	  	0.07	0.07	  	0.07						B
P0ABN9	1				1			2	1				1			B	DCUB_ECOLI																											
P0ABP3	1				1			2	1				1			B	DCUC_ECOLI																											
P0ABP6	1		1		1		1	4	1		1		1		1	B	DEDA_ECOLI					1.15	1	1.37																				B
P0ABQ0	1	1	1	1	1		1	6	1	1	2	1	1		1	A	COABC_ECOLI	0.13	3.59E-01	1.60E+02		1.24	1	58.18	0.0074888	748.88																		A
P0ABR5	1				1		1	3	1				1		1	A	HCAE_ECOLI																											A
P0ABR7	1				1			2	1				1			A	YEAW_ECOLI																											
P0ABR9	1				1			2	1				1			A	MHPB_ECOLI																											
P0ABS8	1	1			1		1	4	1	1			1		1	A	HOLE_ECOLI	0.4	1.51E+00	3.68E+02	0.26																							A
P0ABW0	1				1			2	1				1			A	HCAC_ECOLI																											
P0ABW5	1				1			2	1				1			G	SFMA_ECOLI																											
P0ABX8	1				1			2	1				1			F1	FLIL_ECOLI																											
P0ABY2	1				1			2	1				1			A	FLIT_ECOLI																											
P0ABY7	1			1	1		1	4	1			1	1		1	A	FLHC_ECOLI								0.0005192	51.92																		A
P0ABZ1	1				1			2	1				1			F1	FLIG_ECOLI																											
P0ABZ6	1	1	1	1	1	1	1	7	1	1	2	1	1	1	1	G	SURA_ECOLI	1.53	3.28E+01	2.20E+03	0.48	2.43	1	112	0.0028319	283.19	590.32	7830.56	0.67	0.52	0.75	0.75												G
P0AC00	1				1			2	1				1			A	FRLB_ECOLI																											
P0AC05	1				1			2	1				1			B	FLIP_ECOLI																											
P0AC07	1				1			2	1				1			B	FLIQ_ECOLI																											
P0AC16	1				1		1	3	1				1		1	A	FOLB_ECOLI																											A
P0AC47	1		1		1		1	4	1		1		1		1	F1	FRDB_ECOLI					4.88	1	220				1853.76																F1
P0AC62	1	1	1		1		1	5	1	1	1		1		1	A	GLRX3_ECOLI	0.8	5.31E+00	7.63E+02	0.44	9	1	398																				A
P0AC65	1			1	1			3	1			1	1			A	NRDH_ECOLI								0.084068	8406.8																		
P0AC78	1				1		1	3	1				1		1	B	WECA_ECOLI																											B
P0AC92	1	1					1	3	1	1					1	A	GNSA_ECOLI	1	9.00E+00	1.04E+03																								A
P0AC94	1				1			2	1				1			B	GNTP_ECOLI																											
P0AC96	1				1			2	1				1			B	GNTU_ECOLI																											
P0ACA1	1	1			1			3	1	1			1			B	YIBF_ECOLI	0.33	1.15E+00	3.15E+02																								
P0ACA7	1	1	1	1	1		1	6	1	1	2	1	1		1	A	YLIJ_ECOLI	0.36	1.31E+00	3.39E+02		16.01	1	695	0.047744	4774.4																		A
P0ACD8	1				1		1	3	1				1		1	F1	MBHL_ECOLI																											F1
P0ACE3	1	1			1			3	1	1			1			A	HHA_ECOLI	0.5	2.16E+00	4.53E+02	0.33																							
P0ACG1	1	1	1		1		1	5	1	1	2		1		1	A	STPA_ECOLI	1.5	3.06E+01	2.11E+03	0.47	5.31	1	238.33			2788.18																	A
P0ACG8	1	1		1	1		1	5	1	1		1	1		1	A	HSLR_ECOLI	0.4	1.51E+00	3.68E+02					0.0059102	591.02																		A
P0ACL5	1		1		1		1	4	1		1		1		1	A	GLCC_ECOLI					2.46																						A
P0ACM9	1				1			2	1				1			A	YIHL_ECOLI																											
