Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean gravy	mean m/z	
MDLB_ECOLI	7	1	14.2857142857143	580.617468888889	-0.26
MDLB_ECOLI	8	1	12.5	1056.532975	0.205263157894737
MDLB_ECOLI	9	1	11.1111111111111	535.694704166667	0.269230769230769
MDLB_ECOLI	11	1	9.09090909090909	1147.037145	-0.65
MDLB_ECOLI	12	1	8.33333333333333	531.253115	-0.088888888888889
MDLB_ECOLI	12	0	0		
MDLB_ECOLI	13	1	7.69230769230769	949.979225	-0.494117647058823
MDLB_ECOLI	14	1	7.14285714285714	519.80162	0.81
MDLB_ECOLI	15	1	6.66666666666667	1320.68958	0.528
MDLB_ECOLI	15	0	0		
YLAB_ECOLI	3	2	66.6666666666667	478.76317	0.0499999999999999
YLAB_ECOLI	4	1	25	521.522483333333	0.0454545454545455
YLAB_ECOLI	4	0	0		
YLAB_ECOLI	5	1	20	486.23852	-1.1375
YLAB_ECOLI	6	1	16.6666666666667	478.73869	-1.05
YLAB_ECOLI	7	1	14.2857142857143	449.25651	1.05555555555556
YLAC_ECOLI	2	0	0		
YLAC_ECOLI	3	1	33.3333333333333	797.94646	0.88
YLAC_ECOLI	4	1	25	694.370265	-0.166666666666667
ACRB_ECOLI	3	3	100	887.91362	-0.455816993464052
ACRB_ECOLI	6	1	16.6666666666667	1568.765585	0.123333333333333
ACRB_ECOLI	9	3	33.3333333333333	530.5871375	-0.533658008658009
ACRB_ECOLI	12	3	25	675.833193333333	-0.808994708994709
ACRB_ECOLI	14	1	7.14285714285714	534.768595	-0.28
ACRB_ECOLI	16	0	0		
ACRB_ECOLI	16	0	0		
ACRB_ECOLI	16	0	0		
ACRB_ECOLI	16	0	0		
ACRB_ECOLI	17	1	5.88235294117647	514.73575	-0.1625
ACRB_ECOLI	18	1	5.55555555555556	505.24073	-0.766666666666667
ACRB_ECOLI	19	1	5.26315789473684	558.32185	1.25
ACRB_ECOLI	20	1	5	653.6040875	-1.77692307692308
ACRB_ECOLI	20	0	0		
ACRB_ECOLI	23	3	13.0434782608696	734.555111666667	-0.101538461538462
ACRB_ECOLI	23	0	0		
ACRB_ECOLI	25	0	0		
ACRB_ECOLI	26	1	3.84615384615385	462.723665	0.325
ACRB_ECOLI	28	2	7.14285714285714	783.8554575	-0.1875
ACRB_ECOLI	29	1	3.44827586206897	699.373675	-0.307692307692308
ACRB_ECOLI	29	0	0		
ACRB_ECOLI	30	0	0		
ACRB_ECOLI	31	1	3.2258064516129	1302.14826	-0.0840000000000001
ACRB_ECOLI	31	0	0		
ACRB_ECOLI	32	1	3.125	575.778965	-0.0500000000000001
ACRB_ECOLI	33	1	3.03030303030303	616.152645833333	-0.175
ACRB_ECOLI	34	1	2.94117647058824	446.696295	-1.85714285714286
ACRB_ECOLI	34	0	0		
ACRB_ECOLI	34	0	0		
ACRB_ECOLI	34	0	0		
ACRB_ECOLI	36	0	0		
ACRB_ECOLI	36	0	0		
ACRB_ECOLI	36	0	0		
ACRB_ECOLI	36	0	0		
ACRB_ECOLI	36	0	0		
ACRB_ECOLI	37	1	2.7027027027027	642.395029166667	-0.5
ACRB_ECOLI	37	0	0		
ACRB_ECOLI	37	0	0		
ACRB_ECOLI	38	1	2.63157894736842	891.92679	0.241176470588235
ACRB_ECOLI	38	0	0		
ACRB_ECOLI	39	1	2.56410256410256	720.869365	0.0916666666666666
ACRB_ECOLI	39	0	0		
ACRB_ECOLI	40	0	0		
ACRB_ECOLI	41	0	0		
ACRB_ECOLI	41	0	0		
ACRB_ECOLI	43	1	2.32558139534884	713.88132	0.64
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	43	0	0		
ACRB_ECOLI	44	1	2.27272727272727	1167.12556	-0.0619047619047618
ACRB_ECOLI	44	0	0		
ACRB_ECOLI	44	0	0		
ACRB_ECOLI	44	0	0		
ACRB_ECOLI	45	1	2.22222222222222	578.317295	0.663636363636364
ACRB_ECOLI	45	0	0		
ACRB_ECOLI	47	1	2.12765957446809	1704.781085	0.159375
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	47	0	0		
ACRB_ECOLI	48	1	2.08333333333333	907.425775	-0.0647058823529412
ACRR_ECOLI	2	1	50	430.19412	-2.48571428571429
ACRR_ECOLI	3	1	33.3333333333333	736.221179166667	0.0733333333333334
ACRR_ECOLI	4	1	25	875.44977	0.105882352941176
KEFA_ECOLI	2	2	100	651.72375	-0.617777777777778
KEFA_ECOLI	3	1	33.3333333333333	450.774545	1.1375
KEFA_ECOLI	4	1	25	1714.335105	-0.690322580645161
KEFA_ECOLI	5	1	20	772.39701	-0.6
KEFA_ECOLI	6	1	16.6666666666667	423.70581	-0.2
KEFA_ECOLI	8	0	0		
KEFA_ECOLI	9	1	11.1111111111111	440.761435	0.225
KEFA_ECOLI	10	1	10	436.72251	-1.1
KEFA_ECOLI	11	1	9.09090909090909	485.75909	-0.8125
KEFA_ECOLI	13	0	0		
KEFA_ECOLI	15	1	6.66666666666667	575.288205	-0.0181818181818184
KEFA_ECOLI	16	1	6.25	710.925	1.00769230769231
KEFA_ECOLI	17	1	5.88235294117647	996.772609444445	0.0458333333333333
KEFA_ECOLI	18	1	5.55555555555556	676.822945	-0.125
KEFA_ECOLI	20	0	0		
KEFA_ECOLI	21	1	4.76190476190476	519.243805	-0.5
KEFA_ECOLI	22	0	0		
KEFA_ECOLI	23	1	4.34782608695652	422.70686	-1.1
KEFA_ECOLI	24	1	4.16666666666667	1034.03147	-0.283333333333333
KEFA_ECOLI	25	1	4	507.741435	-1.91111111111111
KEFA_ECOLI	26	1	3.84615384615385	671.810565	-0.784615384615385
KEFA_ECOLI	26	0	0		
KEFA_ECOLI	27	1	3.7037037037037	1009.46433	-0.678947368421053
KEFA_ECOLI	28	1	3.57142857142857	742.373875	-1.475
KEFA_ECOLI	30	1	3.33333333333333	644.81292	-1.47
KEFA_ECOLI	30	0	0		
KEFA_ECOLI	31	1	3.2258064516129	702.436595833333	-0.8375
KEFA_ECOLI	32	0	0		
KEFA_ECOLI	32	0	0		
KEFA_ECOLI	33	1	3.03030303030303	436.24869	0.988888888888889
KEFA_ECOLI	33	0	0		
KEFA_ECOLI	33	0	0		
KEFA_ECOLI	33	0	0		
KEFA_ECOLI	34	1	2.94117647058824	783.89938	0.44375
KEFA_ECOLI	35	1	2.85714285714286	709.86261	-0.325
KEFA_ECOLI	36	1	2.77777777777778	1245.595365	-1.02380952380952
KEFA_ECOLI	37	1	2.7027027027027	957.48637	-0.582352941176471
KEFA_ECOLI	37	0	0		
KEFA_ECOLI	38	1	2.63157894736842	945.463235	-0.81875
KEFA_ECOLI	38	0	0		
YBAL_ECOLI	1	1	100	429.22268	-1.07142857142857
YBAL_ECOLI	2	1	50	519.77781	-0.144444444444444
YBAL_ECOLI	3	1	33.3333333333333	1301.21521	1
YBAL_ECOLI	6	0	0		
YBAL_ECOLI	8	2	25	615.667122222222	-0.673461538461538
YBAL_ECOLI	10	1	10	1009.963295	-1.38823529411765
YBAL_ECOLI	12	0	0		
YBAL_ECOLI	13	1	7.69230769230769	777.90285	0.435294117647059
YBAL_ECOLI	13	0	0		
YBAL_ECOLI	13	0	0		
YBAL_ECOLI	14	1	7.14285714285714	1086.073645	0.48
YBAL_ECOLI	14	0	0		
YBAL_ECOLI	15	1	6.66666666666667	926.703091666667	0.238095238095238
YBAL_ECOLI	16	1	6.25	400.724515	0.35
YBAL_ECOLI	16	0	0		
YBAL_ECOLI	16	0	0		
YBAL_ECOLI	16	0	0		
YBAL_ECOLI	16	0	0		
YBAL_ECOLI	17	1	5.88235294117647	812.464685	1.01333333333333
YBAL_ECOLI	17	0	0		
FSR_ECOLI	2	1	50	871.91778	-0.327777777777778
FSR_ECOLI	2	0	0		
COPA_ECOLI	4	4	100	633.916598333333	0.00825757575757576
COPA_ECOLI	6	2	33.3333333333333	815.478380833333	-0.700952380952381
COPA_ECOLI	9	1	11.1111111111111	715.84115	-0.492307692307692
COPA_ECOLI	10	1	10	654.286385	-0.638461538461539
COPA_ECOLI	10	0	0		
COPA_ECOLI	13	2	15.3846153846154	1072.01774833333	-0.245714285714286
COPA_ECOLI	16	1	6.25	547.80911	0.06
COPA_ECOLI	17	1	5.88235294117647	412.69937	-1.72857142857143
COPA_ECOLI	17	0	0		
COPA_ECOLI	18	1	5.55555555555556	1573.08196	0.11063829787234
COPA_ECOLI	18	0	0		
COPA_ECOLI	19	1	5.26315789473684	787.038208333333	0.205555555555555
COPA_ECOLI	19	0	0		
COPA_ECOLI	19	0	0		
COPA_ECOLI	21	1	4.76190476190476	971.49639	0.278947368421052
COPA_ECOLI	22	1	4.54545454545455	790.90719	0.25625
COPA_ECOLI	23	0	0		
COPA_ECOLI	23	0	0		
COPA_ECOLI	23	0	0		
COPA_ECOLI	25	2	8	599.564145	-0.197321428571429
COPA_ECOLI	26	1	3.84615384615385	472.73869	-0.166666666666667
COPA_ECOLI	26	0	0		
COPA_ECOLI	26	0	0		
COPA_ECOLI	26	0	0		
COPA_ECOLI	28	1	3.57142857142857	480.264335	1.13333333333333
COPA_ECOLI	28	0	0		
COPA_ECOLI	29	1	3.44827586206897	783.41861	-0.133333333333333
COPA_ECOLI	29	0	0		
COPA_ECOLI	30	1	3.33333333333333	599.893704166667	0.742857142857143
COPA_ECOLI	30	0	0		
COPA_ECOLI	30	0	0		
COPA_ECOLI	31	1	3.2258064516129	1209.37675833333	-0.0827586206896552
COPA_ECOLI	31	0	0		
COPA_ECOLI	31	0	0		
COPA_ECOLI	32	1	3.125	592.79981	-0.025
COPA_ECOLI	33	1	3.03030303030303	1176.121515	0.408333333333333
COPA_ECOLI	33	0	0		
COPA_ECOLI	34	1	2.94117647058824	864.448715	0.3
YBBJ_ECOLI	1	0	0		
YBBJ_ECOLI	2	1	50	614.833115	0.409090909090909
QMCA_ECOLI	2	1	50	559.778345	-0.38
QMCA_ECOLI	3	1	33.3333333333333	835.94561	0.526666666666667
QMCA_ECOLI	5	1	20	1172.61512	1.23478260869565
QMCA_ECOLI	5	0	0		
QMCA_ECOLI	6	1	16.6666666666667	805.88173	-0.893333333333333
QMCA_ECOLI	7	1	14.2857142857143	566.79874	0.32
QMCA_ECOLI	8	1	12.5	853.90329	-0.12
QMCA_ECOLI	8	0	0		
QMCA_ECOLI	9	1	11.1111111111111	1174.115195	0.519047619047619
QMCA_ECOLI	10	1	10	1120.05206	0.419047619047619
YBBM_ECOLI	1	1	100	664.34151	-1.13636363636364
YBBP_ECOLI	1	1	100	435.7203	-0.655555555555556
YBBP_ECOLI	2	1	50	511.81674	0.744444444444444
YBBP_ECOLI	3	1	33.3333333333333	457.275865	1.4375
YBBP_ECOLI	5	1	20	574.273195	0.3
YBBP_ECOLI	6	1	16.6666666666667	875.453770833333	0.366666666666667
YBBP_ECOLI	8	1	12.5	676.8517	-0.633333333333333
YBBP_ECOLI	9	1	11.1111111111111	813.972145	1.00666666666667
YBBP_ECOLI	10	1	10	666.320765	-0.276923076923077
YBBP_ECOLI	11	1	9.09090909090909	874.584370833333	-1.26842105263158
YBBP_ECOLI	12	1	8.33333333333333	1373.20019583333	-0.235483870967742
YBBP_ECOLI	13	1	7.69230769230769	1151.047305	-0.361904761904762
YBBP_ECOLI	13	0	0		
YBBP_ECOLI	13	0	0		
YBBP_ECOLI	14	1	7.14285714285714	1076.53605	0.0999999999999998
PTYBC_ECOLI	2	1	50	743.90447	0.184615384615385
PTYBC_ECOLI	3	1	33.3333333333333	1102.14132	1.00454545454545
YFEZ_ECOLI	1	1	100	419.66889	-1.04285714285714
EUTA_ECOLI	1	1	100	635.854585	0.308333333333333
NARQ_ECOLI	2	1	50	495.238185	-0.688888888888889
NARQ_ECOLI	2	0	0		
NARQ_ECOLI	3	1	33.3333333333333	1090.5534	-0.441666666666666
ACRD_ECOLI	2	0	0		
ACRD_ECOLI	3	1	33.3333333333333	766.8772	-0.05
ACRD_ECOLI	4	1	25	501.23123	-1.25555555555556
ACRD_ECOLI	6	1	16.6666666666667	720.827705	0.185714285714286
ACRD_ECOLI	7	1	14.2857142857143	565.774415	-0.48
ACRD_ECOLI	8	1	12.5	568.29363	0.16
ACRD_ECOLI	8	0	0		
ACRD_ECOLI	9	1	11.1111111111111	546.783095	0.3
ACRD_ECOLI	10	1	10	704.38404	-0.230769230769231
ACRD_ECOLI	11	1	9.09090909090909	1142.53002	-0.952380952380952
ACRD_ECOLI	12	1	8.33333333333333	825.93937	-0.246666666666667
YPFJ_ECOLI	1	1	100	481.19177	-2.325
YPFJ_ECOLI	3	2	66.6666666666667	839.8958325	-0.75933014354067
YPFJ_ECOLI	3	0	0		
YPFJ_ECOLI	4	1	25	771.31516	-0.82
YPFJ_ECOLI	5	1	20	649.059579166667	-0.857142857142857
YPFJ_ECOLI	6	1	16.6666666666667	749.369125	-1.39230769230769
YPFJ_ECOLI	6	0	0		
PERM_ECOLI	1	1	100	766.873495	-0.107142857142857
PERM_ECOLI	2	1	50	990.450075	0.216666666666667
PERM_ECOLI	3	1	33.3333333333333	544.785635	0.29
YFGG_ECOLI	1	1	100	828.908275	-0.846666666666667
IMDH_ECOLI	1	1	100	854.191204166666	-0.310526315789474
IMDH_ECOLI	3	2	66.6666666666667	531.50171	-0.757777777777778
IMDH_ECOLI	4	0	0		
IMDH_ECOLI	6	0	0		
IMDH_ECOLI	8	0	0		
IMDH_ECOLI	9	1	11.1111111111111	1167.08748	0.0954545454545454
IMDH_ECOLI	12	1	8.33333333333333	682.850039444444	-0.05
IMDH_ECOLI	14	1	7.14285714285714	777.33673	0.273333333333333
IMDH_ECOLI	15	1	6.66666666666667	918.95892	-5.55111512312578e-017
IMDH_ECOLI	17	0	0		
IMDH_ECOLI	17	0	0		
IMDH_ECOLI	19	1	5.26315789473684	915.95331	0.394117647058824
IMDH_ECOLI	19	0	0		
IMDH_ECOLI	20	1	5	468.712775	0.27
IMDH_ECOLI	20	0	0		
IMDH_ECOLI	22	1	4.54545454545455	533.6064	-0.390909090909091
IMDH_ECOLI	22	0	0		
IMDH_ECOLI	23	1	4.34782608695652	579.79568	0.516666666666667
IMDH_ECOLI	25	0	0		
IMDH_ECOLI	26	1	3.84615384615385	509.25057	0.827272727272727
IMDH_ECOLI	27	1	3.7037037037037	892.96337	0.244444444444444
IMDH_ECOLI	27	0	0		
IMDH_ECOLI	28	1	3.57142857142857	1336.948375	0.24
IMDH_ECOLI	28	0	0		
IMDH_ECOLI	30	2	6.66666666666667	903.609538125	0.225396825396825
IMDH_ECOLI	31	0	0		
IMDH_ECOLI	31	0	0		
IMDH_ECOLI	31	0	0		
IMDH_ECOLI	32	1	3.125	1628.88822	0.905882352941176
IMDH_ECOLI	32	0	0		
IMDH_ECOLI	33	1	3.03030303030303	1532.236955	0.309677419354839
IMDH_ECOLI	34	0	0		
YFGM_ECOLI	2	1	50	983.494705	-0.0444444444444445
YFGM_ECOLI	6	1	16.6666666666667	628.320365	0.391666666666667
YFGM_ECOLI	8	0	0		
YFGM_ECOLI	8	0	0		
YFGM_ECOLI	9	0	0		
YFGM_ECOLI	10	1	10	405.687935	-0.557142857142857
YFGM_ECOLI	11	0	0		
YFGM_ECOLI	11	0	0		
YFGM_ECOLI	12	1	8.33333333333333	423.20649	-0.2125
YFGM_ECOLI	14	1	7.14285714285714	783.34931	-0.2
YFGM_ECOLI	14	0	0		
YFGM_ECOLI	14	0	0		
YFGM_ECOLI	14	0	0		
YFGM_ECOLI	14	0	0		
YFGM_ECOLI	14	0	0		
YFGM_ECOLI	15	1	6.66666666666667	567.333620833333	-1.45454545454545
YFGM_ECOLI	15	0	0		
YFGM_ECOLI	15	0	0		
YFGM_ECOLI	15	0	0		
YFGM_ECOLI	16	0	0		
YFGM_ECOLI	16	0	0		
YFGM_ECOLI	16	0	0		
YFGM_ECOLI	18	1	5.55555555555556	935.955945	-0.65
YFGM_ECOLI	19	1	5.26315789473684	1084.70719166667	-0.253846153846154
YFGM_ECOLI	20	1	5	904.899255	-1.10666666666667
YFGM_ECOLI	20	0	0		
YFGM_ECOLI	20	0	0		
YFGM_ECOLI	20	0	0		
YFGM_ECOLI	20	0	0		
RODZ_ECOLI	4	1	25	580.30419	0.427272727272727
RODZ_ECOLI	5	1	20	418.70307	-0.1
RODZ_ECOLI	6	0	0		
RODZ_ECOLI	6	0	0		
RODZ_ECOLI	9	1	11.1111111111111	714.5583	-0.0533333333333333
RODZ_ECOLI	9	0	0		
RODZ_ECOLI	9	0	0		
RODZ_ECOLI	9	0	0		
RODZ_ECOLI	12	0	0		
RODZ_ECOLI	14	1	7.14285714285714	713.863135	-0.6
RODZ_ECOLI	15	1	6.66666666666667	761.593395833333	-1.33529411764706
RODZ_ECOLI	15	0	0		
RODZ_ECOLI	15	0	0		
RODZ_ECOLI	16	1	6.25	581.79515	0.318181818181818
RODZ_ECOLI	18	2	11.1111111111111	817.763843333333	-0.543653846153846
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	18	0	0		
RODZ_ECOLI	19	1	5.26315789473684	816.1936	-1.15555555555556
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
RODZ_ECOLI	19	0	0		
YPHH_ECOLI	1	1	100	637.29984	-0.963636363636364
YFHK_ECOLI	2	0	0		
YFHK_ECOLI	4	1	25	682.32701	-0.158333333333333
YFHK_ECOLI	5	1	20	457.75361	0.342857142857143
YFHK_ECOLI	5	0	0		
YFHK_ECOLI	7	1	14.2857142857143	464.75942	0.66
YFHK_ECOLI	8	1	12.5	725.813945	-0.538461538461538
YFHK_ECOLI	9	1	11.1111111111111	1011.51837	-0.457894736842105
YFHK_ECOLI	9	0	0		
YFHK_ECOLI	10	1	10	595.30185	0.181818181818182
YFHK_ECOLI	10	0	0		
YFHK_ECOLI	10	0	0		
YFHK_ECOLI	11	1	9.09090909090909	705.747045833333	-0.314285714285714
YFHK_ECOLI	12	1	8.33333333333333	971.494705	-0.376470588235294
YFHK_ECOLI	13	1	7.69230769230769	767.8737	-0.22
YFHK_ECOLI	14	1	7.14285714285714	868.9125	-0.05
YFHK_ECOLI	15	1	6.66666666666667	1268.15498333333	0.231034482758621
CUSS_ECOLI	1	1	100	501.770945	0.95
CUSS_ECOLI	2	1	50	465.25144	-0.8625
CUSS_ECOLI	3	1	33.3333333333333	487.74397	0.14
CUSS_ECOLI	4	1	25	532.758783333333	-1.29090909090909
CUSS_ECOLI	5	0	0		
CUSS_ECOLI	6	1	16.6666666666667	992.53437	-0.0888888888888889
CUSS_ECOLI	8	1	12.5	910.944515	-0.593333333333333
CUSS_ECOLI	9	1	11.1111111111111	585.330745	0.518181818181818
PHEP_ECOLI	1	1	100	680.35336	0.323076923076923
YBDG_ECOLI	1	1	100	543.763315	-0.477777777777778
YBDG_ECOLI	2	1	50	510.230420833333	-2.4
YBDG_ECOLI	3	1	33.3333333333333	590.745855	-1.5
YBDG_ECOLI	4	1	25	665.33676	-0.783333333333333
YBDG_ECOLI	5	1	20	515.254383333333	-1.21818181818182
YBDG_ECOLI	6	1	16.6666666666667	469.22691	-0.075
YBDG_ECOLI	7	1	14.2857142857143	540.725029166667	-0.254545454545455
YBDG_ECOLI	8	1	12.5	520.25926	-0.5875
YBDG_ECOLI	9	1	11.1111111111111	544.796205	0.66
YBDG_ECOLI	10	0	0		
YBDG_ECOLI	11	1	9.09090909090909	795.917565	0.625
FEPD_ECOLI	1	1	100	866.442475	0.205555555555555
CRCB_ECOLI	1	1	100	551.26877	-0.388888888888889
TATE_ECOLI	1	1	100	507.28018	0.581818181818182
TATE_ECOLI	2	1	50	551.25182	-0.98
TATE_ECOLI	2	0	0		
TATE_ECOLI	3	0	0		
RODA_ECOLI	2	1	50	421.243405	0.9
RODA_ECOLI	3	1	33.3333333333333	484.28676	1.78888888888889
RODA_ECOLI	3	0	0		
RODA_ECOLI	4	1	25	485.274705	0.875
RODA_ECOLI	5	1	20	1005.49647916667	0.1
PBP2_ECOLI	1	1	100	472.72452	-0.3125
PBP2_ECOLI	2	1	50	523.233775	-1.77777777777778
PBP2_ECOLI	3	1	33.3333333333333	425.75615	0.725
PBP2_ECOLI	4	0	0		
PBP2_ECOLI	5	1	20	448.21994	-0.571428571428571
PBP2_ECOLI	7	1	14.2857142857143	1005.44651666667	-1.235
PBP2_ECOLI	9	1	11.1111111111111	530.264858333333	-0.233333333333333
PBP2_ECOLI	11	1	9.09090909090909	767.868075	0.221428571428571
PBP2_ECOLI	13	2	15.3846153846154	604.428616666667	0.656730769230769
PBP2_ECOLI	14	1	7.14285714285714	483.27524	0.0444444444444443
PBP2_ECOLI	15	1	6.66666666666667	685.352405	-0.408333333333333
PBP2_ECOLI	16	1	6.25	503.26708	0.29
PBP2_ECOLI	17	1	5.88235294117647	464.706865	-1.62857142857143
PBP2_ECOLI	18	0	0		
PBP2_ECOLI	19	0	0		
PBP2_ECOLI	19	0	0		
PBP2_ECOLI	20	0	0		
PBP2_ECOLI	21	1	4.76190476190476	1167.71556666667	0.489285714285714
PBP2_ECOLI	21	0	0		
PBP2_ECOLI	22	1	4.54545454545455	609.114656944444	-1.075
PBP2_ECOLI	23	1	4.34782608695652	987.46849	-0.911764705882353
PBP2_ECOLI	23	0	0		
PBP2_ECOLI	24	0	0		
PBP2_ECOLI	25	1	4	1243.07814166667	-0.364285714285714
PBP2_ECOLI	26	1	3.84615384615385	1268.147735	0.336
PBP2_ECOLI	27	1	3.7037037037037	719.493541666667	-0.653333333333333
PBP2_ECOLI	28	1	3.57142857142857	900.44502	-0.6625
PBP2_ECOLI	28	0	0		
PBP2_ECOLI	29	1	3.44827586206897	564.79928	-0.24
PBP2_ECOLI	30	0	0		
PBP2_ECOLI	30	0	0		
PBP2_ECOLI	32	0	0		
PBP2_ECOLI	33	1	3.03030303030303	463.25397	0.655555555555556
PBP2_ECOLI	33	0	0		
PBP2_ECOLI	33	0	0		
PBP2_ECOLI	33	0	0		
PBP2_ECOLI	34	1	2.94117647058824	745.399355	-0.0384615384615385
PBP2_ECOLI	35	1	2.85714285714286	798.731941666667	0.088235294117647
PBP2_ECOLI	36	1	2.77777777777778	690.825795	-0.472727272727273
PBP2_ECOLI	36	0	0		
GLTK_ECOLI	1	1	100	661.345855	0.916666666666667
GLTK_ECOLI	2	1	50	416.70686	-0.5375
GLTK_ECOLI	3	1	33.3333333333333	415.22522	0.1
GLTJ_ECOLI	2	0	0		
GLTJ_ECOLI	3	1	33.3333333333333	553.79855	0.155555555555556
GLTJ_ECOLI	4	1	25	843.930265	0.733333333333333
GLTJ_ECOLI	5	1	20	427.24341	0.1875
GLTJ_ECOLI	6	1	16.6666666666667	794.41448	0.333333333333333
GLTJ_ECOLI	6	0	0		
GLTJ_ECOLI	7	1	14.2857142857143	908.46235	0.547368421052632
LNT_ECOLI	1	1	100	717.85151	-1.2
LNT_ECOLI	4	2	50	493.5133475	0.301190476190476
LNT_ECOLI	4	0	0		
LNT_ECOLI	5	1	20	575.354015	0.47
LNT_ECOLI	7	1	14.2857142857143	607.2549	-1.28181818181818
LNT_ECOLI	8	1	12.5	606.9553375	-0.616666666666667
LNT_ECOLI	9	1	11.1111111111111	1281.185745	1.12608695652174
LNT_ECOLI	12	1	8.33333333333333	700.354085	-0.266666666666667
LNT_ECOLI	13	1	7.69230769230769	891.99394	0.9875
LNT_ECOLI	13	0	0		
LNT_ECOLI	14	1	7.14285714285714	670.33464	0.0916666666666666
LNT_ECOLI	15	1	6.66666666666667	1321.16902	-0.092
LNT_ECOLI	16	1	6.25	657.833315	-0.772727272727273
LNT_ECOLI	16	0	0		
LNT_ECOLI	17	1	5.88235294117647	966.502535	-0.155555555555556
LNT_ECOLI	18	1	5.55555555555556	871.456545	0.0562500000000001
LNT_ECOLI	18	0	0		
LNT_ECOLI	19	1	5.26315789473684	1320.694855	0.082608695652174
LNT_ECOLI	19	0	0		
UBIF_ECOLI	1	1	100	629.36953	1.46923076923077
UBIF_ECOLI	2	1	50	822.954285	0.7875
UBIF_ECOLI	3	1	33.3333333333333	649.341835	0.284615384615384
UBIF_ECOLI	4	1	25	705.878245	0.753846153846154
YFHB_ECOLI	2	0	0		
YFHB_ECOLI	3	1	33.3333333333333	1049.62791666667	-0.966666666666667
YFHB_ECOLI	3	0	0		
YFHB_ECOLI	4	1	25	594.81747	0.0699999999999999
YFHB_ECOLI	5	1	20	570.325465	0.3
YFHH_ECOLI	1	1	100	504.238525	-1.25555555555556
YFHH_ECOLI	2	1	50	458.748855	0.944444444444444
YFHH_ECOLI	3	1	33.3333333333333	813.947	0.286666666666667
YFHH_ECOLI	4	1	25	743.8939	0.0153846153846153
LEP_ECOLI	1	1	100	497.26708	-0.633333333333333
LEP_ECOLI	2	1	50	453.72726	-0.425
LEP_ECOLI	4	0	0		
LEP_ECOLI	6	0	0		
LEP_ECOLI	8	1	12.5	719.33113	-0.507142857142857
LEP_ECOLI	10	1	10	753.375675	0.0538461538461538
LEP_ECOLI	11	0	0		
LEP_ECOLI	11	0	0		
LEP_ECOLI	12	0	0		
LEP_ECOLI	12	0	0		
LEP_ECOLI	13	1	7.69230769230769	513.24942	-0.944444444444444
LEP_ECOLI	13	0	0		
LEP_ECOLI	15	2	13.3333333333333	581.5210125	-0.59
LEP_ECOLI	15	0	0		
LEP_ECOLI	15	0	0		
LEP_ECOLI	17	0	0		
LEP_ECOLI	18	0	0		
LEP_ECOLI	19	0	0		
LEP_ECOLI	19	0	0		
LEP_ECOLI	19	0	0		
LEP_ECOLI	19	0	0		
LEP_ECOLI	21	1	4.76190476190476	657.813105	-0.321428571428572
LEP_ECOLI	22	0	0		
LEP_ECOLI	22	0	0		
LEP_ECOLI	22	0	0		
LEP_ECOLI	22	0	0		
LEP_ECOLI	22	0	0		
LEP_ECOLI	22	0	0		
LEP_ECOLI	23	0	0		
LEP_ECOLI	23	0	0		
LEP_ECOLI	23	0	0		
LEP_ECOLI	23	0	0		
LEP_ECOLI	23	0	0		
LEP_ECOLI	23	0	0		
RSEC_ECOLI	1	0	0		
RSEA_ECOLI	2	1	50	654.894745833333	-0.514285714285714
RSEA_ECOLI	3	1	33.3333333333333	621.308615	0.163636363636364
RSEA_ECOLI	4	1	25	1696.342735	-0.606451612903226
RSEA_ECOLI	5	1	20	746.36192	-0.625
RSEA_ECOLI	6	1	16.6666666666667	1361.15823	-0.953846153846154
RSEA_ECOLI	6	0	0		
RSEA_ECOLI	6	0	0		
RSEA_ECOLI	6	0	0		
KGTP_ECOLI	2	1	50	503.73327	-0.61
KGTP_ECOLI	2	0	0		
KGTP_ECOLI	3	1	33.3333333333333	666.80021	-2.17272727272727
KGTP_ECOLI	3	0	0		
YPJD_ECOLI	1	1	100	887.432015	-0.133333333333333
YPJD_ECOLI	1	0	0		
YFJD_ECOLI	1	1	100	508.749925	-1.57777777777778
