Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Lopez_Campistrous2005	Spelbrink2005	Stenberg2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Qian2008	Wagner2008	Xia2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Muller2010	Pan2010	Price2010	Thein2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	Q9S4X5	P24182	P00350	P31119	P60560	P0AG44	P0A9P0	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P0A910	P00363	P00634	C1P619	P0ACV0	Q46798	A5A615	P00350	P00448	P0AFG8	P25714	P0A910	P00350	Accession
P36649	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	G	CUEO_ECOLI	C6EAT4_ECOBD					P36649		P36649					P36649														P36649			P36649						P36649
P36655	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	6	B	DSBD_ECOLI	C6ECY9_ECOBD					P36655										P36655					P36655					P36655	P36655									P36655
P36678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	GSPM_ECOLI	C6EGD2_ECOBD																																			
P36682	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	YACH_ECOLI	C6EAU0_ECOBD												P36682																							
P37001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	H	CRCA_ECOLI	C6EK70_ECOBD																																			P37001
P37002	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	B	CRCB_ECOLI	C6EK68_ECOBD												P37002																							P37002
P37016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	YADK_ECOLI	C6EAS1_ECOBD												P37016																							
P37017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	G	YADL_ECOLI	C6EAS0_ECOBD																													P37017						
P37018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YADM_ECOLI	C6EAE6_ECOBD																																			
P37019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	B	CLCA_ECOLI	C6EAC9_ECOBD															P37019					P37019					P37019	P37019			P37019						P37019
P37050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YADN_ECOLI	C6EAE3_ECOBD																																			
P37056	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	I	YAEF_ECOLI	C6EA91_ECOBD												P37056																	P37056						
P37147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	B	FXSA_ECOLI	C6ECY5_ECOBD																									P37147				P37147						P37147
P37188	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	9	F1	PTKB_ECOLI	C6EAL7_ECOBD					P37188			P37188					P37188		P37188										P37188	P37188			P37188	P37188					P37188
P37197	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	E	YHJA_ECOLI	C6EEG5_ECOBD			P37197									P37197													P37197				P37197						
P37305	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	HOKA_ECOLI	C6EEC3_ECOBD												P37305																							
P37327	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	B	YFDC_ECOLI	C6ELA5_ECOBD							P37327								P37327										P37327	P37327			P37327						P37327
P37349	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	9	F1	DHAM_ECOLI	C6EGR9_ECOBD				P37349	P37349		P37349	P37349	P37349						P37349											P37349			P37349						P37349
P37443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCAI_ECOLI	C6EI69_ECOBD																																			
P37597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YDHC_ECOLI	C6ECU3_ECOBD																																			P37597
P37614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	YHHL_ECOLI	C6EFA8_ECOBD																													P37614						
P37615	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	6	B	YHHM_ECOLI	C6EFA7_ECOBD												P37615			P37615										P37615	P37615							P37615		P37615
P37617	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	11	B	ATZN_ECOLI	C6EFA5_ECOBD			P37617				P37617	P37617							P37617					P37617					P37617	P37617			P37617				P37617	P37617	P37617
P37621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHHS_ECOLI	C6EFA1_ECOBD																																			
P37626	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	10	B	YHII_ECOLI	C6EEJ7_ECOBD							P37626					P37626	P37626		P37626					P37626					P37626	P37626			P37626					P37626	P37626
P37630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	B	YHIM_ECOLI	C6EEJ4_ECOBD																									P37630										
P37643	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	YHJE_ECOLI	C6EEG0_ECOBD					P37643										P37643																				
P37645	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	9	B	YHJG_ECOLI	C6EEF9_ECOBD			P37645		P37645				P37645			P37645			P37645										P37645	P37645			P37645						P37645
P37650	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	G	BCSC_ECOLI	C6EEF3_ECOBD						P37650						P37650													P37650	P37650			P37650				P37650		P37650
P37653	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	BCSA_ECOLI	C6EEF0_ECOBD								P37653				P37653																							
P37657	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YHJS_ECOLI	C6EEE7_ECOBD								P37657																											
P37659	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	B	YHJU_ECOLI	C6EEE5_ECOBD								P37659							P37659										P37659	P37659			P37659				P37659		P37659
P37662	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YHJX_ECOLI	C6EED4_ECOBD								P37662																											
P37663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	H	YHJY_ECOLI	C6EED3_ECOBD																		P37663																	
P37665	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	9	I	YIAD_ECOLI	C6EEC9_ECOBD					P37665		P37665																		P37665	P37665	P37665		P37665	P37665			P37665		P37665
P37669	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	YIAH_ECOLI	C6EEB7_ECOBD								P37669										P37669																	
P37674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAM_ECOLI	C6EEA2_ECOBD																																			
P37675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAN_ECOLI	C6EEA1_ECOBD																																			
P37676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	G	YIAO_ECOLI	C6EEA0_ECOBD																													P37676						
P37681	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F3	YIAT_ECOLI	C6EE92_ECOBD						P37681																													
P37682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAU_ECOLI	C6EE91_ECOBD																																			
P37683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	YIAV_ECOLI	C6EE90_ECOBD																													P37683						
P37744	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	B	RMLA1_ECOLI	C6EAR8_ECOBD			P37744	P37744	P37744		P37744					P37744				P37744									P37744	P37744			P37744						P37744
P37751	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	F1	YEFI_ECOLI	C6EB51_ECOBD												P37751			P37751					P37751					P37751	P37751			P37751						P37751
P37772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJFF_ECOLI	C6ECB8_ECOBD																																			
P37774	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	12	F1	YECC_ECOLI	C6EBE4_ECOBD			P37774		P37774	P37774	P37774	P37774				P37774			P37774					P37774					P37774	P37774			P37774						P37774
P37902	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	10	G	GLTI_ECOLI	C6EK40_ECOBD			P37902		P37902	P37902	P37902		P37902			P37902										P37902		P37902					P37902						P37902
P37909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YBGD_ECOLI	C6EJL9_ECOBD																																			
P38052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	SFMF_ECOLI	C6EKT2_ECOBD																																			
P38097	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	B	YEGE_ECOLI	C6EAP0_ECOBD												P38097			P38097										P38097	P38097			P38097				P38097		P38097
P38101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	EAMB_ECOLI	C6EK08_ECOBD																																			
P38105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	RSPB_ECOLI	C6EDR8_ECOBD																																			
P38134	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	ETK_ECOLI	C6EHM6_ECOBD			P38134					P38134				P38134													P38134	P38134			P38134						P38134
P39099	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	13	G	DEGQ_ECOLI	C6EGZ8_ECOBD					P39099	P39099	P39099	P39099	P39099			P39099	P39099						P39099						P39099	P39099			P39099					P39099	P39099
P39172	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	9	G	ZNUA_ECOLI	C6EBX0_ECOBD			P39172	P39172	P39172				P39172			P39172													P39172	P39172			P39172						P39172
P39196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	LPLT_ECOLI	C6EJ33_ECOBD																													P39196						
P39263	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	B	YFCC_ECOLI	C6ELF5_ECOBD								P39263																	P39263										
P39264	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	G	FIMI_ECOLI	C6EBR8_ECOBD								P39264				P39264														P39264									
P39265	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	G	ALSB_ECOLI	C6ED35_ECOBD			P39265				P39265					P39265				P39265													P39265						
P39270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YJDF_ECOLI	C6ED03_ECOBD																																			P39270
P39277	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	B	YJEH_ECOLI	C6ECY4_ECOBD								P39277				P39277																	P39277						
P39282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJEM_ECOLI	C6ECW7_ECOBD																																			
P39295	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJFM_ECOLI	C6ECG4_ECOBD												P39295																	P39295						
P39297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	6	I	BSMA_ECOLI	C6ECG0_ECOBD												P39297													P39297	P39297			P39297				P39297		P39297
P39310	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	8	B	YTFB_ECOLI	C6ECD8_ECOBD							P39310					P39310			P39310										P39310	P39310			P39310	P39310					P39310
P39328	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YTFT_ECOLI	C6ECB9_ECOBD								P39328																											
P39338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YJGN_ECOLI	C6EC94_ECOBD																				P39338															
P39344	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	IDNT_ECOLI	C6EC86_ECOBD								P39344																											
P39346	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	IDND_ECOLI	C6EC84_ECOBD								P39346																					P39346						
P39352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJHB_ECOLI	C6EC79_ECOBD																																			
P39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	SGCC_ECOLI	C6EC55_ECOBD																																			P39365
P39371	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	G	NANM_ECOLI	C6EBS5_ECOBD												P39371																	P39371						
P39376	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJIE_ECOLI	C6EBQ2_ECOBD												P39376																	P39376						
P39379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	YJIH_ECOLI	C6EBP9_ECOBD																													P39379						
P39381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJIJ_ECOLI	C6EBP7_ECOBD																																			
P39382	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	B	YJIK_ECOLI	C6EBP6_ECOBD												P39382														P39382									P39382
P39385	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	YJIN_ECOLI	C6EBP2_ECOBD												P39385													P39385	P39385			P39385						P39385
P39386	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	MDTM_ECOLI	C6EBP1_ECOBD							P39386																												
P39396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	8	B	YJIY_ECOLI	C6EBM6_ECOBD																P39396				P39396			P39396		P39396	P39396			P39396				P39396		P39396
P39398	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YJJL_ECOLI	C6EBL3_ECOBD								P39398																											
P39400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJJN_ECOLI	C6EBL2_ECOBD												P39400																	P39400						
P39401	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	7	B	OPGB_ECOLI	C6EBL1_ECOBD					P39401			P39401							P39401											P39401			P39401				P39401		P39401
P39414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	TTDT_ECOLI	C6EHT2_ECOBD																				P39414															
P39451	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	B	ADHP_ECOLI	C6EEN9_ECOBD												P39451																	P39451						P39451
P39830	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	10	B	YBAL_ECOLI	C6EKY6_ECOBD							P39830	P39830							P39830					P39830					P39830	P39830			P39830			P39830	P39830		P39830
P39832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ZNUB_ECOLI	C6EBW8_ECOBD																																			
P39834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YGIL_ECOLI	C6EHV0_ECOBD																																			
P39835	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	6	B	GNTT_ECOLI	C6EFF9_ECOBD													P39835										P39835		P39835				P39835				P39835		P39835
P40120	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	G	OPGD_ECOLI	C6EET8_ECOBD					P40120		P40120		P40120			P40120														P40120			P40120						P40120
P40876	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	YCBF_ECOLI	C6EI38_ECOBD												P40876																							
P41036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	4	B	NANT_ECOLI	C6EH08_ECOBD																		P41036							P41036	P41036			P41036						
P41441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	GSPF_ECOLI	C6EGD9_ECOBD																																			P41441
P41442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	GSPG_ECOLI	C6EGD8_ECOBD																																			
P41443	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	GSPH_ECOLI	C6EGD7_ECOBD												P41443																							
P42615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQJB_ECOLI	C6EHP7_ECOBD																																			
P42619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQJF_ECOLI	C6EHP2_ECOBD																																			
P42628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	B	YHAO_ECOLI	C6EHB3_ECOBD																													P42628						P42628
P42630	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	B	TDCG_ECOLI	C6EHB2_ECOBD			P42630					P42630				P42630													P42630				P42630						
P42905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PTPC2_ECOLI	C6EH93_ECOBD																																			
P42910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PTPC1_ECOLI	C6EH86_ECOBD																																			
P42912	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	AGAI_ECOLI	C6EH84_ECOBD								P42912																											
P42913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YRAH_ECOLI	C6EH83_ECOBD																																			
P42914	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	G	YRAI_ECOLI	C6EH82_ECOBD							P42914					P42914													P42914										
P42915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YRAJ_ECOLI	C6EH81_ECOBD																																			
P43319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YRAK_ECOLI	C6EH80_ECOBD																																			
P43340	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	B	YCAK_ECOLI	C6EI81_ECOBD												P43340																	P43340	P43340					
P43672	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	F1	UUP_ECOLI	C6EI33_ECOBD			P43672		P43672		P43672	P43672				P43672								P43672					P43672	P43672			P43672						P43672
P43676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PITB_ECOLI	C6EI05_ECOBD																																			
P45394	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YRBG_ECOLI	C6EH31_ECOBD							P45394																												
P45425	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	B	NANK_ECOLI	C6EH10_ECOBD												P45425														P45425			P45425						
P45428	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	DCUD_ECOLI	C6EH05_ECOBD								P45428																											
P45464	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	13	I	YRAM_ECOLI	C6EH78_ECOBD					P45464		P45464	P45464	P45464						P45464					P45464				P45464	P45464	P45464	P45464		P45464				P45464		P45464
P45508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	H	YFAL_ECOLI	C6E9W8_ECOBD																	P45508																		
P45522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	B	KEFB_ECOLI	C6EGB3_ECOBD																									P45522				P45522						P45522
P45523	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	12	G	FKBA_ECOLI	C6EGB7_ECOBD					P45523	P45523	P45523	P45523	P45523			P45523										P45523		P45523	P45523	P45523			P45523						P45523
P45539	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	FRLA_ECOLI	C6EFK6_ECOBD								P45539																											
