Merge ID	Thein_bl21	OurStudy_Feb2011_Common	# Studies	TableS4_BL21_DE3_ProteomeV8_BasicProteome Duplicates
C6EIB2_ECOBD	0	1	1	B
C6EIA4_ECOBD	1	1	2	F1
C6EI85_ECOBD	0	1	1	B
C6EI84_ECOBD	0	0	0	B
C6EI69_ECOBD	0	0	0	B
C6EI81_ECOBD	0	0	0	B
C6EI73_ECOBD	0	1	1	I
C6EI83_ECOBD	0	0	0	B
C6EI82_ECOBD	0	0	0	A
C6EI77_ECOBD	1	1	2	A
C6EI76_ECOBD	0	0	0	B
C6EI66_ECOBD	0	1	1	A
C6EI65_ECOBD	0	1	1	A
C6EI57_ECOBD	0	1	1	B
C6EI62_ECOBD	0	1	1	B
C6EI38_ECOBD	0	0	0	G
C6EI26_ECOBD	0	1	1	A
C6EI63_ECOBD	0	0	0	A
C6EI56_ECOBD	0	1	1	G
C6EI55_ECOBD	0	1	1	A
C6EI44_ECOBD	0	0	0	G
C6EI43_ECOBD	0	0	0	G
C6EI42_ECOBD	0	0	0	H
C6EI41_ECOBD	0	0	0	G
C6EI40_ECOBD	0	0	0	G
C6EI39_ECOBD	0	0	0	G
C6EI36_ECOBD	0	0	0	A
C6EI35_ECOBD	0	1	1	A
C6EI11_ECOBD	0	1	1	B
C6EHM8_ECOBD	0	0	0	B
C6EHK6_ECOBD	0	0	0	A
C6EI20_ECOBD	1	1	2	B
C6EHK4_ECOBD	0	0	0	A
C6EHL5_ECOBD	0	0	0	B
C6EI21_ECOBD	0	1	1	B
C6EI17_ECOBD	0	0	0	G
C6EI16_ECOBD	0	1	1	A
C6EHI8_ECOBD	0	1	1	G
C6EHI9_ECOBD	0	1	1	G
C6EHI2_ECOBD	0	0	0	B
C6EHH8_ECOBD	0	1	1	A
C6EHH7_ECOBD	0	1	1	A
C6EHH6_ECOBD	0	0	0	B
C6EHF8_ECOBD	0	1	1	A
C6EHF0_ECOBD	0	1	1	I
C6EHC6_ECOBD	0	1	1	A
C6EHC7_ECOBD	0	0	0	A
C6EHB7_ECOBD	1	1	2	B
C6EHE6_ECOBD	0	1	1	B
C6EHF7_ECOBD	0	1	1	G
C6EHG2_ECOBD	0	0	0	I
C6EHF5_ECOBD	0	0	0	B
C6EGW3_ECOBD	0	1	1	A
C6EGZ2_ECOBD	0	1	1	A
C6EGY2_ECOBD	0	0	0	B
C6EGY8_ECOBD	0	1	1	I
C6EGY7_ECOBD	1	1	2	I
C6EGY4_ECOBD	1	1	2	A
C6EGY1_ECOBD	0	1	1	A
C6EGX9_ECOBD	0	1	1	G
C6EGX7_ECOBD	0	0	0	B
C6EGX0_ECOBD	0	0	0	B
C6EGS9_ECOBD	0	1	1	A
C6EGV2_ECOBD	0	1	1	A
C6EGV1_ECOBD	0	1	1	A
C6EGU6_ECOBD	0	0	0	A
C6EGT9_ECOBD	0	0	0	G
C6EGT8_ECOBD	1	1	2	G
C6EGT7_ECOBD	0	1	1	A
C6EGT6_ECOBD	0	0	0	A
C6EGT5_ECOBD	0	1	1	A
C6EGS3_ECOBD	0	0	0	F1
C6EGR5_ECOBD	0	0	0	H
C6EGV3_ECOBD	0	0	0	A
C6EGS1_ECOBD	0	0	0	A
C6EGV0_ECOBD	0	0	0	A
C6EGM7_ECOBD	0	0	0	B
C6EGR1_ECOBD	0	0	0	B
C6EGR0_ECOBD	0	1	1	B
C6EGP5_ECOBD	0	1	1	A
C6EGP4_ECOBD	0	0	0	G
C6EFY3_ECOBD	0	1	1	A
C6EFY1_ECOBD	0	1	1	B
C6EFX9_ECOBD	0	0	0	A
C6EFX8_ECOBD	0	0	0	A
C6EFX7_ECOBD	0	0	0	A
C6EHK2_ECOBD	0	0	0	A
C6EFV2_ECOBD	0	1	1	A
C6EFY5_ECOBD	0	1	1	A
C6EFW6_ECOBD	0	1	1	A
C6EFV4_ECOBD	1	1	2	G
C6EFW4_ECOBD	0	1	1	A
C6EFX0_ECOBD	0	1	1	A
C6EFV5_ECOBD	0	1	1	B
C6EFV0_ECOBD	0	1	1	A
C6EFY8_ECOBD	0	1	1	A
C6EFU5_ECOBD	0	1	1	A
C6EFW0_ECOBD	0	0	0	A
C6EFU9_ECOBD	0	0	0	A
C6EFU3_ECOBD	0	0	0	A
C6EFR0_ECOBD	1	1	2	B
C6EFS2_ECOBD	0	0	0	I
C6EFS1_ECOBD	0	0	0	B
C6EFS0_ECOBD	0	0	0	B
C6EFR9_ECOBD	0	0	0	B
C6EFR8_ECOBD	0	0	0	A
C6EFR7_ECOBD	0	0	0	A
C6EFR6_ECOBD	0	0	0	A
C6EFR2_ECOBD	0	0	0	A
C6EFR1_ECOBD	0	1	1	A
C6EFQ4_ECOBD	0	0	0	A
C6EFQ3_ECOBD	0	1	1	B
C6EFP3_ECOBD	0	1	1	A
C6EFP2_ECOBD	0	1	1	A
C6EEV6_ECOBD	0	0	0	G
C6EEW3_ECOBD	1	1	2	B
C6EEW6_ECOBD	0	0	0	I
C6EEW1_ECOBD	0	0	0	G
C6EEU3_ECOBD	0	0	0	G
C6EEQ5_ECOBD	0	0	0	B
C6EEU9_ECOBD	0	1	1	A
C6EET7_ECOBD	0	1	1	A
C6EEU0_ECOBD	0	1	1	A
C6EET9_ECOBD	0	0	0	B
C6EET5_ECOBD	0	0	0	A
C6EET2_ECOBD	1	1	2	I
C6EES9_ECOBD	0	0	0	A
C6EET0_ECOBD	0	0	0	B
C6EES8_ECOBD	0	1	1	A
C6EES5_ECOBD	0	0	0	A
C6EES4_ECOBD	0	1	1	A
C6EES3_ECOBD	0	0	0	G
C6EES2_ECOBD	0	0	0	F1
C6EES1_ECOBD	0	0	0	B
C6EES0_ECOBD	0	0	0	B
C6EER8_ECOBD	0	0	0	B
C6EER7_ECOBD	0	0	0	A
C6EER6_ECOBD	0	0	0	B
C6EEM1_ECOBD	0	0	0	B
C6EEM2_ECOBD	1	1	2	G
C6EEP4_ECOBD	0	0	0	B
C6EEQ2_ECOBD	0	0	0	A
C6EEP5_ECOBD	0	0	0	G
C6EEP0_ECOBD	0	0	0	A
C6EEM6_ECOBD	0	0	0	I
C6EDV3_ECOBD	0	0	0	B
C6EDV1_ECOBD	0	0	0	A
C6EDV0_ECOBD	0	0	0	G
C6EDU9_ECOBD	0	0	0	B
C6EEM0_ECOBD	0	0	0	A
C6EEL9_ECOBD	0	1	1	G
C6EEL8_ECOBD	0	0	0	B
C6EEL6_ECOBD	0	1	1	A
C6EEL5_ECOBD	0	0	0	G
C6EEL4_ECOBD	0	0	0	G
C6EEL3_ECOBD	0	0	0	F4
C6EDR9_ECOBD	0	0	0	A
C6EDU7_ECOBD	0	1	1	A
C6EDU6_ECOBD	0	1	1	A
C6EDU4_ECOBD	0	0	0	A
C6EDU5_ECOBD	0	0	0	A
C6EDN4_ECOBD	1	1	2	F2
C6EDP1_ECOBD	0	0	0	B
C6EDQ0_ECOBD	0	1	1	G
C6EDP4_ECOBD	1	1	2	G
C6EDM3_ECOBD	0	1	1	A
C6EDM0_ECOBD	0	0	0	B
C6ECU4_ECOBD	0	0	0	A
C6ECU3_ECOBD	0	1	1	B
C6EDJ8_ECOBD	0	1	1	A
C6EDK2_ECOBD	0	0	0	B
C6EDK1_ECOBD	0	1	1	B
C6EDK0_ECOBD	0	0	0	B
C6ECV5_ECOBD	0	0	0	A
C6ECU8_ECOBD	0	0	0	G
C6ECU6_ECOBD	0	0	0	B
C6ECT9_ECOBD	0	1	1	A
C6ECT8_ECOBD	0	1	1	A
C6ECT7_ECOBD	0	0	0	A
C6ECT6_ECOBD	0	0	0	A
C6ECT2_ECOBD	0	0	0	A
C6ECT3_ECOBD	0	0	0	A
C6ECT4_ECOBD	0	0	0	G
C6ECT1_ECOBD	0	0	0	B
C6ECT0_ECOBD	0	0	0	A
C6ECQ3_ECOBD	0	1	1	A
C6ECR5_ECOBD	0	0	0	A
C6ECQ1_ECOBD	0	0	0	A
C6ECR3_ECOBD	0	0	0	A
C6ECS1_ECOBD	0	1	1	A
C6ECS0_ECOBD	0	0	0	A
C6ECR9_ECOBD	1	1	2	A
C6ECR8_ECOBD	0	1	1	B
C6ECR7_ECOBD	0	0	0	A
C6ECR6_ECOBD	0	0	0	B
C6ECR2_ECOBD	0	0	0	A
C6ECR1_ECOBD	0	0	0	A
C6ECR0_ECOBD	0	0	0	A
C6ECQ9_ECOBD	0	0	0	A
C6ECQ8_ECOBD	0	0	0	A
C6ECQ7_ECOBD	0	0	0	A
C6ECQ0_ECOBD	0	1	1	A
C6ECN6_ECOBD	0	1	1	G
C6ECN4_ECOBD	0	0	0	A
C6ECJ2_ECOBD	0	1	1	A
C6ECI8_ECOBD	0	0	0	B
C6ECI7_ECOBD	0	0	0	A
C6ECI6_ECOBD	0	0	0	G
C6ECI5_ECOBD	0	0	0	A
C6ECI4_ECOBD	0	0	0	A
C6ECI3_ECOBD	0	0	0	B
C6ECI2_ECOBD	0	0	0	B
C6EC53_ECOBD	0	0	0	B
C6ECN0_ECOBD	0	1	1	B
C6ECM9_ECOBD	1	1	2	B
C6ECM8_ECOBD	0	0	0	A
C6ECK7_ECOBD	0	0	0	B
C6ECK6_ECOBD	0	0	0	E
C6ECK5_ECOBD	0	0	0	B
C6EC52_ECOBD	0	0	0	A
C6EC49_ECOBD	0	1	1	A
C6EC48_ECOBD	0	0	0	A
C6EC46_ECOBD	0	0	0	A
C6EC45_ECOBD	0	0	0	B
C6EC44_ECOBD	1	1	2	B
C6EC43_ECOBD	0	1	1	A
C6EC42_ECOBD	0	0	0	B
C6EC41_ECOBD	0	0	0	A
C6EC40_ECOBD	0	0	0	B
C6EC39_ECOBD	0	0	0	A
C6EC37_ECOBD	0	1	1	A
C6EC33_ECOBD	0	0	0	A
C6EC29_ECOBD	0	0	0	A
C6EC28_ECOBD	0	0	0	A
C6EC25_ECOBD	1	1	2	I
C6EC24_ECOBD	0	1	1	A
C6EBX1_ECOBD	0	1	1	B
C6EBW5_ECOBD	0	0	0	A
C6EBY3_ECOBD	0	1	1	B
C6EBY1_ECOBD	0	0	0	X
C6EBY0_ECOBD	0	0	0	A
C6EC09_ECOBD	0	0	0	B
C6EC05_ECOBD	1	1	2	B
C6EC01_ECOBD	0	1	1	B
C6EBZ7_ECOBD	0	1	1	A
C6EBZ6_ECOBD	0	0	0	B
C6EBZ5_ECOBD	1	1	2	B
C6EBZ3_ECOBD	0	0	0	A
C6EBZ2_ECOBD	0	0	0	A
C6EBZ0_ECOBD	0	1	1	G
C6EBY9_ECOBD	0	0	0	B
C6EBF1_ECOBD	0	1	1	A
C6EGN4_ECOBD	0	0	0	A
C6EBE4_ECOBD	0	1	1	F1
C6EBW0_ECOBD	0	1	1	A
C6EBV9_ECOBD	0	1	1	A
C6EBE6_ECOBD	0	0	0	A
C6EBF3_ECOBD	0	0	0	A
C6EBF7_ECOBD	0	0	0	A
C6EBV2_ECOBD	0	1	1	A
C6EBV8_ECOBD	0	1	1	B
C6EBF5_ECOBD	0	0	0	I
C6EBE3_ECOBD	0	0	0	B
C6EBV0_ECOBD	0	0	0	G
C6EBA7_ECOBD	0	0	0	B
C6EBD3_ECOBD	0	0	0	I
C6EBD2_ECOBD	0	0	0	B
C6EBD1_ECOBD	0	0	0	A
C6EBA8_ECOBD	0	0	0	B
C6EBA4_ECOBD	0	0	0	B
C6EBD0_ECOBD	0	0	0	A
C6EBC9_ECOBD	0	0	0	A
C6EBB0_ECOBD	0	1	1	B
C6EBA3_ECOBD	0	0	0	B
C6EBA0_ECOBD	0	1	1	B
C6EB99_ECOBD	0	1	1	A
C6EB97_ECOBD	0	0	0	F2
C6EB96_ECOBD	0	0	0	B
C6EB75_ECOBD	0	1	1	B
C6EB71_ECOBD	0	0	0	A
C6EB70_ECOBD	0	1	1	B
C6EB69_ECOBD	0	0	0	B
C6EB89_ECOBD	0	0	0	H
C6EB85_ECOBD	0	0	0	B
C6EB76_ECOBD	1	1	2	A
C6EB68_ECOBD	0	0	0	A
C6EB67_ECOBD	0	1	1	G
C6EB51_ECOBD	0	1	1	F1
C6EAN8_ECOBD	1	1	2	A
C6EAP0_ECOBD	1	1	2	B
C6EAP4_ECOBD	0	1	1	B
C6EAN7_ECOBD	0	0	0	B
C6EAN6_ECOBD	0	0	0	A
C6EAN5_ECOBD	0	0	0	A
C6EAM5_ECOBD	0	0	0	A
C6EAM4_ECOBD	0	1	1	A
C6EAM3_ECOBD	0	1	1	I
C6EAM2_ECOBD	0	1	1	A
C6EAL2_ECOBD	0	0	0	B
C6EAL1_ECOBD	0	0	0	A
C6EAL0_ECOBD	0	0	0	A
C6EAK9_ECOBD	0	1	1	A
C6EAK8_ECOBD	0	0	0	B
C6EAJ5_ECOBD	0	1	1	A
C6EAJ4_ECOBD	0	0	0	A
C6EAJ3_ECOBD	0	0	0	A
C6EAJ2_ECOBD	0	0	0	A
C6EAJ1_ECOBD	0	0	0	A
C6EAI9_ECOBD	0	0	0	I
C6EAI8_ECOBD	0	1	1	A
C6EAI7_ECOBD	0	1	1	A
C6EAI6_ECOBD	1	1	2	B
C6EAI3_ECOBD	0	0	0	B
C6EAI2_ECOBD	0	1	1	F1
C6EAI1_ECOBD	0	0	0	B
C6EAG5_ECOBD	0	0	0	A
C6EAG1_ECOBD	0	0	0	B
C6EAF6_ECOBD	0	1	1	A
C6EAF5_ECOBD	0	1	1	B
C6EAF3_ECOBD	0	0	0	A
C6EA25_ECOBD	0	1	1	A
C6EA24_ECOBD	0	1	1	A
C6EAG7_ECOBD	0	0	0	B
C6EAG6_ECOBD	0	0	0	A
C6EA23_ECOBD	1	1	2	B
C6EA27_ECOBD	0	0	0	A
C6EA20_ECOBD	0	1	1	G
C6EA19_ECOBD	0	0	0	B
C6EA18_ECOBD	0	1	1	B
C6EA17_ECOBD	0	1	1	F1
C6EA16_ECOBD	0	1	1	A
C6EA13_ECOBD	0	0	0	A
C6EA10_ECOBD	0	0	0	A
C6EA09_ECOBD	1	1	2	B
C6E9X1_ECOBD	0	0	0	G
C6E9W5_ECOBD	0	0	0	A
C6E9W8_ECOBD	0	0	0	H
C6E9X5_ECOBD	0	0	0	G
C6E9X4_ECOBD	0	0	0	G
C6E9X3_ECOBD	0	0	0	G
C6E9X2_ECOBD	0	0	0	G
C6E9V0_ECOBD	1	1	2	H
C6E9S9_ECOBD	0	0	0	A
C6ELG3_ECOBD	1	1	2	A
C6ELG2_ECOBD	0	1	1	A
C6ELG1_ECOBD	0	0	0	B
C6ELG0_ECOBD	0	1	1	A
C6ELF9_ECOBD	0	1	1	A
C6ELF8_ECOBD	0	1	1	B
C6ELC6_ECOBD	0	1	1	B
C6ELC3_ECOBD	0	1	1	A
C6ELF5_ECOBD	0	0	0	B
C6ELF4_ECOBD	0	1	1	A
C6ELF3_ECOBD	0	1	1	A
C6ELF2_ECOBD	0	0	0	A
C6ELF1_ECOBD	0	0	0	A
C6ELE9_ECOBD	0	1	1	A
C6ELD1_ECOBD	0	1	1	B
C6ELC8_ECOBD	0	0	0	A
C6ELC7_ECOBD	0	0	0	A
C6ELC2_ECOBD	0	1	1	A
C6ELC1_ECOBD	0	0	0	G
C6ELC0_ECOBD	0	0	0	G
C6ELB9_ECOBD	0	0	0	G
C6ELB8_ECOBD	0	0	0	G
C6ELB7_ECOBD	0	0	0	G
C6ELB6_ECOBD	0	0	0	G
C6ELB5_ECOBD	0	0	0	G
C6ELB1_ECOBD	0	0	0	A
C6ELA5_ECOBD	0	1	1	B
C6EL97_ECOBD	0	0	0	B
C6EL96_ECOBD	0	0	0	B
C6EL93_ECOBD	0	0	0	G
C6EL91_ECOBD	0	0	0	B
C6EL89_ECOBD	0	1	1	A
C6EL75_ECOBD	1	1	2	B
C6EL74_ECOBD	0	0	0	A
C6EL73_ECOBD	0	0	0	A
C6EL69_ECOBD	0	1	1	B
C6EL58_ECOBD	0	0	0	G
C6EL79_ECOBD	0	0	0	B
C6EL70_ECOBD	0	1	1	A
C6EL57_ECOBD	0	0	0	A
C6EKS3_ECOBD	0	1	1	A
C6EKS2_ECOBD	1	1	2	I
C6EKS1_ECOBD	0	1	1	B
C6EKP1_ECOBD	0	0	0	A
C6EKL7_ECOBD	0	1	1	G
C6EKL6_ECOBD	0	1	1	A
C6EKK8_ECOBD	0	0	0	B
C6EKK6_ECOBD	0	1	1	B
C6EKK4_ECOBD	0	0	0	I
C6EKK3_ECOBD	0	0	0	G
C6EKJ9_ECOBD	0	0	0	A
C6EKJ7_ECOBD	1	1	2	I
C6EKJ6_ECOBD	0	1	1	B
C6EKF3_ECOBD	0	1	1	A
C6EK28_ECOBD	0	1	1	B
C6EKF2_ECOBD	0	1	1	I
C6EK27_ECOBD	0	1	1	B
C6EKF1_ECOBD	0	1	1	B
C6EK26_ECOBD	0	0	0	A
C6EKI9_ECOBD	1	1	2	E
C6EKH3_ECOBD	0	0	0	B
C6EJY7_ECOBD	0	0	0	I
C6EK09_ECOBD	0	0	0	B
C6EK05_ECOBD	1	1	2	A
C6EJZ7_ECOBD	0	0	0	A
C6EJZ0_ECOBD	0	1	1	I
C6EK00_ECOBD	0	0	0	E
C6EJY8_ECOBD	0	0	0	B
C6EJZ5_ECOBD	1	1	2	I
C6EK03_ECOBD	0	1	1	A
C6EK02_ECOBD	0	1	1	A
C6EJY9_ECOBD	0	0	0	G
C6EJY0_ECOBD	1	1	2	B
C6EJX5_ECOBD	0	0	0	A
C6EJX4_ECOBD	0	1	1	A
C6EJV4_ECOBD	0	0	0	A
C6EJT1_ECOBD	0	0	0	A
C6EJW1_ECOBD	0	1	1	A
C6EJW5_ECOBD	0	1	1	B
C6EJU3_ECOBD	0	0	0	B
C6EJV3_ECOBD	0	1	1	B
C6EJV7_ECOBD	0	1	1	B
C6EJW0_ECOBD	1	1	2	A
C6EJV8_ECOBD	0	1	1	A
C6EJV5_ECOBD	0	0	0	B
C6EJU4_ECOBD	0	1	1	B
C6EJD6_ECOBD	0	0	0	A
C6EJB8_ECOBD	0	0	0	B
C6EJD2_ECOBD	0	1	1	A
C6EJD1_ECOBD	0	0	0	B
C6EJD0_ECOBD	0	1	1	A
C6EJC9_ECOBD	0	0	0	A
C6EJC8_ECOBD	0	1	1	A
C6EJC7_ECOBD	0	0	0	B
C6EJ97_ECOBD	0	0	0	A
C6EJ96_ECOBD	0	1	1	A
C6EJ94_ECOBD	0	0	0	B
C6EJA6_ECOBD	0	0	0	A
C6EJA5_ECOBD	0	0	0	A
C6EJA4_ECOBD	0	0	0	A
C6EJA3_ECOBD	0	0	0	A
C6EJA2_ECOBD	0	0	0	A
C6EJA1_ECOBD	0	0	0	B
C6EJ99_ECOBD	0	0	0	A
C6EJ45_ECOBD	0	0	0	G
C6EJ59_ECOBD	0	0	0	B
C6EJ77_ECOBD	1	1	2	A
C6EJ57_ECOBD	0	1	1	I
C6EJ55_ECOBD	0	1	1	A
C6EJ54_ECOBD	0	1	1	B
C6EJ36_ECOBD	0	0	0	B
C6EJ35_ECOBD	0	1	1	I
C6EJ28_ECOBD	0	0	0	A
C6EIP3_ECOBD	1	1	2	I
C6EIN9_ECOBD	1	0	1	A
C6EIN8_ECOBD	0	0	0	A
C6EIN6_ECOBD	0	0	0	A
C6EIJ7_ECOBD	0	0	0	A
C6EIJ9_ECOBD	0	1	1	A
C6EIK6_ECOBD	0	1	1	A
C6EII9_ECOBD	0	0	0	A
C6EII8_ECOBD	0	0	0	A
C6EIN1_ECOBD	0	0	0	A
C6EIN0_ECOBD	0	0	0	A
C6EIM8_ECOBD	0	0	0	A
C6EIM3_ECOBD	0	0	0	A
C6EIM2_ECOBD	0	0	0	A
C6EIM1_ECOBD	0	0	0	B
C6EIL2_ECOBD	0	1	1	B
C6EIL1_ECOBD	0	0	0	A
C6EIL0_ECOBD	0	1	1	A
C6EII1_ECOBD	0	1	1	A
C6EII0_ECOBD	0	0	0	A
C6EII7_ECOBD	0	1	1	G
C6EIH9_ECOBD	0	0	0	A
C6EIH3_ECOBD	1	1	2	I
C6EIF1_ECOBD	0	1	1	A
C6EIF5_ECOBD	0	0	0	G
C6EIF3_ECOBD	0	1	1	G
C6EIG1_ECOBD	0	0	0	A
C6EIG0_ECOBD	0	1	1	A
C6EIF9_ECOBD	0	1	1	B
C6EIF8_ECOBD	0	1	1	A
C6EIF6_ECOBD	0	0	0	A
C6EHY9_ECOBD	0	1	1	A
C6EHY5_ECOBD	0	1	1	B
C6EIE2_ECOBD	0	1	1	B
C6EIE0_ECOBD	0	0	0	G
C6EID9_ECOBD	0	1	1	I
C6EI09_ECOBD	0	0	0	B
C6EI08_ECOBD	0	0	0	B
C6EI07_ECOBD	0	0	0	B
C6EI06_ECOBD	0	0	0	B
C6EI03_ECOBD	0	1	1	F1
C6EHZ3_ECOBD	0	1	1	A
C6EHZ1_ECOBD	0	0	0	A
C6EHV7_ECOBD	1	1	2	A
C6EHV6_ECOBD	0	1	1	A
C6EHV5_ECOBD	0	0	0	A
C6EHU1_ECOBD	1	1	2	A
C6EHV0_ECOBD	0	0	0	G
C6EHU0_ECOBD	1	1	2	B
C6EHW4_ECOBD	0	1	1	A
C6EHX8_ECOBD	1	1	2	A
C6EHX3_ECOBD	0	0	0	G
C6EHX2_ECOBD	0	0	0	A
C6EHX0_ECOBD	0	0	0	A
C6EHW9_ECOBD	0	0	0	G
C6EHW6_ECOBD	0	0	0	B
C6EHS2_ECOBD	0	0	0	A
C6EHR8_ECOBD	0	0	0	B
C6EHR7_ECOBD	0	1	1	G
C6EHR6_ECOBD	0	0	0	G
C6EHR4_ECOBD	0	0	0	A
C6EHR3_ECOBD	0	0	0	A
C6EHR1_ECOBD	0	1	1	A
C6EHR0_ECOBD	0	0	0	B
C6EHQ9_ECOBD	0	0	0	A
C6EHQ4_ECOBD	0	0	0	B
C6EHA4_ECOBD	0	0	0	A
C6EHA3_ECOBD	0	0	0	A
C6EHN9_ECOBD	0	1	1	B
C6EHN8_ECOBD	0	0	0	B
C6EHN7_ECOBD	0	1	1	A
C6EHN6_ECOBD	0	0	0	A
C6EHB5_ECOBD	0	0	0	A
C6EHB3_ECOBD	0	1	1	B
C6EH43_ECOBD	0	1	1	B
C6EH22_ECOBD	0	1	1	A
C6EH72_ECOBD	0	0	0	A
C6EH71_ECOBD	0	1	1	A
C6EH70_ECOBD	0	0	0	A
C6EH69_ECOBD	0	1	1	A
C6EH68_ECOBD	0	1	1	A
C6EH67_ECOBD	0	0	0	A
C6EH66_ECOBD	0	0	0	A
C6EH65_ECOBD	0	1	1	A
C6EH53_ECOBD	0	0	0	B
C6EH47_ECOBD	0	1	1	A
C6EGZ9_ECOBD	1	1	2	B
C6EH16_ECOBD	0	0	0	A
C6EH13_ECOBD	0	0	0	A
C6EH11_ECOBD	0	0	0	A
C6EH00_ECOBD	0	1	1	A
C6EGM2_ECOBD	0	0	0	G
C6EGM1_ECOBD	0	0	0	A
C6EGL3_ECOBD	1	1	2	A
C6EGK7_ECOBD	0	1	1	A
C6EGJ8_ECOBD	0	0	0	A
C6EGH5_ECOBD	0	0	0	A
C6EGH3_ECOBD	0	1	1	A
C6EGL5_ECOBD	0	1	1	H
C6EGK3_ECOBD	0	1	1	B
C6EGJ7_ECOBD	0	0	0	B
C6EGJ3_ECOBD	0	0	0	I
C6EGJ0_ECOBD	0	0	0	B
C6EGI9_ECOBD	0	0	0	B
C6EGI8_ECOBD	0	1	1	F1
C6EGB8_ECOBD	0	1	1	A
C6EGB1_ECOBD	1	1	2	F1
C6EGB0_ECOBD	0	1	1	A
C6EGA9_ECOBD	0	0	0	A
C6EGB4_ECOBD	0	0	0	A
C6EGA7_ECOBD	0	1	1	A
C6EFL4_ECOBD	0	0	0	A
C6EGA5_ECOBD	0	1	1	B
C6EFK7_ECOBD	0	0	0	I
C6EFJ9_ECOBD	0	0	0	B
C6EFJ8_ECOBD	0	1	1	B
C6EFJ6_ECOBD	0	0	0	A
C6EFJ5_ECOBD	0	0	0	A
C6EFJ4_ECOBD	0	0	0	A
C6EFJ3_ECOBD	0	1	1	A
C6EFH3_ECOBD	0	0	0	B
C6EFG7_ECOBD	0	1	1	A
C6EFE0_ECOBD	0	0	0	B
C6EFC6_ECOBD	0	1	1	G
C6EF91_ECOBD	0	0	0	B
C6EEJ9_ECOBD	0	1	1	B
C6EFB5_ECOBD	0	1	1	A
C6EFA8_ECOBD	0	0	0	B
C6EFA7_ECOBD	1	1	2	B
C6EFA6_ECOBD	0	0	0	B
C6EFA3_ECOBD	0	0	0	B
C6EFA1_ECOBD	0	0	0	B
C6EFA0_ECOBD	0	0	0	B
C6EFD5_ECOBD	0	0	0	A
C6EFD4_ECOBD	0	1	1	A
C6EFD3_ECOBD	0	0	0	A
C6EFD2_ECOBD	0	0	0	A
C6EEH7_ECOBD	0	0	0	B
C6EEJ8_ECOBD	0	1	1	B
C6EEJ7_ECOBD	0	1	1	B
C6EEJ6_ECOBD	0	0	0	A
C6EEJ5_ECOBD	0	0	0	A
C6EEJ4_ECOBD	0	0	0	B
C6EEJ3_ECOBD	0	0	0	B
C6EEI8_ECOBD	0	1	1	A
C6EEI6_ECOBD	0	1	1	A
C6EEG5_ECOBD	0	0	0	E
C6EEG3_ECOBD	0	1	1	A
C6EEG2_ECOBD	0	1	1	B
C6EEG1_ECOBD	0	1	1	B
C6EEG0_ECOBD	0	0	0	B
C6EEF9_ECOBD	0	1	1	B
C6EEF8_ECOBD	0	0	0	A
C6EEF6_ECOBD	0	1	1	G
C6EEF4_ECOBD	0	1	1	B
C6EEE8_ECOBD	0	0	0	A
C6EEE7_ECOBD	0	0	0	B
C6EEE6_ECOBD	0	0	0	B
C6EEE5_ECOBD	1	1	2	B
C6EEE1_ECOBD	0	0	0	B
C6EED4_ECOBD	0	0	0	B
C6EED3_ECOBD	0	0	0	H
C6EEB6_ECOBD	0	0	0	B
C6EEB5_ECOBD	0	0	0	B
C6EED1_ECOBD	0	0	0	A
C6EEC9_ECOBD	1	1	2	I
C6EEC7_ECOBD	1	1	2	E
C6EEC5_ECOBD	0	1	1	A
C6EEB7_ECOBD	0	0	0	B
C6EEA5_ECOBD	0	0	0	A
C6EEA3_ECOBD	0	0	0	A
C6EEA2_ECOBD	0	0	0	B
C6EEA1_ECOBD	0	0	0	B
C6EEA0_ECOBD	0	0	0	G
C6EE92_ECOBD	0	0	0	F3
C6EE91_ECOBD	0	0	0	B
C6EE90_ECOBD	0	0	0	B
C6EE89_ECOBD	0	0	0	B
C6EE81_ECOBD	0	1	1	A
C6EDH4_ECOBD	0	1	1	A
C6EE83_ECOBD	0	0	0	B
C6EDJ7_ECOBD	0	0	0	G
C6EDJ5_ECOBD	0	0	0	B
C6EDJ4_ECOBD	0	0	0	B
C6EDI3_ECOBD	0	1	1	A
C6EDI9_ECOBD	0	1	1	A
C6EDH8_ECOBD	1	1	2	B
C6EDH6_ECOBD	1	1	2	G
C6EDH5_ECOBD	0	1	1	G
C6EDJ0_ECOBD	0	0	0	A
C6EDE7_ECOBD	0	1	1	A
C6EDE4_ECOBD	0	0	0	B
C6EDD4_ECOBD	1	1	2	B
C6EDD2_ECOBD	0	0	0	B
C6EDB1_ECOBD	0	1	1	B
C6EDA6_ECOBD	0	1	1	B
C6EDA5_ECOBD	0	0	0	B
C6EDF3_ECOBD	0	0	0	A
C6EDA8_ECOBD	0	0	0	G
C6ED73_ECOBD	0	1	1	A
C6ECI1_ECOBD	0	0	0	A
C6EG99_ECOBD	0	0	0	A
C6ED85_ECOBD	0	0	0	B
C6ED94_ECOBD	0	0	0	A
C6ED93_ECOBD	0	0	0	B
C6ED92_ECOBD	0	0	0	B
C6ED91_ECOBD	0	0	0	B
C6ED90_ECOBD	0	0	0	A
C6ED89_ECOBD	0	0	0	B
C6ED88_ECOBD	0	0	0	A
C6ED82_ECOBD	0	1	1	E
