Join Name	Arifuzzaman2006.txt	Baars2006.txt	Butland2005.txt	Cirulli2007.txt	Corbin2003.txt	Fountoulakis2003.txt	Gevaert2002.txt	Hemm2010.txt	Huang2006.txt	Iwasaki2009.txt	Iwasaki2010.txt	Jarchow2008.txt	Lasserre2006.txt	Lopez2005.txt	Marani2006.txt	Masuda2009.txt	Molloy1999.txt	Molloy2000.txt	Peng2010.txt	Price2010.txt	Qian2008.txt	Spelbrink2005.txt	Stenberg2005.txt	Taoka2004.txt	Vertommen2009.txt	Wagner2005.txt	Wagner2007.txt	Wagner2008.txt	Wickstrom2010.txt	Xia2008.txt	Yan2002.txt	Zhang2007.txt
P37002 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE82 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0CB39 	+ 	+ 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	 	+ 	 	+ 	 	 	 	+ 	
P36561 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P69826 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0ABM9 	+ 	 	+ 	+ 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37653 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEC5 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P30847 	+ 	 	 	 	 	 	 	 	+ 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P68699 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	
Q06067 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P24241 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE30 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AB93 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77757 	+ 	+ 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	+ 	+ 	 	 	 	 	
P0AEC3 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P77610 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P42911 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P50466 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P31224 	+ 	+ 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	+ 	 	 	+ 	+ 	+ 	 	 	 	+ 	
P31119 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P46481 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AC07 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P25798 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P0A924 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P46889 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P02916 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	
P15877 	+ 	+ 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	+ 	 	+ 	 	 	 	+ 	
P0A9X1 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P45769 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37751 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P37774 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P31548 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q47538 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AAI1 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P07014 	+ 	+ 	 	 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	+ 	 	 	+ 	
P0AAH8 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AAH4 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P04983 	+ 	+ 	 	 	 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	 	+ 	+ 	 	 	 	
P0AAH0 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	
P14175 	+ 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	
P0A7B1 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	+ 	 	 	 	
P31134 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P26647 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P07000 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77737 	+ 	+ 	 	 	 	+ 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	+ 	+ 	+ 	 	 	+ 	
P0AFD6 	+ 	+ 	+ 	 	+ 	+ 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P33593 	+ 	+ 	+ 	+ 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	
P0AEZ3 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	 	+ 	 	 	 	
P0AAG8 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	
P77257 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P75957 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P07109 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P75796 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P0A996 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0A9C0 	+ 	 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P10121 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P07821 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P23878 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P15031 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEK4 	+ 	 	+ 	 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	
P77268 	+ 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0A6J5 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	 	+ 	 	 	 	+ 	
P33013 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P08506 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	+ 	 	+ 	 	+ 	 	 	 	+ 	
P52106 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P33931 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06611 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABA6 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P0ABB4 	+ 	+ 	+ 	 	+ 	 	+ 	 	+ 	+ 	+ 	+ 	+ 	+ 	 	+ 	 	+ 	+ 	 	 	+ 	+ 	+ 	 	+ 	+ 	+ 	+ 	 	+ 	+ 	
P0A6E6 	+ 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P0ABB0 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	
P27254 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P32721 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P06974 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A8Z3 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AGI8 	+ 	 	 	+ 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0AC41 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	+ 	 	 	+ 	
P0A7A7 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	+ 	 	 	+ 	 	+ 	 	 	 	+ 	 	 	 	+ 	
P04825 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AFC7 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	
P63386 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	 	 	 	 	+ 	
P0AEB2 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	+ 	 	 	 	+ 	 	 	 	+ 	
P0ABZ1 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	+ 	
P10408 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	
P77804 	+ 	+ 	+ 	 	+ 	 	+ 	 	+ 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	 	+ 	 	 	 	+ 	
P52101 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ADZ7 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	+ 	 	+ 	+ 	 	 	+ 	
P0A843 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P69425 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P08395 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	
P0AG14 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0AFY2 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AFN2 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABL5 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P24205 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P09127 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P0ABX8 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P27303 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0ACV2 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06282 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0ABA0 	+ 	+ 	 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	
P46482 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P69428 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0AD68 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P37652 	+ 	+ 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	
P52005 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76577 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P02919 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	
P02918 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	
P0AF06 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P0ABC7 	+ 	+ 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	+ 	 	+ 	+ 	 	 	 	 	+ 	
P0ABC3 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P06136 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P29131 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0AEN4 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A6S5 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ADY1 	+ 	+ 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	 	 	 	+ 	+ 	 	+ 	+ 	+ 	 	 	 	+ 	
P31680 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P00393 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P60785 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	
Q2M7M3 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
O32528 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P32689 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q46798 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	
P76578 	+ 	 	+ 	+ 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P31063 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	+ 	
P0AA91 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	
P32051 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P64426 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P46122 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	
P77365 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q47151 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37056 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ADB1 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	+ 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	+ 	
P75882 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P39297 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76147 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76093 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P75968 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P39385 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AF73 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37649 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AFV2 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P45804 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P45537 	+ 	 	 	+ 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P64564 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
Q46817 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76219 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76186 	+ 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77504 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AAQ0 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77221 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AG34 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AFI9 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AAB4 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AGC7 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A7J0 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0A7E1 	+ 	+ 	+ 	 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	 	+ 	 	 	+ 	 	 	 	 	+ 	 	+ 	 	+ 	 	 	 	+ 	
P0AFL6 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P07003 	+ 	+ 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	+ 	 	 	 	 	
P19319 	+ 	+ 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	
