Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Pan2010	Thein2010	Lopez2005	Spelbrink2005	Stenberg2005	Wagner2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Wagner2008	Xia2008	Qian2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Peng2010	Price2010	Wickstrom2010	Manddalo2011	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Entry name (Uniprot)	Mobole Element	Accession
P0A8K1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	16	F1	PSD_ECOLI	0	P0A8K1
P0A8K8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	4	B	YIHY_ECOLI	0	P0A8K8
P0A8Q0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	7	B	FRDC_ECOLI	0	P0A8Q0
P0A8Q3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	5	B	FRDD_ECOLI	0	P0A8Q3
P0A8T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	B	FLIE_ECOLI	0	
P0A903	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	22	I	NLPB_ECOLI	0	P0A903
P0A905	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	18	I	SLYB_ECOLI	0	P0A905
P0A910	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	29	H	OMPA_ECOLI	0	P0A910
P0A915	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	15	H	OMPW_ECOLI	0	
P0A932	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	I	GFCE_ECOLI	0	P0A932
P0A9A6	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	18	F1	FTSZ_ECOLI	0	P0A9A6
P0A9M8	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	14	B	PTA_ECOLI	0	P0A9M8
P0A9S3	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	12	B	GATD_ECOLI	0	P0A9S3
P0A9T8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	F1	YBBA_ECOLI	0	P0A9T8
P0AA57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	G	YOBA_ECOLI	0	
P0AA60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	B	YGHB_ECOLI	0	P0AA60
P0AA67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	B	RHTA_ECOLI	0	P0AA67
P0AA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YEDA_ECOLI	0	
P0AA76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	DGOT_ECOLI	0	
P0AA78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	B	EXUT_ECOLI	0	
P0AA80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	B	GARP_ECOLI	0	
P0AA82	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	B	CODB_ECOLI	0	P0AA82
P0AA86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	5	B	DSBE_ECOLI	0	P0AA86
P0AAA1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	12	B	YAGU_ECOLI	0	P0AAA1
P0AAA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	MATB_ECOLI	0	
P0AAA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	SFA_ECOLI	0	
P0AAA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	WZXE_ECOLI	0	
P0AAA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	ZRAP_ECOLI	0	
P0AAD4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	TYRP_ECOLI	0	
P0AAE2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	B	PROY_ECOLI	0	P0AAE2
P0AAF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	POTE_ECOLI	0	
P0AAG0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	10	F1	DPPD_ECOLI	0	P0AAG0
P0AAG8	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	8	F1	MGLA_ECOLI	0	P0AAG8
P0AAI1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	F1	SSUB_ECOLI	0	P0AAI1
P0AAI3	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	19	B	FTSH_ECOLI	0	P0AAI3
P0AAJ3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	10	B	FDNH_ECOLI	0	
P0AAL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YKGJ_ECOLI	0	
P0AAR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBAN_ECOLI	0	
P0AAR8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	G	YBAV_ECOLI	0	
P0AAS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	4	B	YBBJ_ECOLI	0	P0AAS3
P0AAU2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	B	YBFA_ECOLI	0	
P0AAU5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBFB_ECOLI	0	
P0AAV6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	G	YBGS_ECOLI	0	
P0AAW5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBHQ_ECOLI	0	
P0AAX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YBIJ_ECOLI	0	
P0AB01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	5	B	YCBC_ECOLI	0	P0AB01
P0AB31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	YCEK_ECOLI	0	
P0AB35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YCFJ_ECOLI	0	
P0AB46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	G	YMGD_ECOLI	0	
P0AB49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	B	YCHH_ECOLI	0	
P0AB93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	ARSB_ECOLI	0	
P0ABA0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	19	B	ATPF_ECOLI	0	P0ABA0
P0ABA4	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	17	F1	ATPD_ECOLI	0	P0ABA4
P0ABB0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	26	F1	ATPA_ECOLI	0	P0ABB0
P0ABC0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ATPZ_ECOLI	0	
P0ABC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	B	BETT_ECOLI	0	P0ABC9
P0ABE5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	C561_ECOLI	0	
P0ABG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	B	FTSW_ECOLI	0	P0ABG4
P0ABG7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	7	B	RODA_ECOLI	0	P0ABG7
P0ABK2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	10	B	CYDB_ECOLI	0	P0ABK2
P0ABL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	G	NRFB_ECOLI	0	
P0ABL8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	CCMB_ECOLI	0	
P0ABM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	B	CCMC_ECOLI	0	P0ABM1
P0ABM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	CCMD_ECOLI	0	P0ABM5
P0ABN1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	B	KDGL_ECOLI	0	P0ABN1
P0ABN5	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	10	B	DCUA_ECOLI	0	P0ABN5
P0ABN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	B	DCUB_ECOLI	0	
P0ABP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	B	DCUC_ECOLI	0	
P0ABP6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	B	DEDA_ECOLI	0	P0ABP6
P0ABW5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	SFMA_ECOLI	0	
P0ABX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F1	FLIL_ECOLI	0	
P0ABZ1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	6	F1	FLIG_ECOLI	0	
P0ABZ6	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	13	G	SURA_ECOLI	0	P0ABZ6
P0AC05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	B	FLIP_ECOLI	0	
P0AC07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	FLIQ_ECOLI	0	
P0AC47	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	14	F1	FRDB_ECOLI	0	P0AC47
P0AC78	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	5	B	WECA_ECOLI	0	P0AC78
P0AC94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	GNTP_ECOLI	0	
P0AC96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	GNTU_ECOLI	0	
P0ACA1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	B	YIBF_ECOLI	0	
P0ACD8	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	10	F1	MBHL_ECOLI	0	P0ACD8
P0ACS7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	7	B	RPIR_ECOLI	0	P0ACS7
P0ACU0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	B	YBIH_ECOLI	0	P0ACU0
P0ACV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	B	YCIS_ECOLI	0	P0ACV4
P0ACW2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	YDBJ_ECOLI	0	
P0ACW4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	G	YDCA_ECOLI	0	
P0ACY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YEAL_ECOLI	0	
P0AD42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	5	B	YFHB_ECOLI	0	P0AD42
P0AD44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	5	I	YFHG_ECOLI	0	P0AD44
P0AD47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	YPHA_ECOLI	0	
P0ADA1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	5	G	TESA_ECOLI	0	P0ADA1
P0ADA3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	8	I	NLPD_ECOLI	0	P0ADA3
P0ADA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	3	I	OSMB_ECOLI	0	
P0ADB7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	7	I	ECNB_ECOLI	0	P0ADB7
P0ADC1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	10	I	LPTE_ECOLI	0	P0ADC1
P0ADC3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	9	B	LOLC_ECOLI	0	P0ADC3
P0ADG7	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	16	B	IMDH_ECOLI	0	P0ADG7
P0ADI9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	B	YHHN_ECOLI	0	
P0ADJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YHJT_ECOLI	0	
P0ADJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAA_ECOLI	0	
P0ADK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAW_ECOLI	0	
P0ADL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIDG_ECOLI	0	
P0ADM0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIDH_ECOLI	0	
P0ADM6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	I	YIDX_ECOLI	0	
P0ADN6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	7	I	YIFL_ECOLI	0	P0ADN6
P0ADP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIGM_ECOLI	0	
P0ADQ2	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	8	B	YIID_ECOLI	0	P0ADQ2
P0ADQ7	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	10	B	YGAM_ECOLI	0	P0ADQ7
P0ADT8	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	15	B	YGIM_ECOLI	0	P0ADT8
P0ADW3	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	16	B	YHCB_ECOLI	0	P0ADW3
P0ADX7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	6	G	YHHA_ECOLI	0	P0ADX7
P0AE06	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	16	E	ACRA_ECOLI	0	P0AE06
P0AE16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	AMPG_ECOLI	0	
P0AE22	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	7	G	APHA_ECOLI	0	P0AE22
P0AE24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	ARAE_ECOLI	0	
P0AE26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	B	ARAH_ECOLI	0	P0AE26
P0AE30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	4	B	ARTM_ECOLI	0	P0AE30
P0AE42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQAE_ECOLI	0	
P0AE85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	F2	CPXP_ECOLI	0	P0AE85
P0AE88	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	9	F1	CPXR_ECOLI	0	P0AE88
P0AE98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	CSGF_ECOLI	0	
P0AEB0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	CYSW_ECOLI	0	
P0AEC5	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	9	B	BARA_ECOLI	0	P0AEC5
P0AEE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	6	B	DEGS_ECOLI	0	P0AEE3
P0AEG1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	B	DPPC_ECOLI	0	P0AEG1
P0AEH5	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	9	B	ELAB_ECOLI	0	P0AEH5
P0AEH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	B	YJIG_ECOLI	0	
P0AEM9	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	11	G	FLIY_ECOLI	0	P0AEM9
P0AEN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	B	FTSL_ECOLI	0	P0AEN4
P0AEP1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	4	B	GALP_ECOLI	0	P0AEP1
P0AEQ6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	8	B	GLNP_ECOLI	0	P0AEQ6
P0AER8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	B	GLTS_ECOLI	0	P0AER8
P0AET5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	8	B	HDED_ECOLI	0	
P0AEU3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	B	HISM_ECOLI	0	P0AEU3
