Merge ID	Thein_bl21	OurStudy_Feb2011_Common	# Studies	TableS4_BL21_DE3_ProteomeV8_BasicProteome Duplicates
C6EAI1_ECOBD	0	0	0	B
C6EAG1_ECOBD	0	0	0	B
C6EAF5_ECOBD	0	0	0	B
C6EAG7_ECOBD	0	0	0	B
C6EA23_ECOBD	1	0	1	B
C6EA20_ECOBD	0	0	0	G
C6EA19_ECOBD	0	0	0	B
C6EA18_ECOBD	0	0	0	B
C6EA17_ECOBD	0	0	0	F1
C6EA09_ECOBD	1	0	1	B
C6E9X1_ECOBD	0	0	0	G
C6E9W8_ECOBD	0	0	0	H
C6E9X5_ECOBD	0	0	0	G
C6E9X4_ECOBD	0	0	0	G
C6E9X3_ECOBD	0	0	0	G
C6E9X2_ECOBD	0	0	0	G
C6E9V0_ECOBD	1	0	1	H
C6ELG1_ECOBD	0	0	0	B
C6ELF8_ECOBD	0	0	0	B
C6ELC6_ECOBD	0	0	0	B
C6ELF5_ECOBD	0	0	0	B
C6ELD1_ECOBD	0	0	0	B
C6ELC1_ECOBD	0	0	0	G
C6ELC0_ECOBD	0	0	0	G
C6ELB9_ECOBD	0	0	0	G
C6ELB8_ECOBD	0	0	0	G
C6ELB7_ECOBD	0	0	0	G
C6ELB6_ECOBD	0	0	0	G
C6ELB5_ECOBD	0	0	0	G
C6ELA5_ECOBD	0	0	0	B
C6EL97_ECOBD	0	0	0	B
C6EL96_ECOBD	0	0	0	B
C6EL93_ECOBD	0	0	0	G
C6EL91_ECOBD	0	0	0	B
C6EL75_ECOBD	1	0	1	B
C6EL69_ECOBD	0	0	0	B
C6EL58_ECOBD	0	0	0	G
C6EL79_ECOBD	0	0	0	B
C6EKS2_ECOBD	1	0	1	I
C6EKS1_ECOBD	0	0	0	B
C6EKL7_ECOBD	0	0	0	G
C6EKK8_ECOBD	0	0	0	B
C6EKK6_ECOBD	0	0	0	B
C6EKK4_ECOBD	0	0	0	I
C6EKK3_ECOBD	0	0	0	G
C6EKJ7_ECOBD	1	0	1	I
C6EKJ6_ECOBD	0	0	0	B
C6EK28_ECOBD	0	0	0	B
C6EKF2_ECOBD	0	0	0	I
C6EK27_ECOBD	0	0	0	B
C6EKF1_ECOBD	0	0	0	B
C6EKI9_ECOBD	1	0	1	E
C6EKH3_ECOBD	0	0	0	B
C6EJY7_ECOBD	0	0	0	I
C6EK09_ECOBD	0	0	0	B
C6EJZ0_ECOBD	0	0	0	I
C6EK00_ECOBD	0	0	0	E
C6EJY8_ECOBD	0	0	0	B
C6EJZ5_ECOBD	1	0	1	I
C6EJY9_ECOBD	0	0	0	G
C6EJY0_ECOBD	1	0	1	B
C6EJW5_ECOBD	0	0	0	B
C6EJU3_ECOBD	0	0	0	B
C6EJV3_ECOBD	0	0	0	B
C6EJV7_ECOBD	0	0	0	B
C6EJV5_ECOBD	0	0	0	B
C6EJU4_ECOBD	0	0	0	B
C6EJB8_ECOBD	0	0	0	B
C6EJD1_ECOBD	0	0	0	B
C6EJC7_ECOBD	0	0	0	B
C6EJ94_ECOBD	0	0	0	B
C6EJA1_ECOBD	0	0	0	B
C6EJ45_ECOBD	0	0	0	G
C6EJ59_ECOBD	0	0	0	B
C6EJ57_ECOBD	0	0	0	I
C6EJ54_ECOBD	0	0	0	B
C6EJ36_ECOBD	0	0	0	B
C6EJ35_ECOBD	0	0	0	I
C6EIP3_ECOBD	1	0	1	I
C6EIM1_ECOBD	0	0	0	B
C6EIL2_ECOBD	0	0	0	B
C6EII7_ECOBD	0	0	0	G
C6EIH3_ECOBD	1	0	1	I
C6EIF5_ECOBD	0	0	0	G
C6EIF3_ECOBD	0	0	0	G
C6EIF9_ECOBD	0	0	0	B
C6EHY5_ECOBD	0	0	0	B
C6EIE2_ECOBD	0	0	0	B
C6EIE0_ECOBD	0	0	0	G
C6EID9_ECOBD	0	0	0	I
C6EI09_ECOBD	0	0	0	B
C6EI08_ECOBD	0	0	0	B
C6EI07_ECOBD	0	0	0	B
C6EI06_ECOBD	0	0	0	B
C6EI03_ECOBD	0	0	0	F1
C6EHV0_ECOBD	0	0	0	G
C6EHU0_ECOBD	1	0	1	B
C6EHX3_ECOBD	0	0	0	G
C6EHW9_ECOBD	0	0	0	G
C6EHW6_ECOBD	0	0	0	B
C6EHR8_ECOBD	0	0	0	B
C6EHR7_ECOBD	0	0	0	G
C6EHR6_ECOBD	0	0	0	G
C6EHR0_ECOBD	0	0	0	B
C6EHQ4_ECOBD	0	0	0	B
C6EHN9_ECOBD	0	0	0	B
C6EHN8_ECOBD	0	0	0	B
C6EHB3_ECOBD	0	0	0	B
C6EH43_ECOBD	0	0	0	B
C6EH53_ECOBD	0	0	0	B
C6EGZ9_ECOBD	1	0	1	B
C6EGM2_ECOBD	0	0	0	G
C6EGL5_ECOBD	0	0	0	H
C6EGK3_ECOBD	0	0	0	B
C6EGJ7_ECOBD	0	0	0	B
C6EGJ3_ECOBD	0	0	0	I
C6EGJ0_ECOBD	0	0	0	B
C6EGI9_ECOBD	0	0	0	B
C6EGI8_ECOBD	0	0	0	F1
C6EGB1_ECOBD	1	0	1	F1
C6EGA5_ECOBD	0	0	0	B
C6EFK7_ECOBD	0	0	0	I
C6EFJ9_ECOBD	0	0	0	B
C6EFJ8_ECOBD	0	0	0	B
C6EFH3_ECOBD	0	0	0	B
C6EFE0_ECOBD	0	0	0	B
C6EFC6_ECOBD	0	0	0	G
C6EF91_ECOBD	0	0	0	B
C6EEJ9_ECOBD	0	0	0	B
C6EFA8_ECOBD	0	0	0	B
C6EFA7_ECOBD	1	0	1	B
C6EFA6_ECOBD	0	0	0	B
C6EFA3_ECOBD	0	0	0	B
C6EFA1_ECOBD	0	0	0	B
C6EFA0_ECOBD	0	0	0	B
C6EEH7_ECOBD	0	0	0	B
C6EEJ8_ECOBD	0	0	0	B
C6EEJ7_ECOBD	0	0	0	B
C6EEJ4_ECOBD	0	0	0	B
C6EEJ3_ECOBD	0	0	0	B
C6EEG5_ECOBD	0	0	0	E
C6EEG2_ECOBD	0	0	0	B
C6EEG1_ECOBD	0	0	0	B
C6EEG0_ECOBD	0	0	0	B
C6EEF9_ECOBD	0	0	0	B
C6EEF6_ECOBD	0	0	0	G
C6EEF4_ECOBD	0	0	0	B
C6EEE7_ECOBD	0	0	0	B
C6EEE6_ECOBD	0	0	0	B
C6EEE5_ECOBD	1	0	1	B
C6EEE1_ECOBD	0	0	0	B
C6EED4_ECOBD	0	0	0	B
C6EED3_ECOBD	0	0	0	H
C6EEB6_ECOBD	0	0	0	B
C6EEB5_ECOBD	0	0	0	B
C6EEC9_ECOBD	1	0	1	I
C6EEC7_ECOBD	1	0	1	E
C6EEB7_ECOBD	0	0	0	B
C6EEA2_ECOBD	0	0	0	B
C6EEA1_ECOBD	0	0	0	B
C6EEA0_ECOBD	0	0	0	G
C6EE92_ECOBD	0	0	0	F3
C6EE91_ECOBD	0	0	0	B
C6EE90_ECOBD	0	0	0	B
C6EE89_ECOBD	0	0	0	B
C6EE83_ECOBD	0	0	0	B
C6EDJ7_ECOBD	0	0	0	G
C6EDJ5_ECOBD	0	0	0	B
C6EDJ4_ECOBD	0	0	0	B
C6EDH8_ECOBD	1	0	1	B
C6EDH6_ECOBD	1	0	1	G
C6EDH5_ECOBD	0	0	0	G
C6EDE4_ECOBD	0	0	0	B
C6EDD4_ECOBD	1	0	1	B
C6EDD2_ECOBD	0	0	0	B
C6EDB1_ECOBD	0	0	0	B
C6EDA6_ECOBD	0	0	0	B
C6EDA5_ECOBD	0	0	0	B
C6EDA8_ECOBD	0	0	0	G
C6ED85_ECOBD	0	0	0	B
C6ED93_ECOBD	0	0	0	B
C6ED92_ECOBD	0	0	0	B
C6ED91_ECOBD	0	0	0	B
C6ED89_ECOBD	0	0	0	B
C6ED82_ECOBD	0	0	0	E
C6ED74_ECOBD	0	0	0	I
C6EG91_ECOBD	0	0	0	B
C6EG84_ECOBD	0	0	0	G
C6EG16_ECOBD	0	0	0	B
C6EG06_ECOBD	0	0	0	I
C6EFZ4_ECOBD	0	0	0	B
C6EFZ2_ECOBD	0	0	0	B
C6EF84_ECOBD	0	0	0	B
C6EF41_ECOBD	0	0	0	B
C6EF40_ECOBD	0	0	0	B
C6EF27_ECOBD	0	0	0	B
C6EF25_ECOBD	0	0	0	B
C6EF24_ECOBD	0	0	0	B
C6EF15_ECOBD	0	0	0	B
C6EF13_ECOBD	1	0	1	B
C6EF03_ECOBD	0	0	0	E
C6EEX8_ECOBD	0	0	0	G
C6EEX7_ECOBD	0	0	0	B
C6EE71_ECOBD	0	0	0	G
C6EE45_ECOBD	0	0	0	B
C6EE65_ECOBD	0	0	0	B
C6EE64_ECOBD	0	0	0	G
C6EE17_ECOBD	0	0	0	I
C6EE04_ECOBD	0	0	0	B
C6EDZ8_ECOBD	0	0	0	G
C6EDZ7_ECOBD	0	0	0	I
C6EDZ6_ECOBD	0	0	0	G
C6EDZ5_ECOBD	0	0	0	E
C6EDZ4_ECOBD	0	0	0	B
C6ED64_ECOBD	0	0	0	B
C6ED63_ECOBD	0	0	0	B
C6ED60_ECOBD	0	0	0	B
C6ED59_ECOBD	0	0	0	B
C6ED57_ECOBD	0	0	0	B
C6ED47_ECOBD	0	0	0	G
C6ED40_ECOBD	0	0	0	G
C6ED03_ECOBD	0	0	0	B
C6ECZ4_ECOBD	0	0	0	B
C6ECZ6_ECOBD	0	0	0	B
C6ED32_ECOBD	0	0	0	G
C6ECY4_ECOBD	0	0	0	B
C6ECY1_ECOBD	1	0	1	I
C6ECW7_ECOBD	0	0	0	B
C6ECW6_ECOBD	1	0	1	B
C6ECH3_ECOBD	0	0	0	B
C6ECB8_ECOBD	0	0	0	B
C6ECG5_ECOBD	0	0	0	B
C6ECG4_ECOBD	0	0	0	B
C6ECG1_ECOBD	0	0	0	G
C6ECF0_ECOBD	0	0	0	G
C6EC82_ECOBD	0	0	0	B
C6EC94_ECOBD	0	0	0	B
C6EC88_ECOBD	0	0	0	B
C6EC79_ECOBD	0	0	0	B
C6EBQ2_ECOBD	0	0	0	B
C6EBQ0_ECOBD	0	0	0	B
C6EBP9_ECOBD	0	0	0	B
C6EBP7_ECOBD	0	0	0	B
C6EBP6_ECOBD	0	0	0	B
C6EBP2_ECOBD	0	0	0	B
C6EBM6_ECOBD	1	0	1	B
C6EBL0_ECOBD	0	0	0	G
C6EBK7_ECOBD	0	0	0	B
C6EBI0_ECOBD	1	0	1	F1
C6EBL3_ECOBD	0	0	0	B
C6EBL2_ECOBD	0	0	0	B
C6EBK6_ECOBD	0	0	0	B
C6EBK2_ECOBD	0	0	0	B
C6ELS9_ECOBD	0	0	0	B
C6ELS6_ECOBD	0	0	0	B
C6ELS1_ECOBD	0	0	0	B
C6ELS8_ECOBD	0	0	0	G
C6EA35_ECOBD	0	0	0	G
C6ELT2_ECOBD	0	0	0	B
C6EL07_ECOBD	0	0	0	B
C6EL06_ECOBD	0	0	0	B
C6EIU9_ECOBD	0	0	0	B
C6EIU6_ECOBD	0	0	0	G
C6EI30_ECOBD	0	0	0	E
C6EHG8_ECOBD	0	0	0	G
C6EGW9_ECOBD	0	0	0	B
C6EGU4_ECOBD	0	0	0	G
C6EC36_ECOBD	0	0	0	B
C6EGS2_ECOBD	0	0	0	B
C6EGU5_ECOBD	0	0	0	B
C6EGU3_ECOBD	0	0	0	B
C6EFU7_ECOBD	0	0	0	B
C6EFQ1_ECOBD	0	0	0	B
C6EFQ0_ECOBD	0	0	0	B
C6EEV5_ECOBD	0	0	0	B
C6EEV4_ECOBD	0	0	0	B
C6EEV2_ECOBD	0	0	0	B
C6EEW2_ECOBD	0	0	0	I
C6EER2_ECOBD	1	0	1	H
C6EER1_ECOBD	0	0	0	G
C6EEQ7_ECOBD	0	0	0	B
C6EES7_ECOBD	0	0	0	G
C6EEK3_ECOBD	0	0	0	B
C6EDW3_ECOBD	0	0	0	B
C6EDV2_ECOBD	0	0	0	B
C6EEL7_ECOBD	0	0	0	B
C6EDR6_ECOBD	0	0	0	B
C6EDR5_ECOBD	1	0	1	F3
C6EDR3_ECOBD	0	0	0	E
C6EDR2_ECOBD	0	0	0	G
C6EDR1_ECOBD	0	0	0	F2
C6EDR0_ECOBD	0	0	0	F2
C6EDQ9_ECOBD	0	0	0	F2
C6EDQ8_ECOBD	0	0	0	B
C6EDQ2_ECOBD	0	0	0	B
C6ECS7_ECOBD	0	0	0	G
C6ECN2_ECOBD	0	0	0	B
C6ECN7_ECOBD	0	0	0	B
C6ECK4_ECOBD	0	0	0	B
C6ECK3_ECOBD	0	0	0	G
C6ECK2_ECOBD	0	0	0	B
C6ECK1_ECOBD	0	0	0	F1
C6ECK0_ECOBD	0	0	0	G
C6ECJ9_ECOBD	0	0	0	B
C6ECJ7_ECOBD	0	0	0	G
C6ECJ5_ECOBD	0	0	0	B
C6EC15_ECOBD	0	0	0	B
C6EC38_ECOBD	0	0	0	I
C6EBY8_ECOBD	0	0	0	G
C6EC10_ECOBD	0	0	0	B
C6EC03_ECOBD	0	0	0	B
C6EB93_ECOBD	0	0	0	G
C6EAH6_ECOBD	0	0	0	B
C6EAH5_ECOBD	0	0	0	B
C6EAH1_ECOBD	0	0	0	B
C6EAH0_ECOBD	0	0	0	B
C6EAI4_ECOBD	0	0	0	B
C6E9Y8_ECOBD	0	0	0	B
C6E9Z1_ECOBD	0	0	0	B
C6EL88_ECOBD	0	0	0	B
C6EL92_ECOBD	0	0	0	I
C6EBG4_ECOBD	0	0	0	G
C6EL78_ECOBD	0	0	0	G
C6EKP6_ECOBD	0	0	0	G
C6EKN7_ECOBD	0	0	0	B
C6EKN6_ECOBD	0	0	0	B
C6EKN9_ECOBD	0	0	0	B
C6EKG4_ECOBD	0	0	0	B
C6EKG2_ECOBD	0	0	0	B
C6EKG1_ECOBD	0	0	0	B
C6EKG0_ECOBD	0	0	0	F1
C6EKF9_ECOBD	0	0	0	G
C6EKF7_ECOBD	0	0	0	B
C6EJY1_ECOBD	0	0	0	B
C6EJT7_ECOBD	0	0	0	B
C6EJV9_ECOBD	0	0	0	B
C6EJ98_ECOBD	0	0	0	B
C6EIN3_ECOBD	0	0	0	B
C6EIP8_ECOBD	0	0	0	B
C6EIK9_ECOBD	0	0	0	B
C6EIM0_ECOBD	0	0	0	B
C6EIE3_ECOBD	0	0	0	B
C6EHZ0_ECOBD	1	0	1	B
C6EHY0_ECOBD	0	0	0	G
C6EHX9_ECOBD	0	0	0	I
C6EHU9_ECOBD	0	0	0	H
C6EHU8_ECOBD	0	0	0	H
C6EHU7_ECOBD	0	0	0	G
C6EHU5_ECOBD	0	0	0	B
C6EHU4_ECOBD	0	0	0	B
C6EHP8_ECOBD	0	0	0	B
C6EHP7_ECOBD	0	0	0	B
C6EHP6_ECOBD	0	0	0	G
C6EHP5_ECOBD	1	0	1	B
C6EHP4_ECOBD	0	0	0	B
C6EHP2_ECOBD	0	0	0	B
C6EHP3_ECOBD	0	0	0	B
C6EH83_ECOBD	0	0	0	G
C6EH82_ECOBD	0	0	0	G
C6EH81_ECOBD	0	0	0	H
C6EH80_ECOBD	0	0	0	G
C6EH78_ECOBD	1	0	1	I
C6EH75_ECOBD	1	0	1	I
C6EH74_ECOBD	0	0	0	B
C6EH31_ECOBD	0	0	0	B
C6EFI4_ECOBD	0	0	0	B
C6EFI3_ECOBD	0	0	0	B
C6EFI2_ECOBD	0	0	0	B
C6EFI1_ECOBD	0	0	0	G
C6EEB8_ECOBD	0	0	0	I
C6ED41_ECOBD	0	0	0	B
C6ECD8_ECOBD	0	0	0	B
C6ECD4_ECOBD	0	0	0	B
C6ECD2_ECOBD	0	0	0	B
C6ECC9_ECOBD	0	0	0	G
C6ECC7_ECOBD	1	0	1	B
C6ECC5_ECOBD	1	0	1	H
C6ECC4_ECOBD	0	0	0	B
C6ECC1_ECOBD	0	0	0	G
C6ECC0_ECOBD	0	0	0	F1
C6ECB9_ECOBD	0	0	0	B
C6EBJ5_ECOBD	0	0	0	B
C6EEX0_ECOBD	0	0	0	F1
C6EL66_ECOBD	0	0	0	B
C6EJJ2_ECOBD	0	0	0	B
C6EFP1_ECOBD	0	0	0	B
C6EBX0_ECOBD	0	0	0	G
C6EBW8_ECOBD	0	0	0	B
C6EBW9_ECOBD	1	0	1	F1
C6EE16_ECOBD	0	0	0	G
C6EE15_ECOBD	0	0	0	B
C6EHV4_ECOBD	0	0	0	B
C6EC73_ECOBD	0	0	0	B
C6EDT4_ECOBD	0	0	0	I
C6EF80_ECOBD	0	0	0	B
C6EF66_ECOBD	0	0	0	B
C6ECE5_ECOBD	0	0	0	B
C6EDC7_ECOBD	0	0	0	B
C6EJB1_ECOBD	0	0	0	B
C6EKM8_ECOBD	0	0	0	B
C6EEE2_ECOBD	0	0	0	B
C6EH92_ECOBD	0	0	0	B
C6EJ67_ECOBD	0	0	0	G
C6EJ66_ECOBD	0	0	0	B
C6EBM1_ECOBD	0	0	0	B
C6EBM2_ECOBD	0	0	0	B
C6EJF0_ECOBD	0	0	0	B
C6EB45_ECOBD	0	0	0	B
C6EH91_ECOBD	0	0	0	F1
C6EFF5_ECOBD	0	0	0	B
C6EIT4_ECOBD	0	0	0	G
C6EE94_ECOBD	0	0	0	B
C6EAN2_ECOBD	0	0	0	G
C6EAN3_ECOBD	0	0	0	G
C6EAN4_ECOBD	0	0	0	G
C6EB33_ECOBD	0	0	0	G
C6EB50_ECOBD	0	0	0	B
C6EBE7_ECOBD	0	0	0	B
C6EBQ6_ECOBD	0	0	0	B
C6EC74_ECOBD	0	0	0	B
C6ECB0_ECOBD	0	0	0	B
C6ECB3_ECOBD	0	0	0	G
C6EDC4_ECOBD	0	0	0	B
C6EDI8_ECOBD	0	0	0	I
C6EDU0_ECOBD	0	0	0	B
C6EE72_ECOBD	0	0	0	G
C6EE88_ECOBD	0	0	0	B
C6EEK9_ECOBD	0	0	0	B
C6EEZ8_ECOBD	0	0	0	I
C6EF68_ECOBD	0	0	0	G
C6EF69_ECOBD	0	0	0	G
C6EF70_ECOBD	0	0	0	B
C6EFL8_ECOBD	0	0	0	B
C6EFM0_ECOBD	0	0	0	G
C6EFV9_ECOBD	0	0	0	B
C6EFZ6_ECOBD	0	0	0	B
C6EG00_ECOBD	0	0	0	G
C6EG07_ECOBD	0	0	0	G
C6EG29_ECOBD	0	0	0	B
C6EGC6_ECOBD	0	0	0	B
C6EGC8_ECOBD	0	0	0	B
C6EGJ2_ECOBD	0	0	0	B
C6EGR4_ECOBD	0	0	0	B
C6EHV3_ECOBD	0	0	0	B
C6EIR9_ECOBD	0	0	0	B
C6EJ10_ECOBD	0	0	0	B
C6EK85_ECOBD	0	0	0	B
C6EKK5_ECOBD	0	0	0	B
C6EL64_ECOBD	0	0	0	B
