Merge ID	TableS6_MatchingK12_BL21(DE3)_V2_basicProteome	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin2	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS6_MatchingK12_BL21(DE3)_V2_basicProteome Duplicates	Masuda2009_fin2 Duplicates	Wang2007_fin Duplicates	Wang2007_noglucose_fin Duplicates	Oberto2009_fin Duplicates	Wei2001_fin2 Duplicates	mRNA_Taniguchi_fin Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization	
Q46861	1		1	1	1			1	5	1		1	1	1			1	A	YGIQ_ECOLI			2	2	2			A	
Q46863	1	1	1	1	1				5	1	1	1	1	1				G	YGIS_ECOLI	0.27	2	2	2					
Q46864	1		1	1	1				4	1		1	1	1				A	YGIT_ECOLI			2	2	2				
Q46867	1		1	1	1				4	1		1	1	1				B	YGIZ_ECOLI			0	0					
P42589	1		1	1	1		1		5	1		1	1	1		1		A	YGJH_ECOLI			0	2					
P67701	1		1	1	1				4	1		1	1	1				A	YGJM_ECOLI			2	2	2				
P64578	1		1	1	1				4	1		1	1	1				A	YGJN_ECOLI			2	2	2				
P42597	1		1	1	1			1	5	1		1	1	1			1	A	YGJP_ECOLI			2	2	2			A	
P11865	1		1	1	1				4	1		1	1	1				A	YHAB_ECOLI			0	0	0				
P11864	1		1	1	1				4	1		1	1	1				A	YHAC_ECOLI			0	0					
P42625	1		1	1	1				4	1		1	1	1				A	YHAL_ECOLI			2	2	2				
P42628	1		1	1	1			1	5	1		1	1	1			1	B	YHAO_ECOLI			2	2	2			B	
P45470	1		1	1	1				4	1		1	1	1				A	YHBO_ECOLI			0	0					
P0AGK4	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YHBY_ECOLI	0.31	2	2	2	2		38.14435461	A	
P45423	1		1	1	1				4	1		1	1	1				A	YHCG_ECOLI			2	2	2				
P45424	1		1	1	1				4	1		1	1	1				A	YHCH_ECOLI			0	0	2				
P64614	1		1	1	1				4	1		1	1	1				G	YHCN_ECOLI			2	0	2				
P26646	1	1	1	1	1			1	6	1	1	1	1	1			1	A	YHDH_ECOLI	1.65	2	2	2	2			A	
P36677	1		1	1	1			1	5	1		1	1	1			1	A	YHDN_ECOLI			2	2	2			A	
P46474	1		1	1	1			1	5	1		2	2	2			1	H	YHDP_ECOLI			2	2	2			H	
P64622	1		1	1	1				4	1		1	1	1				I	YHDV_ECOLI			2	2	2				
P67624	1		1	1	1				4	1		1	1	1				A	YHEU_ECOLI			2	2	2				
P45546	1		1	1	1				4	1		1	1	1				B	YHFT_ECOLI			1	2	2				
P64631	1		1	1	1			1	5	1		1	1	1			1	B	YHFU_ECOLI			0	2	2			B	
P45549	1		1	1	1				4	1		1	1	1				A	YHFW_ECOLI			2	2	2				
P45550	1		1	1	1				4	1		1	1	1				A	YHFX_ECOLI			0	2					
P45551	1		1	1	1				4	1		1	1	1				A	YHFY_ECOLI			0	2	2				
P45552	1		1	1	1			1	5	1		1	1	1			1	A	YHFZ_ECOLI			0	2				A	
P45804	1		1	1	1				4	1		1	1	1				B	YHGE_ECOLI			2	2	2				
P67143	1		1	1	1				4	1		1	1	1				B	YHGN_ECOLI			2	2	2				
P28911	1		1	1	1				4	1		1	1	1				B	YHHH_ECOLI			2	2	2				
P0AGH1	1		1	1	1			1	5	1		1	1	1			1	B	YHHJ_ECOLI			2	2				B	
P37613	1		1	1	1			1	5	1		1	1	1			1	A	YHHK_ECOLI			2	2				A	
P37614	1		1	1	1				4	1		1	1	1				B	YHHL_ECOLI			2	2					
P37615	1		1	1	1			1	5	1		1	1	1			1	B	YHHM_ECOLI			2	2	2			B	
P0ADI9	1		1	1	1				4	1		1	1	1				B	YHHN_ECOLI			2	2	2				
P37621	1		1	1	1				4	1		1	1	1				B	YHHS_ECOLI			2	2	2				
P46854	1		1	1	1				4	1		1	1	1				A	YHHY_ECOLI			2	2	2				
P46855	1		1	1	1				4	1		1	1	1				A	YHHZ_ECOLI			0	0	0				
P37626	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	B	YHII_ECOLI	1	2	2	2	2		2.331102553	B	
P37627	1		1	1	1				4	1		1	1	1				A	YHIJ_ECOLI			2	2					
P37629	1		1	1	1				4	1		1	1	1				A	YHIL_ECOLI			0	0					
P37630	1		1	1	1				4	1		1	1	1				B	YHIM_ECOLI			0	0	0				
P37197	1		1	1	1				4	1		1	1	1				E	YHJA_ECOLI			0	0	2				
P37643	1		1	1	1				4	1		1	1	1				B	YHJE_ECOLI			2	0	0				
P37645	1		1	1	1			1	5	1		1	1	1			1	B	YHJG_ECOLI			0	0	0			B	
P0ADJ3	1		1	1	1				4	1		1	1	1				A	YHJR_ECOLI			2	2	2				
P37657	1		1	1	1		1		5	1		1	1	1		1		B	YHJS_ECOLI			2	2	2				
P0ADJ5	1		1	1	1				4	1		1	1	1				B	YHJT_ECOLI			2	2	2				
P37659	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	B	YHJU_ECOLI	0.66	2	2	0				B	
P37662	1		1	1	1				4	1		1	1	1				B	YHJX_ECOLI			2	0					
P37663	1		1	1	1				4	1		1	1	1				H	YHJY_ECOLI			0	0	0				
P0ADJ8	1		1	1	1				4	1		1	1	1				B	YIAA_ECOLI			2	0	2				
P11286	1		1	1	1				4	1		1	1	1				B	YIAB_ECOLI			0	0					
P37665	1	1	1	1	1			1	6	1	1	1	1	1			1	I	YIAD_ECOLI		2	2	0	0			I	
P37669	1		1	1	1				4	1		1	1	1				B	YIAH_ECOLI			0	0	0				
P37671	1	1	1	1	1		1		6	1	1	1	1	1		1		A	YIAJ_ECOLI	0	2	2	2	2				
P37673	1		1	1	1				4	1		1	1	1				A	YIAL_ECOLI			0	0	0				
P37674	1		1	1	1				4	1		1	1	1				B	YIAM_ECOLI			0	0	0				
P37675	1		1	1	1				4	1		1	1	1				B	YIAN_ECOLI			0	0	0				
P37676	1		1	1	1				4	1		1	1	1				G	YIAO_ECOLI			0	0	0				
P37681	1		1	1	1				4	1		1	1	1				F3	YIAT_ECOLI			0	0	0				
P37682	1		1	1	1				4	1		1	1	1				B	YIAU_ECOLI			2	2	1				
P37683	1		1	1	1		1		5	1		1	1	1		1		B	YIAV_ECOLI			2	2					
P0ADK4	1		1	1	1				4	1		1	1	1				B	YIAW_ECOLI			0	0	0				
P0ADK6	1		1	1	1		1	1	6	2		1	1	1		1	1	A	YIBA_ECOLI			2	2				A	
P0ACA1	1		1	1	1				4	1		1	1	1				B	YIBF_ECOLI			2	2					
P32106	1		1	1	1	1			5	1		1	1	1	1			G	YIBG_ECOLI			0	0	0	0			
P0ADK8	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YIBL_ECOLI	0.92	2	2	2	2		5.343421396	A	
P31437	1		1	1	1			1	5	1		1	1	1			1	B	YICL_ECOLI			1	0	0			B	
P60872	1		1	1	1				4	1		1	1	1				B	YIDE_ECOLI			1	0	2				
P0ADL6	1		1	1	1				4	1		1	1	1				B	YIDG_ECOLI			2	2					
P0ADM0	1		1	1	1		1		5	1		1	1	1		1		B	YIDH_ECOLI			2	2	2				
P31446	1		1	1	1				4	1		1	1	1				B	YIDI_ECOLI			0	0					
P31447	1		1	1	1	1			5	1		1	1	1	1			A	YIDJ_ECOLI			0	2	0	0			
P31448	1		1	1	1				4	1		1	1	1				B	YIDK_ECOLI			0	0	0				
P31449	1		1	1	1				4	1		1	1	1				A	YIDL_ECOLI			1	0					
P0ADM6	1		1	1	1	1			5	1		1	1	1	1			I	YIDX_ECOLI			0	0	2	0			
P31463	1		1	1	1				4	1		1	1	1				A	YIDZ_ECOLI			2	0	0				
P31467	1		1	1	1			1	5	1		1	1	1			1	A	YIEH_ECOLI			2	2	2			A	
P31470	1		1	1	1				4	1		1	1	1				A	YIEK_ECOLI			0	0	0				
P31471	1		1	1	1				4	1		1	1	1				G	YIEL_ECOLI			0	0	0				
P27837	1		1	1	1			1	5	1		1	1	1			1	B	YIFK_ECOLI			2	2	2			B	
P23305	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YIGA_ECOLI	0	2	2	2	2		4.909489114	A	
P27842	1		1	1	1				4	1		1	1	1				B	YIGF_ECOLI			0	0	0				
P0ADP5	1		1	1	1				4	1		1	1	1				B	YIGM_ECOLI			2	0	0				
P32128	1		1	1	1				4	1		1	1	1				B	YIHF_ECOLI			2	2	2				
P0ACM9	1		1	1	1				4	1		1	1	1				A	YIHL_ECOLI			2	2	2				
P32134	1		1	1	1				4	1		1	1	1				A	YIHM_ECOLI			2	2	2				
P32135	1		1	1	1			1	5	1		1	1	1			1	B	YIHN_ECOLI			0	0	0			B	
P32136	1		1	1	1				4	1		1	1	1				B	YIHO_ECOLI			0	0					
P32137	1		1	1	1				4	1		1	1	1				B	YIHP_ECOLI			0	0	0				
P32138	1		1	1	1		1		5	1		1	1	1		1		A	YIHQ_ECOLI			0	0	0				
P32139	1		1	1	1				4	1		1	1	1				A	YIHR_ECOLI			0	0	0				
P32140	1		1	1	1			1	5	1		1	1	1			1	A	YIHS_ECOLI			0	0	0			A	
P32141	1		1	1	1			1	5	1		1	1	1			1	A	YIHT_ECOLI			2	2	2			A	
P0A9V8	1		1	1	1			1	5	1		1	1	1			1	A	YIHU_ECOLI			0	0	0			A	
P32143	1		1	1	1			1	5	1		1	1	1			1	A	YIHV_ECOLI			0	0				A	
P32144	1	1	1	1	1			1	6	1	1	1	1	1			1	A	YIHW_ECOLI	1.27	2	2	2	2			A	
P0A8K8	1		1	1	1			1	5	1		1	1	1			1	B	YIHY_ECOLI			2	2	2			B	
P0ADQ2	1		1	1	1		1	1	6	1		1	1	1		1	1	B	YIID_ECOLI			2	2	2		2.095254035	B	
P0AFU6	1		1	1	1				4	1		1	1	1				A	YIIF_ECOLI			0	2	2				
P32151	1		1	1	1				4	1		1	1	1				E	YIIG_ECOLI			0	0	0				
P32167	1		1	1	1				4	1		1	1	1				G	YIIX_ECOLI			0	0	0				
P32668	1		1	1	1				4	1		1	1	1				G	YIJF_ECOLI			0	0	0				
P0AF43	1		1	1	1			1	5	1		1	1	1			1	B	YJBB_ECOLI			0	0	0			B	
P32688	1		1	1	1				4	1		1	1	1				G	YJBG_ECOLI			0	0	0				
P68206	1		1	1	1		1	1	6	1		1	1	1		1	1	A	YJBJ_ECOLI			2	2	2			A	
P32693	1		1	1	1				4	1		1	1	1				A	YJBL_ECOLI			0	0	0				
P32694	1		1	1	1				4	1		1	1	1				A	YJBM_ECOLI			2	0	2				
P32701	1		1	1	1				4	1		1	1	1				B	YJCC_ECOLI			0	0	0				
P0AF52	1		1	1	1			1	5	1		1	1	1			1	B	YJCD_ECOLI			2	0				B	
P32703	1		1	1	1			1	5	1		1	1	1			1	B	YJCE_ECOLI			2	2	2			B	
P0AF54	1		1	1	1			1	5	1		1	1	1			1	B	YJCH_ECOLI			0	2	0			B	
P32717	1		1	1	1				4	1		1	1	1				G	YJCS_ECOLI			2	2	2				
P16694	1		1	1	1				4	1		1	1	1				A	YJDA_ECOLI			2	2					
P0ACU7	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YJDC_ECOLI	0.33	2	2	2	2		4.684826118	A	
P39270	1		1	1	1			1	5	1		1	1	1			1	B	YJDF_ECOLI			2	2	2			B	
P0AF59	1		1	1	1		1		5	1		1	1	1		1		A	YJDI_ECOLI			0	0	0		2.390741597		
P39274	1		1	1	1		1		5	1		1	1	1		1		A	YJDJ_ECOLI			2	2	2		2.935768221		
P0AF61	1		1	1	1				4	1		1	1	1				A	YJDK_ECOLI			0	0	2				
P31806	1		1	1	1			1	5	1		1	1	1			1	A	YJEF_ECOLI			2	2	2			A	
P39277	1		1	1	1				4	1		1	1	1				B	YJEH_ECOLI			2	2					
P39280	1		1	1	1			1	5	1		1	1	1			1	A	YJEK_ECOLI			2	2	2			A	
P39282	1		1	1	1				4	1		1	1	1				B	YJEM_ECOLI			0	0					
P33222	1		1	1	1				4	1		1	1	1				A	YJFC_ECOLI			2	0	0				
P37772	1		1	1	1				4	1		1	1	1				B	YJFF_ECOLI			0	0	0				
P39295	1		1	1	1				4	1		1	1	1				B	YJFM_ECOLI			0	0	0				
P39297	1		1	1	1			1	5	1		1	1	1			1	I	BSMA_ECOLI			2	2	2			I	
P0AF86	1		1	1	1				4	1		1	1	1				G	YJFY_ECOLI			0	0	0				
P27250	1		1	1	1			1	5	1		1	1	1			1	B	YJGB_ECOLI			2	2	2			B	
P0AF90	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YJGD_ECOLI	2.69	2	2	2	2			A	
P39332	1		1	1	1				4	1		1	1	1				A	YJGH_ECOLI			2	2	0				
P39333	1		1	1	1			1	5	1		1	1	1			1	A	YJGI_ECOLI			0	0	0			A	
P39334	1	1	1	1	1			1	6	1	1	1	1	1			1	A	YJGJ_ECOLI	0.18	2	1	0	0			A	
P0AF96	1	1	1	1	1		1		6	1	1	1	1	1		1		A	YJGK_ECOLI		2	2	2	2				
P39338	1		1	1	1				4	1		1	1	1				B	YJGN_ECOLI			0	0					
P39352	1		1	1	1				4	1		1	1	1				B	YJHB_ECOLI			2	2	2				
P39353	1	1	1	1	1	1		1	7	1	1	1	1	1	1		1	A	YJHC_ECOLI	1	2	2	2	2	0		A	
P39367	1		1	1	1		1	1	6	1		1	1	1		1	1	A	YJHP_ECOLI			2	2	2			A	
P39368	1		1	1	1				4	1		1	1	1				A	YJHQ_ECOLI			0	2	0				
P39370	1		1	1	1				4	1		1	1	1				A	YJHS_ECOLI			0	0	0				
P24203	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YJIA_ECOLI	1.67	2	2	2	2		1.266956346	A	
P39374	1		1	1	1				4	1		1	1	1				A	YJIC_ECOLI			0	0	0				
P39376	1		1	1	1		1		5	1		1	1	1		1		B	YJIE_ECOLI			2	0	0		0.511068788		
P0AEH8	1		1	1	1				4	1		1	1	1				B	YJIG_ECOLI			2	2	2				
P39379	1		1	1	1				4	1		1	1	1				B	YJIH_ECOLI			2	2	2				
P39381	1		1	1	1				4	1		1	1	1				B	YJIJ_ECOLI			0	0	0				
P39382	1		1	1	1			1	5	1		1	1	1			1	B	YJIK_ECOLI			0	2	0			B	
P39383	1		1	1	1				4	1		1	1	1				A	YJIL_ECOLI			0	0	0				
P39384	1		1	1	1			1	5	1		1	1	1			1	A	YJIM_ECOLI			2	2	2			A	
P39385	1		1	1	1		1	1	6	1		1	1	1		1	1	B	YJIN_ECOLI			2	2			0.51544387	B	
P0ADC8	1		1	1	1				4	2		1	1	1				A	YJIX_ECOLI			2	2	2				
P39396	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	B	YJIY_ECOLI		2	2	2	2		0.133024553	B	
P37342	1		1	1	1		1		5	1		1	1	1		1		A	YJJI_ECOLI			0	0	2				
P39398	1		1	1	1				4	1		1	1	1				B	YJJL_ECOLI			2	2	2				
P39400	1		1	1	1				4	1		1	1	1				B	YJJN_ECOLI			2	2	2				
P0ADD9	1		1	1	1				4	1		1	1	1				A	YJJY_ECOLI			2	2	2				
P75685	1		1	1	1				4	1		1	1	1				B	YKGB_ECOLI			2	0	0				
P77212	1		1	1	1			1	5	1		1	1	1			1	A	YKGC_ECOLI			0	0	0			A	
P77379	1		1	1	1				4	1		1	1	1				B	YKGD_ECOLI			2	0					
P77252	1	1	1	1	1				5	1	1	1	1	1				A	YKGE_ECOLI	2.53	2	2	2	2				
P77536	1		1	1	1			1	5	1		1	1	1			1	A	YKGF_ECOLI			2	2				A	
P77433	1		1	1	1			1	5	1		1	1	1			1	A	YKGG_ECOLI			2	2	2			A	
P77180	1		1	1	1				4	1		1	1	1				B	YKGH_ECOLI			0	0	0				
P75687	1		1	1	1				4	1		1	1	1				G	YKGI_ECOLI			0	0	0				
P0AAL9	1		1	1	1				4	1		1	1	1				G	YKGJ_ECOLI			2	2					
P56257	1		1	1	1				4	1		1	1	1				A	YKGL_ECOLI			0	2	2				
P77129	1		1	1	1				4	1		1	1	1				A	YLBE_ECOLI			0	0	0				
P0ACA7	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YLIJ_ECOLI	0.92	2	2	2	2			A	
P75917	1		1	1	1				4	1		1	1	1				G	YMDA_ECOLI			1	2	2				
P75992	1		1	1	1				4	1		1	1	1				A	YMGA_ECOLI			2	2	0				
P75994	1		1	1	1				4	1		1	1	1				A	YMGC_ECOLI			1	0	0				
P0AB46	1		1	1	1				4	1		1	1	1				G	YMGD_ECOLI			0	2					
P76011	1		1	1	1				4	2		2	1	1				B	YMGE_ECOLI			2	0	0				
P0ACV8	1		1	1	1		1		5	1		1	1	1		1		A	YMJA_ECOLI			2	2	2				
P76091	1		1	1	1			1	5	1		1	1	1			1	B	YNBB_ECOLI			0	0	0			B	
P76092	1		1	1	1		1		5	1		1	1	1		1		A	YNBC_ECOLI			0	0	0				
P76093	1		1	1	1				4	1		1	1	1				B	YNBD_ECOLI			0	0	0				
P64448	1		1	1	1			1	5	1		1	1	1			1	I	YNBE_ECOLI			2	2	2			I	
P76112	1		1	1	1			1	5	1		1	1	1			1	A	YNCA_ECOLI			2	2	2			A	
P76113	1		1	1	1		1	1	6	1		1	1	1		1	1	A	YNCB_ECOLI			0	2	2			A	
P76115	1		1	1	1			1	5	1		1	1	1			1	H	YNCD_ECOLI			2	0	0			H	
P76116	1	1	1	1	1			1	6	1	1	1	1	1			1	G	YNCE_ECOLI	1	2	2	2	2			G	
P76117	1		1	1	1				4	1		1	1	1				A	YNCG_ECOLI			0	0	0				
P76118	1		1	1	1				4	1		1	1	1				B	YNCH_ECOLI			0	0	0				
P64459	1		1	1	1				4	1		1	1	1				G	YNCJ_ECOLI			0	0	0				
P76146	1		1	1	1				4	1		1	1	1				B	YNEE_ECOLI			2	2	2				
P76148	1		1	1	1				4	1		1	1	1				A	YNEG_ECOLI			2	2	2				
P77309	1		1	1	1			1	5	1		1	1	1			1	B	YNEJ_ECOLI			0	0	0			B	
P76150	1		1	1	1				4	1		1	1	1				A	YNEK_ECOLI			0	0	0				
P76170	1	1	1	1	1			1	6	1	1	1	1	1			1	F3	YNFB_ECOLI	4.35	2	2	2	2			F3	
P76172	1		1	1	1				4	1		1	1	1				G	YNFD_ECOLI			2	2	2				
P77374	1		1	1	1			1	5	1		1	1	1			1	F2	YNFE_ECOLI			0	0	2			F2	
P77783	1		1	1	1			1	5	1		1	1	1			1	F2	YNFF_ECOLI			0	0	0			F2	
P76173	1		1	1	1			1	5	1		1	1	1			1	B	YNFH_ECOLI			2	2	2			B	
P76223	1		1	1	1			1	5	1		1	1	1			1	G	YNJB_ECOLI			2	2	0			G	
P76224	1		1	1	1				4	1		1	1	1				B	YNJC_ECOLI			0	0	0				
P76909	1		1	1	1			1	5	1		1	1	1			1	F1	YNJD_ECOLI			2	0	0			F1	
P76226	1		1	1	1				4	1		1	1	1				B	YNJF_ECOLI			2	2	2				
P76227	1		1	1	1				4	1		1	1	1				G	YNJH_ECOLI			2	2	0				
P76228	1		1	1	1				4	1		1	1	1				B	YNJI_ECOLI			2	0	0				
P64493	1		1	1	1			1	5	1		1	1	1			1	I	YOAF_ECOLI			2	2	2			I	
P67338	1		1	1	1				4	1		1	1	1				A	YOAH_ECOLI			2	2	2				
P0AA57	1		1	1	1				4	1		1	1	1				G	YOBA_ECOLI			2	2	2				
P64508	1		1	1	1	1			5	1		1	1	1	1			A	YOBF_ECOLI			2	2	2	0			
P64517	1		1	1	1				4	1		1	1	1				A	YODC_ECOLI			2	2	2				
P64519	1		1	1	1				4	1		1	1	1				A	YODD_ECOLI			0	2	0				
P33366	1		1	1	1			1	5	1		1	1	1			1	B	YOHD_ECOLI			2	2				B	
P60632	1		1	1	1			1	5	1		1	1	1			1	B	YOHJ_ECOLI			2	0	0			B	
P33941	1		1	1	1			1	5	1		1	1	1			1	B	YOJI_ECOLI			2	0	0			B	
O32528	1		1	1	1				4	1		1	1	1				I	YPDI_ECOLI			0	0	0				
P64542	1		1	1	1				4	2		1	1	1				G	YPEC_ECOLI			0	0	0				
P76562	1		1	1	1		1		5	1		1	1	1		1		B	YPFI_ECOLI			2	0	0		0.467995667		
P64429	1		1	1	1			1	5	1		1	1	1			1	B	YPFJ_ECOLI			2	2	2			B	
P0AD47	1		1	1	1				4	1		1	1	1				B	YPHA_ECOLI			1	0	0				
P0AE42	1		1	1	1				4	1		1	1	1				B	YQAE_ECOLI			2	2	2				
P65367	1	1	1	1	1				5	1	1	1	1	1				A	YQCA_ECOLI	0.33	2	2	2	2				
Q46919	1		1	1	1				4	1		1	1	1				A	YQCC_ECOLI			2	2	2				
P77031	1		1	1	1				4	1		1	1	1				B	YQCE_ECOLI			0	0	0				
Q46941	1		1	1	1				4	1		1	1	1				A	YQEH_ECOLI			0	0	0				
P67603	1		1	1	1			1	5	1		1	1	1			1	A	YQFB_ECOLI			2	2	2			A	
Q46831	1		1	1	1				4	1		1	1	1				B	YQGA_ECOLI			2	2	2				
Q46868	1	1	1	1	1			1	6	1	1	1	1	1			1	A	YQIC_ECOLI		2	2	2	2			A	
P76655	1		1	1	1				4	1		1	1	1				H	YQIG_ECOLI			0	0	2				
P77616	1		1	1	1				4	1		1	1	1				H	YQIH_ECOLI			2	0	0				
P76656	1		1	1	1				4	1		1	1	1				G	YQII_ECOLI			0	2					
P76657	1		1	1	1				4	1		1	1	1				B	YQIJ_ECOLI			2	2	2				
P42615	1		1	1	1				4	1		1	1	1				B	YQJB_ECOLI			2	2	2				
P42620	1		1	1	1		1		5	1		1	1	1		1		A	YQJG_ECOLI			2	0	0				
P42913	1		1	1	1				4	1		1	1	1				G	YRAH_ECOLI			2	2	2				
P42914	1		1	1	1				4	1		1	1	1				G	YRAI_ECOLI			0	0	0				
P42915	1		1	1	1				4	1		1	1	1				H	YRAJ_ECOLI			2	2	2				
P43319	1		1	1	1				4	1		1	1	1				G	YRAK_ECOLI			0	1	0				
P45464	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	I	YRAM_ECOLI	0.91	2	2	0	0		2.493939623	I	
P64596	1	1	1	1	1			1	6	1	1	1	1	1			1	I	YRAP_ECOLI	1.72	2	2	2	2			I	
P45394	1		1	1	1				4	1		1	1	1				B	YRBG_ECOLI			2	2	2				
P45795	1		1	1	1				4	1		1	1	1				A	YRDB_ECOLI			2	2	2				
P45750	1		1	1	1				4	1		1	1	1				B	YRFA_ECOLI			2	0					
P64634	1		1	1	1				4	1		1	1	1				B	YRFC_ECOLI			0	0	0				
P46857	1		1	1	1				4	1		1	1	1				A	YRHB_ECOLI			0	0	0				
P39310	1	1	1	1	1			1	6	1	1	1	1	1			1	B	YTFB_ECOLI	2.11	2	2	2	2			B	
P0ADE2	1		1	1	1				4	1		1	1	1				A	YTFK_ECOLI			2	2	2				
Q6BEX0	1		1	1	1				4	1		2	2	2				F1	YTFR_ECOLI			1	1	0				
P0AF36	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	F1	ZAPB_ECOLI	4	2	2	2	2		29.80977577	F1	
P75757	1		1	1	1				4	1		1	1	1				B	ZITB_ECOLI			2	2	0				
P39172	1	1	1	1	1			1	6	1	1	1	1	1			1	G	ZNUA_ECOLI	0.86	2	2	2	2			G	
P0AAA9	1		1	1	1	1			5	1		1	1	1	1			G	ZRAP_ECOLI			0	0	0	0			
P14375	1		1	1	1			1	5	1		1	1	1			1	A	ZRAR_ECOLI			2	2	2			A	
P0A8H3	1		1	1	1				4	1		1	1	1				B	ZUPT_ECOLI			2	2	2				
P67729	1		1	1	1				4	1		1	1	1				B	YFEO_ECOLI			2	0	0				
P37017	1		1	1	1				4	1		1	1	1				G	YADL_ECOLI			0	0	0				
P42619	1		1	1	1				4	1		1	1	1				B	YQJF_ECOLI			0	0	0				
P32176	1	1	1	1	1			1	6	1	1	1	1	1			1	G	FDOG_ECOLI	3.84	2	2	2	2			G	
P39328	1		1	1	1				4	1		1	1	1				B	YTFT_ECOLI			2	2	0				
P0A8H6	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YIHI_ECOLI		2	2	2	2		3.848857609	A	
P21513	1	1	1	1	1			1	6	1	1	1	1	1			1	F1	RNE_ECOLI	1.03	2	2	2	2			F1	
P07012	1	1	1	1	1			1	6	1	1	1	1	1			1	A	RF2_ECOLI	2.05	2	2	2	2			A	
P77091	1								1	2								B	HOKE_ECOLI									
P0AB49	1		1	1	1				4	1		1	1	1				B	YCHH_ECOLI			2	2	2				
P0ADB7	1							1	2	1							1	I	ECNB_ECOLI								I	
P0AF45	1		1	1	1				4	1		1	1	1				G	YJBE_ECOLI			0	0	0				
P33218	1		1	1	1		1	1	6	1		1	1	1		1	1	B	YEBE_ECOLI			2	2	2		1.688660975	B	
P64627	1		1	1	1				4	1		1	1	1				I	YHFL_ECOLI			2	2	2				
P0AAV6	1		1	1	1				4	1		1	1	1				G	YBGS_ECOLI			2	2	2				
P76474	1		1	1	1				4	1		1	1	1				B	ARNF_ECOLI			0	2					
P15030	1		1	1	1				4	1		1	1	1				B	FECC_ECOLI			2	0	0				
P31442	1		1	1	1				4	1		1	1	1				B	EMRD_ECOLI			1	2					
P04128	1		1	1	1				4	1		1	1	1				F4	FIMA1_ECOLI			2	2	2				
P58035	1								1	1								F1	SGCB_ECOLI									
P0ADA7	1		1	1	1	1			5	1		1	1	1	1			I	OSMB_ECOLI			2	2	0	0			
P14377	1		1	1	1		1	1	6	1		1	1	1		1	1	B	ZRAS_ECOLI			1	2	2			B	
P0A905	1	1	1	1	1			1	6	1	1	1	1	1			1	I	SLYB_ECOLI	4.84	2	2	2	2			I	
Q6BEX5	1							1	2	1							1	G	YJDP_ECOLI								G	
P0ACW2	1								1	1								I	YDBJ_ECOLI									
P76500	1		1	1	1				4	1		1	1	1				G	YFCQ_ECOLI			2	0	2				
Q2EES6	1								1	1								B	YOHO_ECOLI									
Q2EEU2	1								1	1								A	YJHX_ECOLI									
P0ACY6	1		1	1	1				4	1		1	1	1				B	YEAL_ECOLI			0	0	0				
P0C018	1	1	1	1	1	1		1	7	1	1	1	1	1	1		1	A	RL18_ECOLI	9.88	2	2	2	2	2		A	
P45532	1		1	1	1		1		5	1		1	1	1		1		A	TUSD_ECOLI			2	1			5.630372289		
P0A8B5	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	A	YBAB_ECOLI	34.76	2	2	2	2		10.2444105	A	
P0A7P5	1	1	1	1	1	1		1	7	1	1	1	1	1	2		1	A	RL34_ECOLI	4.12	2	2	2	2	2		A	
Q2EET2	1								1	1								B	YPFN_ECOLI									
P39336	1		1	1	1	1	1		6	1		1	1	1	1	1		A	YJGL_ECOLI			0	0	0	0			
P0ABL8	1		1	1	1	1			5	1		1	1	1	1			B	CCMB_ECOLI			0	0	2	0			
P0AG96	1	1	1	1	1			1	6	1	1	1	1	1			1	B	SECE_ECOLI	0.49	2	2	2	2			B	
P76090	1		1	1	1				4	1		1	1	1				B	YNBA_ECOLI			0	0	0				
P0ADX5	1		1	1	1		1		5	1		1	1	1		1		A	YHFG_ECOLI			0	2	0		8.214973384		
P42905	1		1	1	1	1			5	1		1	1	1	1			B	PTPC2_ECOLI			0	0	0	0			
P58034	1								1	1								B	YMGF_ECOLI									
P46187	1		1	1	1			1	5	1		1	1	1			1	B	RSEC_ECOLI			2	2	2			B	
P0AEH5	1	1	1	1	1		1	1	7	1	1	1	1	1		1	1	B	ELAB_ECOLI	4	2	2	2	2		47.72701918	B	
