ECBD_2671	253774047			1	1	1	3			1	1	1	
ECBD_1577	253772990			1			1			1			1,1
ECBD_1380	253772797			1	1		2			1	1		
ECBD_0388	253771813			1			1			1			
ECBD_1589	253773002			1			1			1			
ECBD_2965	253774331			1			1			1			1,2
ECBD_2987	253774352			1	1		2			1	1		
ECBD_3585	253774937			1			1			1			4
ECBD_2534	253773910			1			1			1			
ECBD_2506	253773882			1	1	1	3			1	1	1	
ECBD_3981	253775320			1			1			1			
ECBD_1114	253772534			1	1		2			1	1		
ECBD_4295	253775628			1			1			1			
ECBD_3452	253774806			1	1		2			1	1		
ECBD_0176	253771606			1	1		2			1	1		
ECBD_1439	253772856			1			1			1			
ECBD_3872	253775213			1			1			1			2,7
ECBD_0500	253771924			1			1			1			
ECBD_2788	253774163			1			1			1			
ECBD_3537	253774890			1	1		2			1	1		
ECBD_4159	253775496			1			1			1			
ECBD_1588	253773001			1			1			1			1
ECBD_1514	253772929			1			1			1			3,8
ECBD_1168	253772588			1			1			1			7,1
ECBD_4057	253775395			1	1		2			1	1		
ECBD_1265	253772684			1	1	1	3			1	1	1	
ECBD_2373	253773753			1			1			1			6,4
ECBD_2035	253773433			1			1			1			
ECBD_0499	253771923			1			1			1			
ECBD_3023	253774386			1			1			1			
ECBD_2690	253774066			1			1			1			
ECBD_1632	253773044			1		1	2			1		1	
ECBD_0934	253772354			1			1			1			2,4
ECBD_3163	253774517			1	1		2			1	1		
ECBD_2329	253773710			1	1	1	3			1	1	1	
ECBD_3794	253775135			1	1		2			1	1		3,6
ECBD_3521	253774874			1			1			1			
ECBD_1385	253772802			1	1		2			1	1		2,3
ECBD_0553	253771977			1	1		2			1	1		
ECBD_3605	253774955			1	1	1	3			1	1	1	
ECBD_0945	253772365			1			1			1			
ECBD_0313	253771742			1			1			1			2,1
ECBD_3011	253774374			1		1	2			1		1	2,9
ECBD_1379	253772796			1			1			1			9,5
ECBD_3523	253774876			1			1			1			
ECBD_1417	253772834			1	1		2			1	1		
ECBD_0003	253771438			1			1			1			
ECBD_2375	253773755			1	1	1	3			1	1	1	5,4
ECBD_0833	253772255			1		1	2			1		1	7,3
ECBD_1023	253772443			1			1			1			
ECBD_1586	253772999			1	1		2			1	1		
ECBD_3567	253774920			1	1		2			1	1		
ECBD_4285	253775618			1			1			1			1,6
ECBD_3889	253775230			1	1	1	3			1	1	1	26,2
ECBD_3435	253774789			1			1			1			
ECBD_1467	253772883			1	1		2			1	1		
ECBD_1271	253772690			1			1			1			
ECBD_3535	253774888			1			1			1			
ECBD_1374	253772791			1	1	1	3			1	1	1	
ECBD_2504	253773880			1			1			1			
ECBD_2493	253773869			1			1			1			
ECBD_0813	253772235			1	1	1	3			1	1	1	3,9
ECBD_0274	253771704			1			1			1			9,2
ECBD_2844	253774218			1			1			1			
ECBD_1941	253773340			1			1			1			
ECBD_3292	253774646			1			1			1			
ECBD_0943	253772363			1			1			1			0,9
ECBD_0847	253772269			1		1	2			1		1	10,3
ECBD_4271	253775605			1			1			1			
ECBD_4231	253775566			1			1			1			
ECBD_1525	253772939				1	1	2				1	1	
ECBD_3526	253774879				1		1				1		6,7
ECBD_3492	253774845				1	1	2				1	1	13,3
ECBD_0907	253772328				1		1				1		7,2
ECBD_3880	253775221				1		1				1		
ECBD_0541	253771965				1	1	2				1	1	14,5
ECBD_1865	253773266				1	1	2				1	1	
ECBD_0278	253771708				1		1				1		9
ECBD_3892	253775233				1	1	2				1	1	
ECBD_1735	253773140				1	1	2				1	1	
ECBD_1190	253772610				1		1				1		13,9
ECBD_4190	253775526				1		1				1		
ECBD_1133	253772553				1	1	2				1	1	4,6
ECBD_4019	253775358				1		1				1		4,4
ECBD_3680	253775029				1		1				1		5,4
ECBD_3625	253774975				1		1				1		11,6
ECBD_2933	253774302				1		1				1		
ECBD_1630	253773042				1	1	2				1	1	
ECBD_2728	253774104				1		1				1		
ECBD_2484	253773860				1		1				1		10,3
ECBD_3875	253775216				1	1	2				1	1	
ECBD_4163	253775500				1		1				1		5,3
ECBD_2912	253774281				1		1				1		
ECBD_0896	253772317				1		1				1		2,8
ECBD_3845	253775186				1		1				1		
ECBD_4132	253775469				1		1				1		3,7
ECBD_3047	253774410				1	1	2				1	1	
ECBD_0733	253772156				1		1				1		6,1
ECBD_1078	253772498				1		1				1		12,6
ECBD_1054	253772474				1	1	2				1	1	
ECBD_1264	253772683				1	1	2				1	1	
ECBD_0319	253771748				1		1				1		3,6
ECBD_4022	253775360				1	1	2				1	1	
ECBD_0235	253771665				1		1				1		
ECBD_2005	253773403				1		1				1		11
ECBD_1669	253773077				1		1				1		9,8
ECBD_0452	253771877				1		1				1		21,1
ECBD_0641	253772064				1		1				1		
ECBD_3133	253774487				1		1				1		
ECBD_0569	253771993				1		1				1		6
ECBD_3508	253774861				1		1				1		
ECBD_1982	253773380				1		1				1		2,1
ECBD_1615	253773028				1		1				1		
ECBD_4302	253775635				1		1				1		
ECBD_2510	253773886				1		1				1		4,1
ECBD_1020	253772440				1		1				1		6,9
ECBD_0462	253771887				1		1				1		
ECBD_2295	253773676				1	1	2				1	1	
ECBD_1213	253772632				1		1				1		5,1
ECBD_1505	253772921				1		1				1		12,2
ECBD_0207	253771637				1	1	2				1	1	
ECBD_2941	253774310				1		1				1		
ECBD_0728	253772151				1		1				1		
ECBD_0342	253771768				1		1				1		
ECBD_1409	253772826				1		1				1		
ECBD_3778	253775119				1		1				1		
ECBD_0277	253771707				1		1				1		4,2
ECBD_1474	253772890				1		1				1		
ECBD_3963	253775303				1		1				1		
ECBD_2331	253773712				1		1				1		
ECBD_1787	253773192				1	1	2				1	1	2,2
ECBD_1115	253772535				1		1				1		3
ECBD_1780	253773185				1		1				1		5,2
ECBD_3448	253774802				1		1				1		10
ECBD_3220	253774574				1		1				1		
ECBD_1762	253773167				1		1				1		
ECBD_3384	253774738				1	1	2				1	1	
ECBD_1161	253772581				1	1	2				1	1	
ECBD_2359	253773739				1		1				1		
ECBD_2366	253773746				1		1				1		
ECBD_1384	253772801				1		1				1		1,6
ECBD_0109	253771541				1		1				1		
ECBD_2339	253773720				1		1				1		
ECBD_3498	253774851				1		1				1		2,4
ECBD_1376	253772793				1		1				1		
ECBD_0226	253771656					1	1					1	6,8
ECBD_2730	253774106					1	1					1	9,9
ECBD_0834	253772256					1	1					1	1,6
ECBD_2691	253774067					1	1					1	
ECBD_1441	253772858					1	1					1	3,6
ECBD_0888	253772309					1	1					1	
ECBD_3009	253774372					1	1					1	5,9
ECBD_3610	253774960					1	1					1	9,5
ECBD_3449	253774803					1	1					1	11,7
ECBD_1533	253772947					1	1					1	
ECBD_2242	253773625					1	1					1	1,4
ECBD_1166	253772586					1	1					1	
ECBD_1363	253772780					1	1					1	4,2
ECBD_2473	253773850					1	1					1	2,4
ECBD_1113	253772533					1	1					1	4,3
ECBD_0776	253772198					1	1					1	
ECBD_1220	253772639					1	1					1	
ECBD_2667	253774043					1	1					1	2,8
ECBD_2444	253773823					1	1					1	18,8
ECBD_0898	253772319					1	1					1	4,9
