#internal_id	string_external_id abundance
812749	b1003	1143,31146558
812750	b1004	2316,28952685
812755	b1010	2,30563916612
812757	b1012	0,983598359857
812759	b1014	135,874065904
812760	b1015	343,064301061
812761	b1018	62,1041889149
812763	b1020	152,796188224
812767	b1024	13,8972929554
812772	b1033	141,680469125
812776	b1037	30,0896487505
812779	b1040	246,661085469
812785	b1046	33,2413940326
812788	b1049	319,320448181
812793	b1055	389,536679483
812806	b1068	187,200978166
812824	b1086	136,741324673
812825	b1087	250,584902582
812826	b1088	453,766710014
812828	b1090	192,70066792
812829	b1091	896,38597195
812830	b1092	56,2237514086
812833	b1095	779,221427536
812836	b1098	142,843865035
812837	b1099	122,844031718
812838	b1100	75,5784288122
812841	b1103	773,943840637
812845	b1107	55,7795456977
812846	b1108	546,235532167
812847	b1109	621,687045062
812850	b1112	11,9935541944
812852	b1114	113,63205138
812855	b1117	599,984423186
812857	b1119	103,267251459
812858	b1120	269,548255907
812865	b1127	158,306454305
812866	b1128	303,064634427
812867	b1129	74,6477120846
812869	b1131	1067,40517065
812871	b1133	635,573761691
812896	b1162	119,882660312
812897	b1163	95,2927013152
812918	b1187	304,153996051
812921	b1190	115,102160756
812928	b1197	21,8929957517
812929	b1198	205,371107008
812931	b1200	682,881669902
812933	b1202	3,60652731948
812935	b1204	169,041425652
812938	b1207	2995,61755107
812939	b1208	90,7343046152
812942	b1211	271,420265688
812946	b1215	1004,27507807
812955	b1224	31,4963001683
812956	b1225	11,6445354215
812957	b1226	57,5352158884
812959	b1228	7,08613872155
812962	b1233	128,639858612
812963	b1234	138,126823438
812975	b1248	184,842457368
812977	b1250	310,647860492
812978	b1251	991,847894488
812984	b1257	43,4369727305
812985	b1258	662,839531279
812996	b1269	546,521092981
812999	b1272	447,907425161
813000	b1273	940,80654304
813001	b1274	636,324680869
813002	b1275	487,240783229
813007	b1280	143,72170013
813015	b1288	3619,57850632
813017	b1290	80,5598785702
813021	b1294	37,5142299184
813022	b1295	415,575595203
813047	b1321	62,2839864645
813049	b1323	109,36979182
813053	b1327	90,7343046152
813059	b1333	923,979607658
813061	b1335	23,3631051282
813063	b1337	1,82970447586
813067	b1341	309,558498867
813076	b1350	1,93546774036
813080	b1355	4,26225955938
813091	b1374	59,4601073023
813093	b1376	1330,81915721
813095	b1378	155,715254324
813096	b1379	29,4021875312
813105	b1388	23,4159867605
813108	b1391	5,15067098119
813110	b1393	7,3928521886
813113	b1396	1,79797549651
813115	b1398	0,528816322504
813116	b1399	65,890513784
813121	b1406	69,4441594712
813125	b1410	1,18454856241
813128	b1413	107,783342853
813130	b1415	1322,61192789
813135	b1422	18,7412504695
813136	b1423	41,5120813166
813142	b1430	122,019078255
813146	b1434	46,9060078061
813147	b1435	116,339590951
813160	b1449	554,622559042
813174	b1466	30,9463311929
813176	b1468	10,4388342062
813180	b1474	2,21045222807
813186	b1480	33036,4671313
813188	b1482	12,7444733723
813193	b1487	148,068570301
813200	b1494	9,00045380902
813206	b1501	8,23895830461
813210	b1507	45,5628143469
813238	b1535	64,6636599158
813239	b1536	6,9063411719
813240	b1537	123,954545995
813241	b1538	344,841123905
813242	b1539	1340,26381673
813253	b1552	573,067672371
813256	b1555	953,011623764
813258	b1557	565,14600386
813264	b1563	20,5498022925
813265	b1564	358,08268462
813277	b1581	2,35852079837
813289	b1593	31,6126397593
813294	b1598	13,3579003064
813307	b1611	220,304879955
813309	b1613	233,937764749
813319	b1624	245,011178542
813320	b1625	438,145475847
813323	b1628	42,0832029449
813324	b1629	90,258369925
813328	b1633	64,5578966513
813333	b1638	269,802087741
813343	b1648	195,588005041
813344	b1649	67,4029284663
813346	b1651	1044,13725246
813348	b1653	44,5897923135
813349	b1654	4742,43535654
813360	b1667	749,142355112
813361	b1668	192,256462209
813365	b1672	4,57954935288
813366	b1673	9,80425461922
813368	b1675	226,999694598
813369	b1676	1,60760162041
813371	b1678	38,6353205221
813378	b1685	2681,40546856
813380	b1687	69,3595488596
813385	b1692	3,84978282783
813395	b1702	1218,26589113
813396	b1703	194,223658929
813412	b1719	8287,36615077
813414	b1723	387,241616643
813422	b1731	82,9607046744
813423	b1732	1577,14180024
813424	b1733	18,7412504695
813431	b1740	326,924826898
813434	b1743	1,67105957911
813436	b1745	30,406938544
813439	b1748	210,63811758
813440	b1749	70,660437013
813454	b1763	95,1552090713
813456	b1765	315,671615555
813458	b1767	316,560026977
813459	b1768	198,686868691
813461	b1770	248,945571982
813464	b1773	9,74079666052
813469	b1778	643,654075099
813470	b1779	25175,6971079
813491	b1800	25,7216259266
813495	b1804	53,3046853084
813504	b1813	49,4337498277
813508	b1817	612,908694108
813509	b1818	2086,32846085
813514	b1823	83452,9163311
813520	b1829	239,437454503
813522	b1831	1760,76798006
813537	b1846	139,945951587
813539	b1848	799,559703299
813542	b1851	178,803374965
813543	b1852	1196,79594844
813545	b1854	1257,05985655
813546	b1855	264,016837173
813549	b1858	84,9173250677
813553	b1862	5,89101383269
813554	b1863	43,4475490569
813555	b1864	1714,29560164
813557	b1866	1928,00085389
813566	b1875	98,4761755767
813573	b1882	124,430480685
813577	b1886	3,53249303433
813578	b1887	4,62185465868
813582	b1891	11,1897533842
813583	b1892	87,1912352544
813587	b1896	463,507506675
813597	b1912	265,835965323
813598	b1913	105,572890625
813599	b1914	307,887439288
813601	b1916	123,573798243
813602	b1917	104,737360835
813604	b1919	208,364207393
813605	b1920	51,8345759318
813627	b1946	1,61817794686
813642	b1962	10,7455476733
813644	b1967	331,694750127
813645	b1968	36,6046658437
813646	b1969	15,3991313113
813656	b1983	499,752577419
813661	b1991	70,9988794594
813667	b2000	24,039990021
813668	b2001	18,540300267
813673	b2007	2850,5632338
813677	b2011	33,2731230119
813687	b2021	219,310705269
813692	b2026	7,55149708535
813695	b2029	5,33046853084
813697	b2032	680,068367066
813701	b2036	2040,27913548
813705	b2040	529,302833521
813707	b2042	2443,25832589
813728	b2063	70,4383341575
813729	b2064	18,0537892503
813730	b2065	837,010475259
813732	b2067	24,8014855254
813733	b2068	21,1738055531
813738	b2073	2,03065467841
813739	b2074	19,0902692424
813744	b2079	130,078239009
813748	b2085	10,8195819584
813754	b2093	278,432370125
813755	b2094	407,653926692
813756	b2095	3065,87608767
813757	b2096	619,085268755
813758	b2097	48,1751669801
813760	b2099	6,5678987255
813775	b2114	841,674635224
813777	b2119	12,078164806
813784	b2127	141,141076476
813791	b2134	11,2849403222
813794	b2137	192,965076082
813795	b2140	1,20570121531
813802	b2147	118,169295427
813810	b2155	3,99785139813
813814	b2159	165,953138328
813823	b2168	431,693916713
813826	b2171	1201,84085615
813831	b2176	100,707780458
813838	b2183	303,730942993
813839	b2184	8,92641952386
813842	b2187	1002,92130828
813859	b2207	11,0522611403
813866	b2214	12,0041305208
813867	b2215	8,71489299486
813868	b2216	141,923724634
813869	b2217	3899,12139072
813870	b2218	93,854320918
813881	b2231	728,021431191
813882	b2232	195,376478512
813884	b2234	2655,71557161
813892	b2243	7,0121044364
813897	b2248	4,69588894383
813900	b2251	31,5386054741
813904	b2255	86,3874344442
813910	b2261	42,1043555978
813911	b2262	234,604073316
813913	b2264	98,7300074115
813915	b2266	4132,85820526
813916	b2267	23,0035100289 begin_of_the_skype_highlighting			  0035100289	  end_of_the_skype_highlighting
813932	b2283	418,642729873
813933	b2284	97,5877641549
813934	b2285	744,340702904
813935	b2286	343,233522284
813936	b2287	494,824009293
813937	b2288	1162,09502136
813939	b2290	265,899423281
813942	b2293	8,52451911876
813945	b2296	2132,95948417
813946	b2297	660,724265989
813948	b2299	411,112385441
813949	b2300	436,643637491
813950	b2301	388,838641937
813958	b2309	25,6793206208
813959	b2310	17,2499884401
813960	b2311	380,959278732
813963	b2314	7,29766525055
813964	b2315	160,897654285
813967	b2318	59,5129889346
813972	b2323	1723,76141381
813988	b2341	23,2573418637
813995	b2349	38,0853515467
814008	b2366	19,9575280113
814012	b2370	53,7277383664
814015	b2373	30,3434805853
814026	b2384	9,70906768117
814027	b2385	0,655732239905
814044	b2409	26,0706446994
814046	b2411	232,985895369
814056	b2421	106,789168166
814061	b2426	87,5614066802
814063	b2428	50,6077220636
814071	b2436	134,93277285
814076	b2441	67,0644860199
814078	b2443	1,87200978166
814093	b2458	1,77682284361
814094	b2459	7,4774628002
814098	b2463	492,8673889
814100	b2465	818,554785604
814102	b2467	152,299100881
814109	b2474	27,657093667
814113	b2478	11,6974170538
814131	b2496	129,041759017
814136	b2501	293,186345523
814142	b2507	3549,17190114
814146	b2511	253,525121335
814149	b2514	800,575030639
814150	b2515	416,114987852
814151	b2516	135,345249582
814152	b2517	292,520036956
814153	b2518	1885,09269748
814155	b2520	7,57264973825
814158	b2523	528,298082508
814164	b2529	4888,1665587
814165	b2530	8737,30423061
814182	b2547	15,2299100881
814186	b2551	17349,902996
814188	b2553	880,204192481
814189	b2554	98,1165804774
814192	b2557	417,130315191
814194	b2559	107,127610613
814198	b2563	124,959297008
814200	b2565	3,02482936472
814201	b2566	8,23895830461
814202	b2567	734,176853185
814204	b2569	677,805033206
814214	b2579	1264,43155609
814215	b2580	153,219241282
814216	b2581	189,696991209
814219	b2584	120,326866023
814220	b2585	994,692926303
814223	b2592	1217,35632706
814225	b2594	223,636422787
814227	b2597	5871,64857896
814230	b2600	135,651963049
814243	b2615	176,899636204
814244	b2616	125,244857822
814248	b2620	154,498976783
814254	b2627	6,51501709325
814255	b2628	31,6866740444
814273	b2661	373,365476341
814279	b2667	213,261046539
814280	b2668	810,43216689
814285	b2673	767,841300276
814298	b2688	263,710123706
814300	b2690	150,860720484
814301	b2696	5012,95663448
814302	b2697	911,118794695
814306	b2701	1,66048325266
814322	b2717	119,628828477
814326	b2721	17,2182594607
814330	b2725	27,8580438695
814331	b2726	19,6190855649
814332	b2727	35,7479834013
814333	b2728	23,7861581862
814334	b2729	40,7928911179
814335	b2730	3,24693222017
814350	b2745	104,525834306
814351	b2746	388,785760305
814356	b2751	41,2159441759
814360	b2755	24,8755198106
814370	b2765	196,867740542
814377	b2774	3,92381711298
814379	b2776	11,3907035867
814380	b2777	248,332145048
814382	b2779	6000,07691105
814389	b2786	23,0458153347
814396	b2793	119,544217865
814401	b2798	43,9552127265
814406	b2803	125,043907619
814407	b2804	52,966242862
814413	b2810	113,6003224
814416	b2813	18,3181974115
814419	b2819	50,3538902288
814420	b2820	6,4198301552
814427	b2827	495,331672963
814430	b2830	378,516147322
814431	b2831	11,961825215
814438	b2838	119,427878274
814443	b2843	14,3309223399
814444	b2844	101,670226165
814455	b2865	3,54306936078
814456	b2866	11,4964668512
814459	b2869	11,0099558345
814463	b2873	9,08506442062
814464	b2874	47,4665531079
814465	b2875	13,5482741825
814475	b2887	6,04965872944
814476	b2888	15,8962186545
814478	b2890	1254,43692759
814480	b2892	52,8604795975
814481	b2893	10,7455476733
814491	b2903	944,201543831
814493	b2905	423,941469425
814494	b2906	242,5151655
814495	b2907	134,42510918
814496	b2908	1099,83218754
814497	b2909	451,196662687
814499	b2912	34,0663474957
814502	b2916	352,910860986
814506	b2920	4,00842772458
814508	b2922	31,3905369038
814511	b2925	7153,49934471
814512	b2926	5969,23634312
814519	b2935	3068,09711623
814526	b2942	3670,42948389
814528	b2944	29,8781222215
814532	b2948	265,613862467
814533	b2949	131,918519812
814535	b2951	206,70372414
814538	b2954	438,610834211
814539	b2955	93,4735731658
814544	b2960	326,2056367
814545	b2961	74,3198459647
814546	b2962	1984,82745591
814549	b2965	37,6728748152
814552	b2971	17,9903312916
814555	b2976	185,720292463
814570	b2993	44,0292470117
814578	b3003	176,476583146
814584	b3011	54,3940469327
814590	b3019	270,595312225
814601	b3030	96,2445706957
814611	b3041	1887,48294726
814622	b3053	136,624985082
814623	b3054	214,963835098
814625	b3056	143,806310742
814629	b3060	7,21305463895
814633	b3064	15,3779786584
814639	b3071	824,562139027
814641	b3073	136,233661003
814642	b3074	10,1955786979
814659	b3091	24,6111116493
814666	b3098	4486,07577972
814670	b3102	32,3847115901
814673	b3105	316,485992692
814679	b3115	2,34794447192
814686	b3124	26,0283393936
814688	b3126	18,0220602709
814706	b3146	133,272289597
814707	b3147	37,7574854268
814708	b3148	8,86296156516
814719	b3159	5,88043750624
814722	b3162	767,894181908
814723	b3163	48,6087963646
814724	b3164	9921,96913261
814727	b3167	884,995268363
814729	b3169	4899,13420923
814730	b3170	475,416450257
814731	b3172	402,640747954
814734	b3176	1550,04525187
814736	b3178	879,770563097
814737	b3179	109,87745549
814738	b3180	1445,37134899
814740	b3182	12,4483362317
814741	b3183	391,398112938
814747	b3189	536,124564081
814748	b3190	1084,60227746
814749	b3191	252,626133587
814750	b3192	22,559304318
814755	b3197	160,368837963
814756	b3198	388,098299086
814760	b3202	448,245867607
814761	b3203	2893,49254286
814763	b3205	414,359317661
814768	b3210	589,704233877
814769	b3211	2,46428406287
814770	b3212	1848,79474511
814771	b3213	2937,55351886
814780	b3223	72,0670884308
814785	b3228	480,937292664
814786	b3229	2548,87352182
814796	b3239	157,386313904
814801	b3244	948,527261349
814806	b3251	2227,99835365
814807	b3252	81,0146606076
814813	b3259	120,337442349
814825	b3279	1043,98918389
814827	b3281	145,117775222
814828	b3282	109,676505287
814831	b3287	550,328570503
814832	b3288	271,674097523
814847	b3303	11074,2916283
814883	b3339	35432,6608045
814884	b3340	3346,01124636
814887	b3343	43,2889041602
814888	b3344	60,6552321912
814889	b3345	10,3753762475
814891	b3347	41,638997234
814893	b3349	5104,18802644
814897	b3353	9,32831992897
814899	b3355	111,305259561
814906	b3362	325,539328133
814917	b3375	60,909064026
814921	b3379	11,1791770577
814926	b3384	1323,58494992
814929	b3387	94,2033396908
814931	b3389	328,659344436
814938	b3396	15,1135704972
814941	b3399	171,505709714
814942	b3400	91,527529099
814943	b3401	866,11652565
814947	b3405	854,239311046
814950	b3408	1596,82434376
814956	b3414	3292,53733983
814958	b3416	167,782842804
814959	b3417	87,3075748454
814966	b3426	747,59821145
814967	b3428	604,828380701
814969	b3430	15,4202839642
814983	b3447	32,0145401644
814989	b3453	6,9909517835
814996	b3460	84,9702066999
814998	b3462	302,567547084
815001	b3465	153,208664956
815005	b3469	62,2839864645
815006	b3470	114,806023616
815008	b3472	54,0979097921
815014	b3478	11,4858905248
815015	b3479	33,579836479
815016	b3480	39,0266446008
815017	b3481	232,213823538
815023	b3487	6,47271178745
815033	b3499	92,8707225581
815034	b3500	15,6318104932
815037	b3503	160,009242863
815042	b3509	82,082869579
815043	b3510	222,473026877
815045	b3512	1409,27434682
815046	b3513	9,25428564382
815050	b3517	7136,21762729
815059	b3526	216,687776309
815060	b3527	9,01103013547
815063	b3530	30,1213777298
815068	b3536	5,96504811784
815070	b3538	3,40557711692
815076	b3544	3,10943997632
815084	b3553	569,429416072
815085	b3554	2,13641794292
815087	b3556	7557,84288122
815105	b3574	201,288644998
815112	b3581	75,6630394238
815117	b3586	24,2092112442
815119	b3588	126,32364312
815121	b3590	75,409207589
815125	b3594	64,7588468538
815132	b3602	404,914658141
815135	b3605	115,292534632
815136	b3606	46,0493253636
815138	b3608	275,344082801
815139	b3609	7117,20139234
815141	b3611	136,434611206
815142	b3612	1081,77839829
815147	b3617	245,190976092
815148	b3618	119,829778679
815149	b3619	1559,61682731
815163	b3633	112,3205869
815165	b3635	12,7762023517
815169	b3639	180,559045156
815170	b3640	1268,32364422
815178	b3648	415,321763368
815179	b3649	6962,26878617
815180	b3650	306,755772358
815182	b3652	72,9131945468
815185	b3655	19,3441010772
815190	b3661	23,0352390083
815200	b3671	153,3461572
815205	b3676	7,1390203538
815212	b3686	160,601517144
815213	b3687	2305,17380775
815215	b3689	130,184002274
815222	b3699	1559,90238812
815225	b3702	294,867981428
815227	b3704	318,527223697
815229	b3706	1684,4492084
815231	b3708	3716,07690885
815236	b3713	98,3281070064
815246	b3723	14,098243158
815248	b3725	2272,90543575
815250	b3727	1855,58474669
815251	b3728	408,108708729
815253	b3730	444,946053755
815254	b3731	1,58644896751
815255	b3732	7253,83695374
815256	b3733	704,013170149
815257	b3734	3904,13456945
815258	b3735	962,720691445
815263	b3740	137,37590426
815266	b3743	829,279180624
815268	b3745	25,8908471498
815269	b3746	137,069190793
815274	b3751	2,32679181902
815284	b3771	188,47013734
815285	b3772	114,40412321
815288	b3775	82,1145985584
815289	b3778	34,8172666737
815290	b3779	304,989525841
815291	b3780	435,258138726
815292	b3781	3969,28474039
815293	b3783	22898,9101603
815308	b3802	19,7671541352
815309	b3803	57,2813840536
815313	b3807	552,729396607
815314	b3809	360,906563782
815315	b3810	87,1595062751
815318	b3813	216,14838366
815319	b3816	327,622864444
815324	b3821	29,5714087544
815325	b3822	20,4863443338
815328	b3825	85,2980728199
815335	b3832	81,9030720294
815336	b3833	3,76517221623
815339	b3836	3147,83204134
815340	b3838	296,285209172
815345	b3845	30,7242283375
815346	b3846	21,9670300368
815347	b3847	527,409671086
815348	b3848	62,389749729
815351	b3856	29,6665956925
815352	b3857	46,599294339
815353	b3858	343,296980243
815355	b3860	94,8908009101
815358	b3863	430,498791824
815360	b3866	1009,6478519
815361	b3867	106,249775517
815363	b3869	290,732637786
815365	b3871	948,009021353
815372	b3878	3,14116895567
815379	b3885	331,039017887
815381	b3887	87,8681201472
815382	b3888	226,735286437
815389	b3895	58,3918983309
815392	b3898	3,93439343943
815404	b3910	107,772766526
815406	b3912	350,75329039
815408	b3916	1331,89794251
815411	b3919	8121,85721815
815420	b3928	5767,35542384
815421	b3929	14,6693647863
815423	b3931	1593,83124337
815430	b3938	1019,32519061
815431	b3939	227,761190102
815432	b3940	479,69986247
815434	b3942	171,685507264
815437	b3945	113,885883214
815441	b3950	59,0899358766
815442	b3951	26,0389157201
815447	b3956	154,255721274
815448	b3957	134,763551627
815452	b3961	836,333590366
815454	b3963	246,904340977
815456	b3965	277,448771765
815458	b3967	141,669892799
815459	b3972	192,129546292
815460	b3973	98,6665494528
815462	b3980	23297,4049883
815469	b3987	5457,99787517
815478	b3996	104,18739186
815479	b3997	426,003853083
815480	b3998	63,3098901302
815481	b3999	337,850172121
815482	b4000	9951,0328777
815485	b4003	11,0099558345
815495	b4017	25,213962257
815499	b4021	41,9245580481
815503	b4025	1782,13215949
815513	b4035	1024,75084607
815516	b4039	59,0793595501
815518	b4041	435,734073417
815522	b4045	1591,8005887
815528	b4051	417,331265394
815529	b4052	359,944118075
815530	b4053	84,7269511916
815533	b4056	450,731304323
815535	b4058	51,8663049112
815561	b4084	23,3525288018
815564	b4087	5,14009465474
815567	b4090	66,1443456188
815568	b4092	51,0413514481
815570	b4094	93,5581837774
815573	b4097	176,074682741
815574	b4098	195,810107897
815579	b4105	43,849449462
815586	b4112	7,83705789951
815587	b4113	691,660020856
815591	b4117	29,656019366
815592	b4118	7,10729137445
815598	b4124	6,4832881139
815600	b4126	85,2346148612
815601	b4127	1052,72522953
815603	b4129	284,006094164
815605	b4131	44,0080943588
815608	b4135	391,599063141
815612	b4139	217,745408954
815615	b4142	22740,9950301
815628	b4155	27,6253646876
815634	b4161	207,750780459
815638	b4168	171,273030533
815639	b4169	3,92381711298
815640	b4170	70,0681627318
815642	b4172	16002,5424643
815644	b4174	714,980820678
815645	b4175	23,7227002275
815647	b4177	3277,61414321
815648	b4178	357,479834013
815649	b4179	957,083509447
815650	b4180	247,856210358
815657	b4187	276,729581566
815661	b4191	111,093733032
815676	b4207	1283,8285388
815678	b4209	58,370745678
815680	b4211	33,3788862764
815687	b4218	197,502320129
815690	b4221	6,5255934197
815691	b4222	311,472813955
815694	b4226	4205,51756798
815700	b4234	556,938774535
815702	b4237	20,5286496396
815703	b4238	54,8170999907
815707	b4242	165,720459146
815708	b4243	12317,4753446
815715	b4252	408,796169948
815716	b4253	22,8765941115
815718	b4255	4100,51579898
815721	b4258	1099,26106592
815722	b4259	331,906276656
815726	b4263	130,70224227
815729	b4266	33,2836993384
815736	b4278	37,1863637985
815750	b4297	10,0263574747
815751	b4298	84,2510165013
815752	b4299	1,95662039326
815754	b4301	7,74187096146
815759	b4306	14,3520749928
815762	b4310	17,694194151
815764	b4312	34,6268927976
815765	b4313	4,37859915033
815769	b4317	4,09303833618
815779	b4327	21,9776063633
815788	b4336	90,7237282888
815793	b4346	34,8595719795
815795	b4348	22,4535410535
815796	b4349	139,237337715
815798	b4351	45,0974559831
815799	b4352	277,385313806
815801	b4354	1426,31280873
815809	b4362	163,044648554
815814	b4367	226,407420317
815816	b4372	107,677579588
815819	b4375	359,172046245
815820	b4376	166,122359551
815821	b4377	68,1855766236
815822	b4378	84,3250507865
815824	b4380	32,194337714
815827	b4383	1975,64720455
815828	b4384	3967,99442856
815830	b4386	90,5016254333
815831	b4387	67,2337072431
815840	b4396	2,88733712087
815867	b4467	14,944349274
