Merge ID	Gevaert2002	Corbin2003	Taoka2004	Butland2005	Lopez2005	Arifuzzaman2006	Ji2006	Zhang2007	Ishihama2008_fin	Iwasaki2009	Masuda2009_fin2	Iwasaki2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P76316	Q9S4X5	P00350	P31119	P60560	P17583	P0A6H8	P45763	emPAI	emPAI-derived copy no/cell (see Figure 2)	C1P619	emPAI Value	Copy number per cell	P00350	Accession
P08957	1	1	1	1	0	0	0	0	1	1	1	1	1	9	A	T1MK_ECOLI	C6EBN1_ECOBD	P08957	P08957	P08957	P08957					1.37E+00	3.48E+02	P08957	1.88	87	P08957	P08957
P09099	0	0	0	0	0	0	0	0	0	0	1	1	0	2	A	XYLB_ECOLI	C6EEB4_ECOBD												0.22	10.88	P09099	
P09151	0	1	0	0	0	1	0	0	1	0	0	1	0	4	A	LEU1_ECOLI	C6EAY0_ECOBD		P09151				P09151			4.18E+00	6.64E+02				P09151	
P09184	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	VSR_ECOLI	C6EBA6_ECOBD						P09184								P09184	
P09372	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	GRPE_ECOLI	C6EJX9_ECOBD	P09372	P09372	P09372	P09372	P09372	P09372			9.99E+02	1.60E+04	P09372	157.49	6374.36	P09372	P09372
P09373	1	1	1	1	1	1	1	1	1	1	1	1	1	13	A	PFLB_ECOLI	C6EI79_ECOBD	P09373	P09373	P09373	P09373	P09373	P09373	P09373	P09373	6.21E+02	1.21E+04	P09373	19.59	641.14	P09373	P09373
P09378	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	RHAR_ECOLI	C6EEZ1_ECOBD						P09378									
P09831	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	GLTB_ECOLI	C6EH15_ECOBD	P09831	P09831	P09831	P09831		P09831	P09831		4.91E+00	7.29E+02	P09831	0.31	15.17	P09831	P09831
P0A6A6	0	1	0	0	1	1	1	0	1	0	0	1	1	7	A	LEUC_ECOLI	C6EAY2_ECOBD		P0A6A6			P0A6A6	P0A6A6	P0A6A6		3.44E+00	5.93E+02				P0A6A6	P0A6A6
P0A6C1	0	1	1	1	0	0	0	0	0	0	1	1	1	6	A	END4_ECOLI	C6EAF4_ECOBD		P0A6C1	P0A6C1	P0A6C1								0.31	15.17	P0A6C1	P0A6C1
P0A6D3	1	1	1	0	0	1	0	0	1	1	0	1	1	8	A	AROA_ECOLI	C6EI74_ECOBD	P0A6D3	P0A6D3	P0A6D3			P0A6D3			4.27E+00	6.73E+02	P0A6D3			P0A6D3	P0A6D3
P0A6F9	0	1	1	1	1	1	0	0	1	1	1	1	1	10	A	CH10_ECOLI	C6ECY3_ECOBD		P0A6F9	P0A6F9	P0A6F9	P0A6F9	P0A6F9			2.14E+02	6.54E+03	P0A6F9	99	4064.14	P0A6F9	P0A6F9
P0A6I0	1	1	1	0	1	1	0	0	1	1	1	1	1	10	A	KCY_ECOLI	C6EI72_ECOBD	P0A6I0	P0A6I0	P0A6I0		P0A6I0	P0A6I0			5.31E+00	7.63E+02	P0A6I0	6	276.96	P0A6I0	P0A6I0
P0A6I6	0	0	1	1	0	1	0	0	0	0	0	1	1	5	A	COAD_ECOLI	C6EDF7_ECOBD			P0A6I6	P0A6I6		P0A6I6								P0A6I6	P0A6I6
P0A6L0	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	DEOC_ECOLI	C6EBJ0_ECOBD	P0A6L0	P0A6L0	P0A6L0	P0A6L0		P0A6L0			1.18E+04	6.71E+04	P0A6L0	1.85	85.75	P0A6L0	P0A6L0
P0A6L7	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	UXAB_ECOLI	C6EEK2_ECOBD														P0A6L7	
P0A6N8	0	1	1	1	1	0	0	0	0	0	1	1	1	7	A	EFPL_ECOLI	C6EA26_ECOBD		P0A6N8	P0A6N8	P0A6N8	P0A6N8							4.01	181.53	P0A6N8	P0A6N8
P0A6P1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	A	EFTS_ECOLI	C6EAB5_ECOBD	P0A6P1	P0A6P1	P0A6P1	P0A6P1	P0A6P1	P0A6P1	P0A6P1	P0A6P1	1.14E+04	6.60E+04	P0A6P1	69.79	2895.73	P0A6P1	P0A6P1
P0A6T5	0	1	1	0	0	0	0	0	1	1	1	1	1	7	A	GCH1_ECOLI	C6EAG0_ECOBD		P0A6T5	P0A6T5						4.99E+00	7.37E+02	P0A6T5	7.58	336.54	P0A6T5	P0A6T5
P0A6U5	1	0	1	1	0	0	0	0	1	1	0	1	1	7	A	RSMG_ECOLI	C6EG63_ECOBD	P0A6U5		P0A6U5	P0A6U5					8.74E-01	2.68E+02	P0A6U5			P0A6U5	P0A6U5
P0A6W0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	GLSA2_ECOLI	C6EDW5_ECOBD						P0A6W0								P0A6W0	P0A6W0
P0A6X7	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	IHFA_ECOLI	C6ECP5_ECOBD	P0A6X7	P0A6X7	P0A6X7	P0A6X7		P0A6X7			1.37E+01	1.32E+03	P0A6X7	22.71	975.11	P0A6X7	P0A6X7
P0A6Y1	1	0	1	1	0	1	0	0	1	1	1	1	1	9	A	IHFB_ECOLI	C6EI70_ECOBD	P0A6Y1		P0A6Y1	P0A6Y1		P0A6Y1			3.06E+01	2.11E+03	P0A6Y1	25.83	1104.73	P0A6Y1	P0A6Y1
P0A6Y5	0	1	1	1	1	0	0	0	1	1	1	1	1	9	A	HSLO_ECOLI	C6EFH4_ECOBD		P0A6Y5	P0A6Y5	P0A6Y5	P0A6Y5				7.11E+00	9.05E+02	P0A6Y5	3.92	177.58	P0A6Y5	P0A6Y5
P0A6Z6	0	0	1	1	0	1	0	0	0	0	0	1	1	5	A	NIKR_ECOLI	C6EF93_ECOBD			P0A6Z6	P0A6Z6		P0A6Z6								P0A6Z6	P0A6Z6
P0A705	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	IF2_ECOLI	C6EH57_ECOBD	P0A705	P0A705	P0A705	P0A705		P0A705	P0A705		4.08E+01	2.50E+03	P0A705	15.47	672.06	P0A705	P0A705
P0A707	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	IF3_ECOLI	C6ECN9_ECOBD	P0A707	P0A707	P0A707	P0A707		P0A707			2.37E+03	2.64E+04	P0A707	16.78	727.17	P0A707	P0A707
P0A749	1	1	1	1	1	0	0	0	1	1	1	1	1	10	A	MURA_ECOLI	C6EH38_ECOBD	P0A749	P0A749	P0A749	P0A749	P0A749				1.82E+00	4.10E+02	P0A749	2.78	127.26	P0A749	P0A749
P0A761	0	0	0	1	0	1	0	0	1	0	1	1	0	5	A	NANE_ECOLI	C6EH09_ECOBD				P0A761		P0A761			6.68E-01	2.29E+02		3.33	152	P0A761	
P0A780	0	1	1	1	1	0	0	0	1	0	1	1	1	8	A	NUSB_ECOLI	C6ELG8_ECOBD		P0A780	P0A780	P0A780	P0A780				4.62E+00	7.04E+02		9	398	P0A780	P0A780
P0A7D1	1	1	1	1	0	0	0	0	1	1	1	1	1	9	A	PTH_ECOLI	C6EGR2_ECOBD	P0A7D1	P0A7D1	P0A7D1	P0A7D1					3.12E+00	5.61E+02	P0A7D1	5.11	229.62	P0A7D1	P0A7D1
P0A7J7	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	RL11_ECOLI	C6EE36_ECOBD	P0A7J7	P0A7J7	P0A7J7	P0A7J7		P0A7J7	P0A7J7		4.63E+02	1.02E+04	P0A7J7	11.59	507.96	P0A7J7	P0A7J7
P0A7K2	0	1	1	1	1	1	0	0	1	1	1	1	1	10	A	RL7_ECOLI	C6EE33_ECOBD		P0A7K2	P0A7K2	P0A7K2	P0A7K2	P0A7K2			2.51E+07	5.76E+06	P0A7K2	9.999	356580.75	P0A7K2	P0A7K2
P0A7L0	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	RL1_ECOLI	C6EE35_ECOBD	P0A7L0	P0A7L0	P0A7L0	P0A7L0	P0A7L0	P0A7L0			1.87E+04	8.78E+04	P0A7L0	53.12	2222.48	P0A7L0	P0A7L0
P0A7L3	0	1	1	1	0	1	1	0	1	1	1	1	1	10	A	RL20_ECOLI	C6ECP1_ECOBD		P0A7L3	P0A7L3	P0A7L3		P0A7L3	P0A7L3		9.99E+02	1.60E+04	P0A7L3	11.59	507.96	P0A7L3	P0A7L3
P0A7L8	0	0	1	1	0	1	0	0	1	0	1	1	1	7	A	RL27_ECOLI	C6EH42_ECOBD			P0A7L8	P0A7L8		P0A7L8			9.99E+02	1.60E+04		214.44	8598.07	P0A7L8	P0A7L8
P0A7M2	0	1	1	1	0	1	0	0	1	1	1	1	1	9	A	RL28_ECOLI	C6EDF4_ECOBD		P0A7M2	P0A7M2	P0A7M2		P0A7M2			6.31E+03	4.67E+04	P0A7M2	25.83	1104.73	P0A7M2	P0A7M2
P0A7M6	0	1	1	1	0	0	0	0	1	1	1	1	1	8	A	RL29_ECOLI	C6EGF4_ECOBD		P0A7M6	P0A7M6	P0A7M6					3.16E+05	4.53E+05	P0A7M6	16.78	727.17	P0A7M6	P0A7M6
P0A7M9	1	1	1	0	0	1	0	0	1	0	1	1	1	8	A	RL31_ECOLI	C6EE73_ECOBD	P0A7M9	P0A7M9	P0A7M9			P0A7M9			2.15E+05	3.63E+05		45.42	1909.42	P0A7M9	P0A7M9
P0A7N1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	RL31B_ECOLI	C6ELT3_ECOBD						P0A7N1									
P0A7N4	0	0	1	0	0	1	0	1	1	0	1	1	1	7	A	RL32_ECOLI	C6EHC5_ECOBD			P0A7N4			P0A7N4		P0A7N4	4.64E+03	3.90E+04		463.16	18139.54	P0A7N4	P0A7N4
P0A7N9	0	1	1	1	0	1	0	0	1	0	1	1	1	8	A	RL33_ECOLI	C6EDF5_ECOBD		P0A7N9	P0A7N9	P0A7N9		P0A7N9			1.00E+10	1.86E+08		176.83	7.132	P0A7N9	P0A7N9
P0A7P5	0	0	1	0	0	1	0	0	1	0	1	0	1	5	A	RL34_ECOLI	C6EGA1_ECOBD			P0A7P5			P0A7P5			1.00E+07	3.37E+06		99	4064.14		P0A7P5
P0A7Q1	0	0	0	0	0	1	0	0	1	0	1	1	1	5	A	RL35_ECOLI	C6ECP0_ECOBD						P0A7Q1			9.90E+01	4.18E+03		3.64	165.27	P0A7Q1	P0A7Q1
P0A7Q6	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	RL36_ECOLI	C6EGG7_ECOBD						P0A7Q6								P0A7Q6	P0A7Q6
P0A7R1	1	1	1	1	1	1	1	0	1	1	1	1	1	12	A	RL9_ECOLI	C6ECE6_ECOBD	P0A7R1	P0A7R1	P0A7R1	P0A7R1	P0A7R1	P0A7R1	P0A7R1		9.99E+02	1.60E+04	P0A7R1	17.74	767.47	P0A7R1	P0A7R1
P0A7S3	0	1	1	1	0	1	0	1	1	1	1	1	1	10	A	RS12_ECOLI	C6EGC2_ECOBD		P0A7S3	P0A7S3	P0A7S3		P0A7S3		P0A7S3	1.00E+04	6.10E+04	P0A7S3	16.78	727.17	P0A7S3	P0A7S3
P0A7T7	0	1	1	1	0	1	1	0	1	1	1	1	1	10	A	RS18_ECOLI	C6ECE7_ECOBD		P0A7T7	P0A7T7	P0A7T7		P0A7T7	P0A7T7		4.64E+03	3.90E+04	P0A7T7	55.23	2308.02	P0A7T7	P0A7T7
P0A7U7	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	RS20_ECOLI	C6EB30_ECOBD	P0A7U7	P0A7U7	P0A7U7	P0A7U7		P0A7U7	P0A7U7		4.64E+05	5.67E+05	P0A7U7	315.23	12491.64	P0A7U7	P0A7U7
P0A7V3	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	RS3_ECOLI	C6EGF2_ECOBD	P0A7V3	P0A7V3	P0A7V3	P0A7V3		P0A7V3	P0A7V3		1.67E+04	8.21E+04	P0A7V3	30.62	1302.81	P0A7V3	P0A7V3
P0A800	0	1	1	1	1	0	0	0	1	1	1	1	1	9	A	RPOZ_ECOLI	C6EDE1_ECOBD		P0A800	P0A800	P0A800	P0A800				1.58E+03	2.09E+04	P0A800	25.83	1104.73	P0A800	P0A800
P0A814	0	0	0	0	0	1	0	0	0	1	0	0	1	3	A	RUVC_ECOLI	C6EBW4_ECOBD						P0A814					P0A814				P0A814
P0A821	1	0	1	0	1	1	0	0	0	1	1	1	1	8	A	SELA_ECOLI	C6EE84_ECOBD	P0A821		P0A821		P0A821	P0A821					P0A821	0.47	22.71	P0A821	P0A821
P0A862	0	1	1	0	1	1	0	0	1	1	1	1	1	9	A	TPX_ECOLI	C6EFQ8_ECOBD		P0A862	P0A862		P0A862	P0A862			6.80E+02	1.28E+04	P0A862	36.28	1535.67	P0A862	P0A862
P0A877	0	1	1	0	1	1	0	0	1	0	0	1	1	7	A	TRPA_ECOLI	C6EFX6_ECOBD		P0A877	P0A877		P0A877	P0A877			6.38E-01	2.23E+02				P0A877	P0A877
P0A881	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	TRPR_ECOLI	C6EBH8_ECOBD														P0A881	
P0A890	0	0	1	1	0	1	0	0	0	0	0	1	0	4	A	TUSA_ECOLI	C6EFA4_ECOBD			P0A890	P0A890		P0A890								P0A890	
P0A898	0	0	0	1	0	0	0	0	0	0	0	1	1	3	A	YBEY_ECOLI	C6EK36_ECOBD				P0A898										P0A898	P0A898
P0A8B2	0	0	1	0	0	0	0	0	0	0	0	1	1	3	A	YFCN_ECOLI	C6ELC2_ECOBD			P0A8B2											P0A8B2	P0A8B2
P0A8B5	1	0	1	1	0	1	0	0	1	1	1	1	1	9	A	YBAB_ECOLI	C6EKZ3_ECOBD	P0A8B5		P0A8B5	P0A8B5		P0A8B5			2.14E+02	6.54E+03	P0A8B5	9	398	P0A8B5	P0A8B5
P0A8C8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YIDD_ECOLI	C6EG99_ECOBD															
P0A8G9	0	1	1	0	0	1	0	0	1	0	1	1	0	6	A	EX7S_ECOLI	C6EL47_ECOBD		P0A8G9	P0A8G9			P0A8G9			1.51E+00	3.68E+02		14.85	645.93	P0A8G9	
P0A8H6	1	0	1	1	0	1	0	0	1	0	1	1	1	8	A	YIHI_ECOLI	C6EF36_ECOBD	P0A8H6		P0A8H6	P0A8H6		P0A8H6			1.78E+00	4.05E+02		2.16	99.64	P0A8H6	P0A8H6
P0A8H8	0	0	1	1	0	0	0	0	0	0	1	1	0	4	A	YACG_ECOLI	C6EAV5_ECOBD			P0A8H8	P0A8H8								2.16	99.64	P0A8H8	
P0A8J2	0	0	0	1	0	1	0	0	0	0	0	1	1	4	A	DNAT_ECOLI	C6EBK8_ECOBD				P0A8J2		P0A8J2								P0A8J2	P0A8J2
P0A8K5	0	0	0	0	0	0	0	0	0	0	1	1	1	3	A	YAEP_ECOLI	C6EA95_ECOBD												9	398	P0A8K5	P0A8K5
P0A8R0	0	1	1	1	0	1	1	0	1	0	1	1	1	9	A	RRAA_ECOLI	C6EEW9_ECOBD		P0A8R0	P0A8R0	P0A8R0		P0A8R0	P0A8R0		5.31E+00	7.63E+02		18.31	791.36	P0A8R0	P0A8R0
P0A8R4	0	0	1	0	0	0	0	0	0	1	0	1	1	4	A	SLYX_ECOLI	C6EGB6_ECOBD			P0A8R4								P0A8R4			P0A8R4	P0A8R4
P0A8R9	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	HDFR_ECOLI	C6EG46_ECOBD						P0A8R9								P0A8R9	P0A8R9
P0A8S9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	FLHD_ECOLI	C6EBT5_ECOBD						P0A8S9									
P0A8T1	0	1	1	1	0	0	0	0	1	0	1	1	1	7	A	PRMA_ECOLI	C6EGK1_ECOBD		P0A8T1	P0A8T1	P0A8T1					6.68E-01	2.29E+02		1	33.42	P0A8T1	P0A8T1
P0A8V0	0	0	1	1	0	0	0	0	0	0	1	1	0	4	A	RNZ_ECOLI	C6E9T1_ECOBD			P0A8V0	P0A8V0								0.54	25.99	P0A8V0	
P0A964	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	CHEW_ECOLI	C6EBU0_ECOBD				P0A964											
P0A968	0	1	0	1	0	1	0	0	1	0	1	1	0	6	A	CSPD_ECOLI	C6EIA1_ECOBD		P0A968		P0A968		P0A968			3.06E+01	2.11E+03		20.54	884.64	P0A968	
P0A972	0	1	1	1	1	1	0	0	1	0	1	1	0	8	A	CSPE_ECOLI	C6EK69_ECOBD		P0A972	P0A972	P0A972	P0A972	P0A972			3.15E+02	8.19E+03		62	2585.84	P0A972	
P0A978	0	1	0	1	0	1	0	0	1	0	0	1	0	5	A	CSPG_ECOLI	C6EHL8_ECOBD		P0A978		P0A978		P0A978			1.48E+01	1.39E+03				P0A978	
P0A982	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	CSPH_ECOLI	C6EHL9_ECOBD						P0A982									
P0A991	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	ALF1_ECOLI	C6EAL3_ECOBD	P0A991	P0A991	P0A991	P0A991		P0A991			5.85E-01	2.12E+02	P0A991	1.64	76.29	P0A991	P0A991
P0A9E0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	A	ARAC_ECOLI	C6EAZ1_ECOBD									6.68E-01	2.29E+02	P0A9E0			P0A9E0	
P0A9E2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	SOXS_ECOLI	C6ED62_ECOBD															P0A9E2
P0A9F9	0	0	0	1	0	1	0	0	0	0	0	0	1	3	A	METR_ECOLI	C6EF83_ECOBD				P0A9F9		P0A9F9									P0A9F9
P0A9H1	0	1	0	0	0	0	0	0	0	1	0	1	1	4	A	MUG_ECOLI	C6EHS7_ECOBD		P0A9H1									P0A9H1			P0A9H1	P0A9H1
P0A9H5	0	0	1	0	0	0	0	0	0	0	0	1	1	3	A	BTUR_ECOLI	C6EFW7_ECOBD			P0A9H5											P0A9H5	P0A9H5
P0A9K1	0	0	0	0	0	0	0	0	0	1	0	1	1	3	A	PHOH_ECOLI	C6EHI7_ECOBD											P0A9K1			P0A9K1	P0A9K1
P0A9L3	1	1	0	1	1	0	0	0	1	1	1	1	1	9	A	FKBB_ECOLI	C6ECD7_ECOBD	P0A9L3	P0A9L3		P0A9L3	P0A9L3				2.68E+01	1.96E+03	P0A9L3	14.85	645.93	P0A9L3	P0A9L3
P0A9P9	0	0	0	1	0	1	0	0	0	0	0	1	0	3	A	IDNO_ECOLI	C6EC85_ECOBD				P0A9P9		P0A9P9								P0A9P9	
P0A9T6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	YBAQ_ECOLI	C6EKY1_ECOBD						P0A9T6									
P0A9U6	0	0	0	1	0	0	0	0	0	0	0	1	1	3	A	PUUR_ECOLI	C6EFT3_ECOBD				P0A9U6										P0A9U6	P0A9U6
P0A9U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YDIO_ECOLI	C6ECR2_ECOBD															
P0A9V8	0	0	0	1	0	1	0	0	0	0	0	0	1	3	A	YIHU_ECOLI	C6EF19_ECOBD				P0A9V8		P0A9V8									P0A9V8
P0A9X9	0	1	0	1	0	1	0	0	1	0	1	1	0	6	A	CSPA_ECOLI	C6EEC4_ECOBD		P0A9X9		P0A9X9		P0A9X9			3.15E+02	8.19E+03		9	398	P0A9X9	
P0A9Y6	0	1	1	1	1	0	0	0	1	0	1	1	1	8	A	CSPC_ECOLI	C6EC07_ECOBD		P0A9Y6	P0A9Y6	P0A9Y6	P0A9Y6				1.77E+02	5.85E+03		99	4064.14	P0A9Y6	P0A9Y6
P0A9Z1	1	1	1	1	1	1	0	0	1	0	1	1	1	10	A	GLNB_ECOLI	C6EKF4_ECOBD	P0A9Z1	P0A9Z1	P0A9Z1	P0A9Z1	P0A9Z1	P0A9Z1			4.18E+00	6.64E+02		55.23	2308.02	P0A9Z1	P0A9Z1
P0AA04	0	0	1	0	0	0	0	0	1	0	1	1	1	5	A	PTHP_ECOLI	C6EL62_ECOBD			P0AA04						1.00E+04	6.10E+04		55.23	2308.02	P0AA04	P0AA04
P0AA25	0	1	1	0	1	0	0	0	1	1	1	1	1	8	A	THIO_ECOLI	C6EG32_ECOBD		P0AA25	P0AA25		P0AA25				4.54E+01	2.66E+03	P0AA25	45.42	1909.42	P0AA25	P0AA25
P0AA31	0	0	1	0	0	0	0	0	0	1	1	1	0	4	A	YEDF_ECOLI	C6EBD1_ECOBD			P0AA31								P0AA31	14.85	645.93	P0AA31	
P0AA89	0	0	0	0	0	1	1	0	0	0	0	1	0	3	A	DOSC_ECOLI	C6EEM7_ECOBD						P0AA89	P0AA89							P0AA89	
P0AAC8	0	1	1	1	1	1	0	0	1	0	1	1	1	9	A	ISCA_ECOLI	C6EKH9_ECOBD		P0AAC8	P0AAC8	P0AAC8	P0AAC8	P0AAC8			5.81E+00	8.05E+02		9	398	P0AAC8	P0AAC8
P0AAL0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	NAPF_ECOLI	C6E9Z2_ECOBD															
P0AAM7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	HYBG_ECOLI	C6EI02_ECOBD				P0AAM7											
P0AAN5	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	YAIA_ECOLI	C6ELJ8_ECOBD			P0AAN5			P0AAN5								P0AAN5	
P0AAP5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	YAIV_ECOLI	C6ELL3_ECOBD						P0AAP5									
P0AAR0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	YBAJ_ECOLI	C6EL03_ECOBD						P0AAR0									
P0AAR3	0	0	1	1	0	1	0	0	1	1	1	1	1	8	A	YBAK_ECOLI	C6EKY3_ECOBD			P0AAR3	P0AAR3		P0AAR3			1.37E+00	3.48E+02	P0AAR3	1.51	70.42	P0AAR3	P0AAR3
P0AAS7	0	1	1	1	0	0	0	0	1	0	1	1	0	6	A	YBCJ_ECOLI	C6EKT8_ECOBD		P0AAS7	P0AAS7	P0AAS7					3.64E+00	6.13E+02		2.98	136.13	P0AAS7	
P0AAT6	0	0	1	1	0	0	0	0	1	0	1	1	1	6	A	YBEB_ECOLI	C6EK56_ECOBD			P0AAT6	P0AAT6					9.00E+00	1.04E+03		9	398	P0AAT6	P0AAT6
P0AAU7	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	YBFE_ECOLI	C6EJP9_ECOBD			P0AAU7			P0AAU7								P0AAU7	
P0AAY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	BSSR_ECOLI	C6EIU7_ECOBD															
P0AAZ7	0	1	1	0	0	0	0	0	1	0	1	1	1	6	A	YCAR_ECOLI	C6EI65_ECOBD		P0AAZ7	P0AAZ7						1.48E+01	1.39E+03		5.81	260.06	P0AAZ7	P0AAZ7
P0AB14	0	1	1	0	0	0	0	0	1	0	1	1	0	5	A	YCCJ_ECOLI	C6EHK4_ECOBD		P0AB14	P0AB14						2.16E+00	4.53E+02		9	398	P0AB14	
P0AB28	0	1	1	0	1	0	0	0	1	0	1	1	1	7	A	YCED_ECOLI	C6EHC6_ECOBD		P0AB28	P0AB28		P0AB28				9.00E+00	1.04E+03		20.54	884.64	P0AB28	P0AB28
P0AB65	0	0	0	1	0	1	0	0	0	0	0	1	0	3	A	ACYP_ECOLI	C6EI13_ECOBD				P0AB65		P0AB65								P0AB65	
P0ABD3	1	1	1	0	0	0	0	0	1	1	1	1	1	8	A	BFR_ECOLI	C6EGD0_ECOBD	P0ABD3	P0ABD3	P0ABD3						9.95E-01	2.89E+02	P0ABD3	4.34	196	P0ABD3	P0ABD3
P0ABD5	1	1	1	1	1	1	1	1	1	1	1	1	1	13	A	ACCA_ECOLI	C6EAA0_ECOBD	P0ABD5	P0ABD5	P0ABD5	P0ABD5	P0ABD5	P0ABD5	P0ABD5	P0ABD5	9.00E+00	1.04E+03	P0ABD5	14.85	645.93	P0ABD5	P0ABD5
P0ABD8	0	0	1	1	1	1	0	0	1	0	1	1	1	8	A	BCCP_ECOLI	C6EGK5_ECOBD			P0ABD8	P0ABD8	P0ABD8	P0ABD8			1.37E+01	1.32E+03		5.81	260.06	P0ABD8	P0ABD8
P0ABE9	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	CYNT_ECOLI	C6ELP1_ECOBD				P0ABE9											
P0ABF4	0	0	0	0	0	1	0	0	0	0	1	0	0	2	A	EUTM_ECOLI	C6EKQ5_ECOBD						P0ABF4						1.15	54.08		
P0ABH9	1	1	1	1	0	1	1	0	1	1	1	1	0	10	A	CLPA_ECOLI	C6EI99_ECOBD	P0ABH9	P0ABH9	P0ABH9	P0ABH9		P0ABH9	P0ABH9		9.83E-01	2.87E+02	P0ABH9	3.06	139.67	P0ABH9	
P0ABQ0	0	0	1	1	1	1	0	0	1	1	1	1	1	9	A	COABC_ECOLI	C6EDF2_ECOBD			P0ABQ0	P0ABQ0	P0ABQ0	P0ABQ0			3.59E-01	1.60E+02	P0ABQ0	1.24	58.18	P0ABQ0	P0ABQ0
P0ABR5	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	HCAE_ECOLI	C6EKG9_ECOBD						P0ABR5								P0ABR5	P0ABR5
P0ABR7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YEAW_ECOLI	C6EC29_ECOBD															
P0ABR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	MHPB_ECOLI	C6ELN2_ECOBD															
P0ABS8	1	0	0	1	0	1	0	0	1	1	0	1	1	7	A	HOLE_ECOLI	C6EBY7_ECOBD	P0ABS8			P0ABS8		P0ABS8			1.51E+00	3.68E+02	P0ABS8			P0ABS8	P0ABS8
P0ABW0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	HCAC_ECOLI	C6EKG7_ECOBD															
P0ABY2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	FLIT_ECOLI	C6EBD5_ECOBD						P0ABY2									
P0ABY7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	FLHC_ECOLI	C6EBT6_ECOBD															P0ABY7
P0AC00	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	FRLB_ECOLI	C6EFK5_ECOBD						P0AC00									
P0AC16	0	0	1	0	0	1	0	0	0	0	0	0	1	3	A	FOLB_ECOLI	C6EHT7_ECOBD			P0AC16			P0AC16									P0AC16
P0AC62	0	1	1	0	0	1	0	0	1	0	1	1	1	7	A	GLRX3_ECOLI	C6EDH9_ECOBD		P0AC62	P0AC62			P0AC62			5.31E+00	7.63E+02		9	398	P0AC62	P0AC62
P0AC65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	NRDH_ECOLI	C6EJV2_ECOBD															
P0AC92	0	0	0	0	0	1	0	0	1	0	0	1	1	4	A	GNSA_ECOLI	C6EHL6_ECOBD						P0AC92			9.00E+00	1.04E+03				P0AC92	P0AC92
P0ACA7	1	1	1	0	0	0	1	0	1	1	1	1	1	9	A	YLIJ_ECOLI	C6EIU5_ECOBD	P0ACA7	P0ACA7	P0ACA7				P0ACA7		1.31E+00	3.39E+02	P0ACA7	16.01	695	P0ACA7	P0ACA7
P0ACE3	1	0	0	0	0	1	0	0	1	0	0	1	0	4	A	HHA_ECOLI	C6EL04_ECOBD	P0ACE3					P0ACE3			2.16E+00	4.53E+02				P0ACE3	
