Merge ID	Orbi detected	Non Orbi detected	# Identified	
A5A615	0	1	1	YNCL_ECOLI
A5A618	0	1	1	YNHF_ECOLI
P76239	0	1	1	YOAI_ECOLI
C1P602	0	1	1	YOAK_ECOLI
C1P609	0	1	1	YOHP_ECOLI
C1P610	0	1	1	YPDK_ECOLI
P77381	1	1	2	DJLB_ECOLI
P77359	1	0	1	DJLC_ECOLI
P37747	1	1	2	GLF_ECOLI
P77455	1	1	2	MAOC_ECOLI
P76083	0	1	1	PAAH_ECOLI
Q47536	0	1	1	YAIP_ECOLI
P75711	1	1	2	YBBV_ECOLI
P45848	0	0	0	YCIQ_ECOLI
A5A617	0	1	1	YDGU_ECOLI
Q46901	0	1	1	YGCL_ECOLI
P45545	0	1	1	YHFS_ECOLI
P75800	1	1	2	YLIE_ECOLI
P75786	0	1	1	YLIL_ECOLI
A5A612	0	0	0	YMGJ_ECOLI
Q46942	0	1	1	YQEI_ECOLI
C1P601	0	0	0	RZOQ_ECOLI
P76481	0	1	1	YFBK_ECOLI
P0AAG3	0	1	1	GLTL_ECOLI
P36937	0	0	0	KDPF_ECOLI
P77257	1	1	2	LSRA_ECOLI
P09833	1	1	2	MODC_ECOLI
P31060	1	1	2	MODF_ECOLI
P0AFV8	1	0	1	PSPD_ECOLI
C1P605	0	1	1	AZUC_ECOLI
P76639	0	0	0	YGEH_ECOLI
P0ACG4	0	0	0	HOKC_ECOLI
P28721	0	0	0	GLTF_ECOLI
Q46943	0	1	1	YQEJ_ECOLI
P46883	1	1	2	AMO_ECOLI
P0AEE5	1	1	2	DGAL_ECOLI
P0AEG4	1	1	2	DSBA_ECOLI
P37329	0	1	1	MODA_ECOLI
P33342	0	1	1	YEHC_ECOLI
P28722	0	1	1	YHCA_ECOLI
P37325	1	0	1	YBCH_ECOLI
P76394	0	1	1	YEGJ_ECOLI
P33340	0	0	0	YEHA_ECOLI
P33343	0	1	1	YEHD_ECOLI
P33344	0	0	0	YEHE_ECOLI
P77619	0	1	1	YFEW_ECOLI
P45422	0	0	0	YHCF_ECOLI
P64534	0	1	1	YOHN_ECOLI
P31600	1	1	2	NFRA_ECOLI
P06129	1	1	2	BTUB_ECOLI
P06971	1	1	2	FHUA_ECOLI
P06996	1	1	2	OMPC_ECOLI
P33341	1	1	2	YEHB_ECOLI
P45420	0	1	1	YHCD_ECOLI
P52143	1	1	2	YPJA_ECOLI
P33666	1	1	2	YDBA_ECOLI
P77286	0	0	0	YDEU_ECOLI
P45564	0	0	0	YFEN_ECOLI
P0ADB4	1	0	1	ECNA_ECOLI
P77296	0	0	0	YBET_ECOLI
P77335	0	0	0	HLYE_ECOLI
A5A625	0	0	0	YIBV_ECOLI
P06965	0	1	1	DICC_ECOLI
P06966	0	1	1	DICA_ECOLI
P0A8A0	1	1	2	YEBC_ECOLI
P0A8A2	1	1	2	YEEN_ECOLI
P0A8P6	1	1	2	XERC_ECOLI
P0A8P8	1	1	2	XERD_ECOLI
P0A927	1	1	2	TSX_ECOLI
P0ABC7	1	1	2	HFLK_ECOLI
P0ADF3	1	0	1	LPRH_ECOLI
P0ADP0	1	1	2	YIGB_ECOLI
P0ADQ5	0	1	1	YIIE_ECOLI
P0AFM6	1	1	2	PSPA_ECOLI
P0AFN2	1	1	2	PSPC_ECOLI
P0AGC7	1	1	2	SMP_ECOLI
P0CF79	0	1	1	INSF1_ECOLI
P0CG19	1	1	2	RNPH_ECOLI
P18310	0	1	1	SSBF_ECOLI
P23857	0	1	1	PSPE_ECOLI
P27840	0	1	1	YIGE_ECOLI
P28369	0	1	1	RFH_ECOLI
P30852	0	1	1	SMF_ECOLI
P31450	0	1	1	GLVG_ECOLI
P31665	0	1	1	YADD_ECOLI
P32051	0	1	1	YDEK_ECOLI
P32690	0	1	1	YJBI_ECOLI
P32696	0	1	1	PSPG_ECOLI
P33227	0	0	0	STFE_ECOLI
P33345	0	0	0	MOLR_ECOLI
P33353	0	1	1	YEHQ_ECOLI
P33669	0	0	0	YBBD_ECOLI
P33924	0	1	1	YEJO_ECOLI
P36943	1	1	2	EAEH_ECOLI
P37003	0	0	0	YBFG_ECOLI
P37014	1	1	2	YFAD_ECOLI
P37057	0	1	1	OGRK_ECOLI
P37309	1	1	2	ARSR_ECOLI
P37635	0	0	0	YHIS_ECOLI
P37655	0	1	1	YHJQ_ECOLI
P39180	1	1	2	AG43_ECOLI
P39309	0	0	0	YTFA_ECOLI
P39354	0	0	0	YJHD_ECOLI
P39874	0	1	1	YBEM_ECOLI
P42626	1	0	1	YHAM_ECOLI
P42906	0	1	1	AGAA_ECOLI
P45505	0	0	0	YFAH_ECOLI
P45541	1	1	2	FRLC_ECOLI
P45766	0	1	1	YHDW_ECOLI
P46856	0	1	1	YRHA_ECOLI
P46879	0	0	0	YQGD_ECOLI
P52048	1	1	2	YGGP_ECOLI
P52137	0	1	1	YFJV_ECOLI
P64526	0	0	0	YEEW_ECOLI
P64562	0	1	1	YQFE_ECOLI
P69789	0	0	0	PTXB_ECOLI
P75675	0	0	0	YKFJ_ECOLI
P75684	0	1	1	YAGP_ECOLI
P75717	0	1	1	YBCC_ECOLI
P75901	1	0	1	EFEU_ECOLI
P75936	0	1	1	FLGD_ECOLI
P75974	0	0	0	YMFK_ECOLI
P76138	0	0	0	YNEL_ECOLI
P76147	0	1	1	YNEF_ECOLI
P76161	1	1	2	REQ2_ECOLI
P76165	0	1	1	YDFX_ECOLI
P76356	0	0	0	YOEA_ECOLI
P76628	0	0	0	YGAY_ECOLI
P76692	0	0	0	YZGL_ECOLI
P77184	0	1	1	LOMR_ECOLI
P77199	0	1	1	YAIT_ECOLI
P77228	0	1	1	YDFJ_ECOLI
P77300	0	1	1	YAGI_ECOLI
P77481	1	1	2	YCJV_ECOLI
P77601	0	1	1	YKGA_ECOLI
P77609	0	1	1	FLXA_ECOLI
P77688	0	0	0	YLBG_ECOLI
P77699	0	1	1	TFAD_ECOLI
Q2EEQ3	0	0	0	YAHH_ECOLI
Q2EER5	0	0	0	YMJC_ECOLI
Q2EES0	0	0	0	YNFO_ECOLI
Q46797	0	1	1	YGEQ_ECOLI
Q46817	0	1	1	YGFQ_ECOLI
Q46833	1	1	2	YGHE_ECOLI
Q46840	0	1	1	YGHO_ECOLI
Q46911	0	0	0	YGCU_ECOLI
Q47153	0	1	1	FHIA_ECOLI
Q47154	0	1	1	MBHA_ECOLI
Q47268	0	1	1	YLCH_ECOLI
Q47272	1	1	2	YLCG_ECOLI
Q47719	1	0	1	Y4286_ECOLI
Q7DFU6	0	0	0	YGHX_ECOLI
Q9JMS3	0	0	0	YUAQ_ECOLI
Q9S4W2	0	1	1	YUBM_ECOLI
P0ADH7	0	1	1	FIME_ECOLI
P39347	0	1	1	INTB_ECOLI
Q79E92	0	1	1	YKGN_ECOLI
P77330	1	1	2	BORD_ECOLI
P09557	0	1	1	DICB_ECOLI
P23895	0	0	0	EMRE_ECOLI
P0A9R2	0	0	0	ESSD_ECOLI
P0ACG6	0	0	0	HOKD_ECOLI
P0CF84	0	0	0	INSF6_ECOLI
P19768	0	0	0	INSJ_ECOLI
P24218	1	1	2	INTD_ECOLI
P76056	0	1	1	INTR_ECOLI
P38393	0	1	1	KIL_ECOLI
Q47270	0	1	1	NINE_ECOLI
P31061	0	1	1	NOHA_ECOLI
P03014	1	1	2	PINE_ECOLI
P77170	0	1	1	PINQ_ECOLI
P0ADI0	0	1	1	PINR_ECOLI
P15033	1	1	2	RACC_ECOLI
P33228	0	1	1	RECT_ECOLI
P07010	0	1	1	REM_ECOLI
P16916	0	1	1	RHSA_ECOLI
P16917	1	1	2	RHSB_ECOLI
P16919	1	1	2	RHSD_ECOLI
P0AG74	0	1	1	RUSA_ECOLI
P38392	1	0	1	SIEB_ECOLI
P09153	1	1	2	TFAE_ECOLI
P23849	1	0	1	TRKG_ECOLI
P77698	0	1	1	YBCK_ECOLI
P77368	0	0	0	YBCL_ECOLI
P77634	1	1	2	YBCM_ECOLI
Q47269	0	0	0	YBCN_ECOLI
P68661	0	0	0	YBCO_ECOLI
P77598	0	1	1	YBCV_ECOLI
P64435	0	1	1	YBCW_ECOLI
P28916	0	1	1	YBFD_ECOLI
P33230	0	1	1	YDAC_ECOLI
P38394	0	1	1	YDAE_ECOLI
P0ACW0	0	0	0	YDAF_ECOLI
P76061	0	1	1	YDAG_ECOLI
P28917	0	1	1	YDCC_ECOLI
P29010	0	0	0	YDFD_ECOLI
P76154	0	1	1	YDFK_ECOLI
P76160	0	1	1	YDFR_ECOLI
P76162	0	1	1	YDFU_ECOLI
P64524	0	0	0	YEEV_ECOLI
P77768	1	1	2	YFCI_ECOLI
P28912	0	1	1	YHHI_ECOLI
P77759	1	1	2	YLBH_ECOLI
P76068	0	0	0	YNAK_ECOLI
P03835	0	0	0	INSG_ECOLI
P39221	1	0	1	YABQ_ECOLI
P21420	1	1	2	NMPC_ECOLI
P39349	0	0	0	YJGX_ECOLI
P39391	0	1	1	YJIT_ECOLI
P39393	0	1	1	YJIV_ECOLI
P75978	0	1	1	YMFN_ECOLI
P76066	0	1	1	YDAW_ECOLI
P76119	0	1	1	YNCI_ECOLI
P76205	1	1	2	ARPB_ECOLI
Q46786	0	0	0	YGEF_ECOLI
Q46791	0	1	1	YGEK_ECOLI
P0AD35	0	1	1	YFDO_ECOLI
P0CD93	0	0	0	YMJD_ECOLI
P24211	0	1	1	RHSE_ECOLI
P30192	0	0	0	YCHG_ECOLI
P31452	0	0	0	PTXC_ECOLI
P32109	0	1	1	YIBJ_ECOLI
P39220	0	0	0	YABP_ECOLI
P39355	0	0	0	YJHE_ECOLI
P39369	0	1	1	YJHR_ECOLI
P39387	0	1	1	YJIP_ECOLI
P39901	0	0	0	YBFI_ECOLI
P45421	0	0	0	YHCE_ECOLI
P0CF86	0	1	1	YFJU_ECOLI
P56259	0	0	0	YIFN_ECOLI
P58095	0	0	0	YPJI_ECOLI
P75681	0	0	0	FBPB_ECOLI
P75697	0	1	1	YAIX_ECOLI
P75704	0	0	0	YKIA_ECOLI
P75718	0	0	0	REND_ECOLI
Q7DFV4	0	1	1	YMDE_ECOLI
P75980	0	0	0	YMFO_ECOLI
P75981	0	1	1	YMFP_ECOLI
P76000	0	0	0	YCGI_ECOLI
P76069	0	1	1	YDAY_ECOLI
P76137	0	0	0	YDET_ECOLI
P76164	0	0	0	YDFW_ECOLI
P76321	0	1	1	YEDN_ECOLI
P76323	0	0	0	INTG_ECOLI
P76335	1	1	2	YEDS_ECOLI
P76349	0	1	1	YEEL_ECOLI
P76359	0	0	0	YEEP_ECOLI
P76508	0	1	1	YFDL_ECOLI
P76509	0	0	0	YFDM_ECOLI
P76611	0	0	0	PINH_ECOLI
P76616	0	1	1	YGAQ_ECOLI
P77087	0	0	0	YLCE_ECOLI
P77169	0	1	1	YAGJ_ECOLI
P77326	0	0	0	TFAS_ECOLI
P77354	0	0	0	YAFU_ECOLI
P77460	0	0	0	YBCY_ECOLI
P77528	0	0	0	YBCD_ECOLI
P77551	0	0	0	RZPR_ECOLI
P77779	0	1	1	YBFO_ECOLI
Q2EEP9	0	1	1	YAFF_ECOLI
Q2EES3	0	0	0	YOEF_ECOLI
Q2EET0	0	0	0	YPDJ_ECOLI
Q46790	0	1	1	PBL_ECOLI
Q46793	0	0	0	YGEN_ECOLI
Q46795	0	0	0	YGEO_ECOLI
Q47688	0	1	1	YKFC_ECOLI
P75680	0	1	1	INSO1_ECOLI
Q47718	0	1	1	INSO2_ECOLI
P28697	0	1	1	HTGA_ECOLI
P0CF60	0	1	1	INSD8_ECOLI
P0ADF0	0	0	0	LPFS_ECOLI
P13960	0	0	0	REA1_ECOLI
A5A627	0	0	0	TISB_ECOLI
P75971	0	0	0	Y1142_ECOLI
P11291	0	0	0	Y3808_ECOLI
Q2EEQ8	0	0	0	YBFQ_ECOLI
Q79CP2	0	0	0	YGIA_ECOLI
Q9Z3A0	0	1	1	YJGW_ECOLI
P36930	0	0	0	GATR_ECOLI
P37008	0	0	0	YAGB_ECOLI
P76362	0	0	0	YEES_ECOLI
P64570	0	1	1	YQGC_ECOLI
P76612	0	0	0	YPJB_ECOLI
Q9JMS2	0	0	0	YUAS_ECOLI
Q9JMT2	0	0	0	YUAG_ECOLI
P05052	0	1	1	APPY_ECOLI
P06960	0	1	1	OTC2_ECOLI
P11072	0	0	0	LIT_ECOLI
P24200	0	0	0	MCRA_ECOLI
P09169	1	1	2	OMPT_ECOLI
P15032	0	1	1	RECE_ECOLI
P0C079	0	1	1	RELB_ECOLI
P0C077	0	1	1	RELE_ECOLI
P0ACW8	0	0	0	YDFA_ECOLI
P29009	0	1	1	YDFB_ECOLI
P21418	0	0	0	YDFC_ECOLI
P31062	0	1	1	NOHB_ECOLI
P32053	0	1	1	INTA_ECOLI
P33229	0	1	1	LAR_ECOLI
P33997	0	1	1	ALPA_ECOLI
P36995	0	1	1	CSPB_ECOLI
P0A976	0	0	0	CSPF_ECOLI
P37007	0	1	1	YAGA_ECOLI
P37009	0	1	1	FBPC_ECOLI
P75969	0	1	1	INTE_ECOLI
P37326	1	1	2	INTS_ECOLI
P45581	0	0	0	YCFK_ECOLI
P76510	1	0	1	YFDN_ECOLI
P52123	0	0	0	YFJH_ECOLI
P52124	0	1	1	YFJI_ECOLI
P52125	0	1	1	YFJJ_ECOLI
P52126	1	1	2	YFJK_ECOLI
P52127	0	1	1	YFJL_ECOLI
P52128	0	1	1	YFJM_ECOLI
P52129	0	1	1	YFJN_ECOLI
P52130	0	1	1	YFJO_ECOLI
P52131	1	1	2	YFJP_ECOLI
P52132	0	1	1	YFJQ_ECOLI
P52133	1	0	1	YFJR_ECOLI
O52982	0	0	0	YFJS_ECOLI
P52135	0	0	0	YFJT_ECOLI
P52138	0	1	1	YFJW_ECOLI
P52139	0	0	0	YFJX_ECOLI
P52140	0	0	0	YFJY_ECOLI
P52141	0	0	0	YFJZ_ECOLI
Q47684	0	1	1	YAFW_ECOLI
P75676	0	0	0	YAFX_ECOLI
P77365	0	1	1	YAFY_ECOLI
P77206	0	1	1	YAFZ_ECOLI
P75678	1	1	2	YKFA_ECOLI
Q57083	0	1	1	PERR_ECOLI
Q47689	0	0	0	MMUP_ECOLI
Q47690	0	0	0	MMUM_ECOLI
P75682	0	0	0	YAGE_ECOLI
P77596	0	0	0	YAGF_ECOLI
P75683	1	1	2	YAGG_ECOLI
P77713	0	1	1	YAGH_ECOLI
P76057	0	0	0	YDAQ_ECOLI
P76062	0	1	1	RACR_ECOLI
P76063	0	1	1	YDAS_ECOLI
P76064	0	1	1	YDAT_ECOLI
P76065	0	0	0	YDAU_ECOLI
P77546	0	0	0	YDAV_ECOLI
P76072	1	1	2	STFR_ECOLI
P77163	0	0	0	TFAR_ECOLI
P76073	0	1	1	YNAE_ECOLI
P76361	0	1	1	YEER_ECOLI
P64521	0	1	1	YEET_ECOLI
P76364	0	0	0	YEEU_ECOLI
P75967	0	1	1	YMFD_ECOLI
P75968	1	1	2	YMFE_ECOLI
P77162	0	0	0	YKFB_ECOLI
P77657	0	0	0	YAGK_ECOLI
P77607	0	0	0	YAGL_ECOLI
P71296	0	1	1	YAGM_ECOLI
P71297	0	1	1	YAGN_ECOLI
P71298	0	1	1	INTF_ECOLI
Q47274	0	1	1	REQ1_ECOLI
P78285	0	1	1	LYSD_ECOLI
P75719	0	0	0	RZPD_ECOLI
P76155	0	0	0	TFAQ_ECOLI
P77515	0	0	0	STFQ_ECOLI
P76156	0	1	1	YDFO_ECOLI
P76158	0	0	0	RZPQ_ECOLI
P76159	0	1	1	LYSQ_ECOLI
P77237	0	1	1	ESSQ_ECOLI
P76163	0	1	1	YDFV_ECOLI
P77695	1	1	2	GNSB_ECOLI
P0A986	0	1	1	CSPI_ECOLI
P77682	0	0	0	GTRA_ECOLI
P77293	1	1	2	GTRB_ECOLI
P76507	1	1	2	YFDI_ECOLI
P77656	0	0	0	YFDK_ECOLI
P76512	0	1	1	YFDP_ECOLI
P76513	0	1	1	YFDQ_ECOLI
P76514	0	0	0	YFDR_ECOLI
P76515	0	1	1	YFDS_ECOLI
P76516	0	0	0	YFDT_ECOLI
P76542	0	0	0	INTZ_ECOLI
P76543	0	1	1	YFFL_ECOLI
P76544	0	0	0	YFFM_ECOLI
P76545	0	0	0	YFFN_ECOLI
P76546	0	1	1	YFFO_ECOLI
P76547	0	0	0	YFFP_ECOLI
P76548	0	0	0	YFFQ_ECOLI
P76549	0	1	1	YFFR_ECOLI
P76550	0	1	1	YFFS_ECOLI
P75970	0	1	1	VXIS_ECOLI
P75972	0	1	1	YMFI_ECOLI
P75973	1	1	2	YMFJ_ECOLI
P75976	0	0	0	YMFL_ECOLI
P75977	0	1	1	YMFM_ECOLI
P75982	0	0	0	YMFQ_ECOLI
P75677	0	0	0	YKFF_ECOLI
Q46953	0	0	0	YPJF_ECOLI
P58033	0	0	0	YPJJ_ECOLI
Q47685	0	1	1	YKFG_ECOLI
Q9XB42	0	0	0	YKFH_ECOLI
P77692	0	1	1	YKFI_ECOLI
P75979	0	0	0	YMFR_ECOLI
P09154	0	1	1	YMFS_ECOLI
P52134	0	0	0	YPJK_ECOLI
P58041	0	0	0	RZOD_ECOLI
P58042	0	0	0	RZOR_ECOLI
P76157	0	0	0	YNFN_ECOLI
Q2EES9	0	0	0	TORI_ECOLI
P75975	0	0	0	YMFT_ECOLI
P0CE57	0	1	1	INH10_ECOLI
P0CE58	0	1	1	INH11_ECOLI
P0CF40	0	1	1	INSC1_ECOLI
P0CF41	0	0	0	INSC2_ECOLI
P0CF42	0	0	0	INSC3_ECOLI
P0CF43	0	0	0	INSC4_ECOLI
P0CF44	0	0	0	INSC5_ECOLI
P0CF45	0	0	0	INSC6_ECOLI
P0CF46	0	0	0	INSC7_ECOLI
P0CF53	0	1	1	INSD1_ECOLI
P0CF54	0	1	1	INSD2_ECOLI
P0CF55	0	1	1	INSD3_ECOLI
P0CF56	0	1	1	INSD4_ECOLI
P0CF57	0	1	1	INSD5_ECOLI
P0CF58	0	1	1	INSD6_ECOLI
P0CF59	0	1	1	INSD7_ECOLI
P0CF66	0	1	1	INSE1_ECOLI
P0CF67	0	1	1	INSE2_ECOLI
P0CF68	0	1	1	INSE3_ECOLI
P0CF69	0	1	1	INSE4_ECOLI
P0CF70	0	1	1	INSE5_ECOLI
P0CF71	0	1	1	INSE6_ECOLI
P0CF72	0	1	1	INSE7_ECOLI
P0CF80	0	1	1	INSF2_ECOLI
P0CF81	0	1	1	INSF3_ECOLI
P0CF82	0	1	1	INSF4_ECOLI
P0CF83	0	0	0	INSF5_ECOLI
Q9JMT3	0	0	0	INF7_ECOLI
P0CE49	1	1	2	INSH1_ECOLI
P0CE50	0	1	1	INSH2_ECOLI
P0CE51	0	1	1	INSH3_ECOLI
P0CE52	0	1	1	INSH4_ECOLI
P76071	0	1	1	INSH5_ECOLI
P0CE53	0	1	1	INSH6_ECOLI
P0CE54	0	1	1	INSH7_ECOLI
P0CE55	0	1	1	INSH8_ECOLI
P0CE56	0	1	1	INSH9_ECOLI
P0CF88	0	1	1	INSI1_ECOLI
P0CF89	0	1	1	INSI3_ECOLI
P0CF90	0	1	1	INSI4_ECOLI
P19769	0	1	1	INSK_ECOLI
P0CF91	1	1	2	INSL1_ECOLI
P0CF92	0	1	1	INSL2_ECOLI
P0CF93	0	0	0	INSL3_ECOLI
P75679	0	0	0	INSN1_ECOLI
P39212	0	0	0	INSN2_ECOLI
P76102	1	1	2	INSQ_ECOLI
P0CF07	0	1	1	INSA1_ECOLI
P0CF08	0	0	0	INSA2_ECOLI
P0CF09	0	0	0	INSA3_ECOLI
P0CF10	0	0	0	INSA4_ECOLI
P0CF11	0	0	0	INSA5_ECOLI
P0CF12	0	1	1	INSA6_ECOLI
P19767	0	1	1	INSA7_ECOLI
P0CF25	0	1	1	INSB1_ECOLI
P0CF26	0	1	1	INSB2_ECOLI
P0CF27	0	1	1	INSB3_ECOLI
P57998	0	1	1	INSB4_ECOLI
P0CF28	0	0	0	INSB5_ECOLI
P0CF29	0	0	0	INSB6_ECOLI
Q00037	0	0	0	TNPA_ECOLI
P75741	1	1	2	YBFL_ECOLI
P31667	0	1	1	YHGA_ECOLI
P76168	0	1	1	INTQ_ECOLI
P16918	0	1	1	RHSC_ECOLI
P0ADH5	1	1	2	FIMB_ECOLI
P52627	1	0	1	FLIZ_ECOLI
P18032	0	0	0	ARTA_ECOLI
P62552	0	0	0	CCDA_ECOLI
P62554	0	0	0	CCDB_ECOLI
P13959	0	1	1	COPB1_ECOLI
P22707	0	0	0	FINO_ECOLI
P62670	0	0	0	FLMA_ECOLI
P11519	0	0	0	FLMC1_ECOLI
P56979	0	0	0	INTM_ECOLI
P34210	0	1	1	OMPP_ECOLI
P96329	0	1	1	PIFA_ECOLI
P10030	0	1	1	PIFC_ECOLI
P04737	0	0	0	PIL1_ECOLI
P18148	0	0	0	PSIA1_ECOLI
P10031	0	0	0	PSIB1_ECOLI
P06615	0	1	1	REDF_ECOLI
Q57154	0	0	0	REPB_ECOLI
P03856	0	1	1	REPE1_ECOLI
P56980	0	0	0	REPL1_ECOLI
P62556	0	1	1	SOPA_ECOLI
P62558	0	1	1	SOPB_ECOLI
P13970	0	0	0	SRNB_ECOLI
Q00042	0	0	0	TNPX_ECOLI
P03012	0	0	0	TNR1_ECOLI
P41067	0	1	1	TRAB1_ECOLI
P18004	0	1	1	TRAC_ECOLI
P09130	1	1	2	TRAD1_ECOLI
P08322	0	0	0	TRAE1_ECOLI
P14497	0	0	0	TRAF_ECOLI
P33790	0	1	1	TRAG1_ECOLI
P15069	0	0	0	TRAH1_ECOLI
P14565	1	1	2	TRAI1_ECOLI
P06626	0	1	1	TRAJ1_ECOLI
P41066	0	1	1	TRAK1_ECOLI
P08321	0	0	0	TRAL1_ECOLI
P10026	0	0	0	TRAM1_ECOLI
P24082	0	1	1	TRAN_ECOLI
P41068	0	0	0	TRAP_ECOLI
P18033	0	0	0	TRAQ_ECOLI
P41065	0	0	0	TRAR_ECOLI
P09129	0	0	0	TRAS1_ECOLI
P13979	0	1	1	TRAT1_ECOLI
P18471	0	1	1	TRAU_ECOLI
P41069	1	0	1	TRAV_ECOLI
P18472	0	1	1	TRAW_ECOLI
P22709	0	0	0	TRAX1_ECOLI
P06627	0	0	0	TRAY1_ECOLI
P18034	0	0	0	TRBA_ECOLI
P18035	0	1	1	TRBB_ECOLI
P18473	0	0	0	TRBC_ECOLI
P41070	0	0	0	TRBD_ECOLI
Q05807	0	0	0	TRBE_ECOLI
P15068	0	0	0	TRBF_ECOLI
P41072	0	0	0	TRBG_ECOLI
P19381	0	0	0	TRBH_ECOLI
P18006	0	1	1	TRBI_ECOLI
P18353	0	0	0	TRBJ_ECOLI
P47737	0	1	1	X19F_ECOLI
Q9JMT9	0	0	0	YUAA_ECOLI
Q9JMT8	0	0	0	YUAB_ECOLI
Q9JMT7	0	1	1	YUAC_ECOLI
Q9JMT6	0	0	0	YUAD_ECOLI
Q9JMT5	0	0	0	YUAE_ECOLI
Q9JMT4	0	0	0	YUAF_ECOLI
Q9JMT1	0	1	1	YUAH_ECOLI
Q9JMS9	0	1	1	YUAK_ECOLI
Q9JMS8	0	0	0	YUAL_ECOLI
Q9JMS7	0	0	0	YUAM_ECOLI
Q9JMS6	0	0	0	YUAN_ECOLI
Q9JMS5	1	1	2	YUAO_ECOLI
Q9JMS4	0	0	0	YUAP_ECOLI
P34211	0	0	0	YUAR_ECOLI
Q9JMS1	0	0	0	YUAT_ECOLI
Q9JMS0	0	1	1	YUAU_ECOLI
Q9JMR9	0	1	1	YUAV_ECOLI
Q9JMR8	0	0	0	YUAW_ECOLI
Q9JMR7	0	0	0	YUAX_ECOLI
Q9JMR6	0	0	0	YUAY_ECOLI
P08868	0	0	0	YUAZ_ECOLI
Q9S4X5	0	1	1	YUBA_ECOLI
Q9S4X4	0	0	0	YUBB_ECOLI
Q9S4X3	0	0	0	YUBC_ECOLI
Q9S4X2	0	1	1	YUBD_ECOLI
Q9S4X1	0	0	0	YUBE_ECOLI
Q9S4X0	0	0	0	YUBF_ECOLI
Q9S4W9	0	1	1	YUBG_ECOLI
Q9JMR5	0	0	0	YUBH_ECOLI
Q9S4W7	0	0	0	YUBI_ECOLI
P0C243	0	1	1	YUBJ_ECOLI
Q9JMR4	0	1	1	YUBK_ECOLI
Q9JMR3	0	0	0	YUBL1_ECOLI
Q9JMR2	0	0	0	YUBN_ECOLI
Q02885	0	1	1	YUBO_ECOLI
P18005	0	0	0	YUBP_ECOLI
