ID interactor A	ID interactor B
P0A7M6	P03005
P0A7N4	P0ADZ0
P0A7N4	P0A7X3
P0A7N9	Q46906
P0A7N9	P76104
P0A7N9	P75829
P0A7N9	P75829
P0A7N9	P63177
P0A7N9	P37351
P0A7N9	P36659
P0A7N9	P0A6L9
P0A7N9	P28905
P0A7N9	P28905
P0A7N9	P23932
P0A7N9	P23282
P0A7N9	P19245
P0A7N9	P17579
P0A7N9	P15716
P0A7N9	P15082
P0A7N9	P14294
P0A7N9	P11028
P0A7N9	P10413
P0A7N9	P0AGE0
P0A7N9	P0ADZ0
P0A7N9	P0ADA3
P0A7N9	P0ACV4
P0A7N9	P0ABH9
P0A7N9	P0A9X1
P0A7N9	P0A9X1
P0A7N9	P0A9K3
P0A7N9	P0A8V2
P0A7N9	P0A7Z4
P0A7N9	P0A7Z4
P0A7N9	P0A707
P0A7N9	P0A6Y8
P0A7N9	P0A6Y1
P0A7N9	P09546
P0A7N9	P09372
P0A7N9	P06612
P0A7P5	P24169
P0A7P5	P21170
P0A7P5	P0ADZ0
P0A7Q6	P0AES4
P0A7R1	P76116
P0A7R1	P76104
P0A7R1	P75876
P0A7R1	P75829
P0A7R1	P69913
P0A7R1	P63177
P0A7R1	P60785
P0A7R1	P60422
P0A7R1	P43329
P0A7R1	P39396
P0A7R1	P37765
P0A7R1	P37645
P0A7R1	P37642
P0A7R1	P0A9Y6
P0A7R1	P36979
P0A7R1	P36879
P0A7R1	P32689
P0A7R1	P31059
P0A7R1	P25521
P0A7R1	P21774
P0A7R1	P21645
P0A7R1	P21513
P0A7R1	P21499
P0A7R1	P17952
P0A7R1	P17288
P0A7R1	P14825
P0A7R1	P14374
P0A7R1	P14081
P0A7R1	P13482
P0A7R1	P11665
P0A7R1	P11457
P0A7R1	P0AFH2
P0A7R1	P0AEM0
P0A7R1	P0ADZ0
P0A7R1	P0AD61
P0A7R1	P0ACV4
P0A7R1	P0ABH9
P0A7R1	P0A9P6
P0A7R1	P0A9K3
P0A7R1	P0A910
P0A7R1	P0A8Z3
P0A7R1	P0A8T7
P0A7R1	P0A8M6
P0A7R1	P0A8M3
P0A7R1	P0A8J8
P0A7R1	P0A8G0
P0A7R1	P0A7M2
P0A7R1	P0A7L0
P0A7R1	P0A799
P0A7R1	P0A776
P0A7R1	P0A707
P0A7R1	P0A6Y8
P0A7R1	P0A6X3
P0A7R1	P0A6F5
P0A7R1	P05055
P0A7R1	P00893
P0A7R1	P00892
P0A7R5	Q46821
P0A7R5	P77756
P0A7R5	P77717
P0A7R5	P76594
P0A7R5	P76594
P0A7R5	P76550
P0A7R5	P76541
P0A7R5	P75876
P0A7R5	P63284
P0A7R5	P63228
P0A7R5	P60785
P0A7R5	P60390
P0A7R5	P52054
P0A7R5	P46923
P0A7R5	P46889
P0A7R5	P39286
P0A7R5	P39199
P0A7R5	P39178
P0A7R5	P37181
P0A7R5	P36995
P0A7R5	P36995
P0A7R5	P36979
P0A7R5	P36663
P0A7R5	P33371
P0A7R5	P0A6H5
P0A7R5	P31550
P0A7R5	P31057
P0A7R5	P28909
P0A7R5	P28631
P0A7R5	P24245
P0A7R5	P24229
P0A7R5	P23932
P0A7R5	P23892
P0A7R5	P23304
P0A7R5	P22523
P0A7R5	P22188
P0A7R5	P21513
P0A7R5	P21346
P0A7R5	P20082
P0A7R5	P18595
P0A7R5	P17580
P0A7R5	P17579
P0A7R5	P15716
P0A7R5	P15277
P0A7R5	P14825
P0A7R5	P14374
P0A7R5	P10408
P0A7R5	P0AGJ5
P0A7R5	P0AGE0
P0A7R5	P0AGB0
P0A7R5	P0ADA3
P0A7R5	P0ACV4
P0A7R5	P0ACG8
P0A7R5	P0ACE0
P0A7R5	P0AC30
P0A7R5	P0ABT2
P0A7R5	P0AAR3
P0A7R5	P0A9P6
P0A7R5	P0A968
P0A7R5	P0A8V2
P0A7R5	P0A8M6
P0A7R5	P0A8M3
P0A7R5	P0A8G0
P0A7R5	P0A8E5
P0A7R5	P0A850
P0A7R5	P0A812
P0A7R5	P0A7Z4
P0A7R5	P0A7Y8
P0A7R5	P0A7W1
P0A7R5	P0A7A7
P0A7R5	P0A780
P0A7R5	P0A759
P0A7R5	P0A707
P0A7R5	P0A707
P0A7R5	P0A6Y5
P0A7R5	P0A6H5
P0A7R5	P08622
P0A7R5	P07813
P0A7R5	P07012
P0A7R5	P06612
P0A7R5	P06612
P0A7R5	P05852
P0A7R5	P03004
P0A7R5	P02918
P0A7R5	P00968
P0A7R9	P76550
P0A7R9	P63228
P0A7R9	P60723
P0A7R9	P21499
P0A7R9	P17580
P0A7R9	P0AGJ5
P0A7R9	P0AG14
P0A7R9	P0ADS6
P0A7R9	P0A8G0
P0A7R9	P0A8E5
P0A7R9	P0A850
P0A7S3	P64588
P0A7S3	P63228
P0A7S3	P33224
P0A7S3	P0AGJ5
P0A7S3	P0ACN4
P0A7S3	P0A9W0
P0A7S3	P0A9P6
P0A7S9	P77293
P0A7S9	P76658
P0A7S9	P76594
P0A7S9	P76543
P0A7S9	P76316
P0A7S9	P75829
P0A7S9	P68739
P0A7S9	P68679
P0A7S9	P63228
P0A7S9	P60723
P0A7S9	P60723
P0A7S9	P45395
P0A7S9	P39299
P0A7S9	P37765
P0A7S9	P37765
P0A7S9	P0A9Y6
P0A7S9	P36979
P0A7S9	P36659
P0A7S9	P32680
P0A7S9	P68739
P0A7S9	P25537
P0A7S9	P24245
P0A7S9	P23917
P0A7S9	P21499
P0A7S9	P16528
P0A7S9	P16528
P0A7S9	P11028
P0A7S9	P0AG14
P0A7S9	P0AEM0
P0A7S9	P0AD61
P0A7S9	P0ACN4
P0A7S9	P0ABA6
P0A7S9	P0A9Y6
P0A7S9	P0A9K3
P0A7S9	P0A9K3
P0A7S9	P0A968
P0A7S9	P0A8M3
P0A7S9	P0A8E5
P0A7S9	P0A800
P0A7S9	P0A7X3
P0A7S9	P0A7U3
P0A7S9	P0A707
P0A7S9	P0A6X3
P0A7S9	P0A6A8
P0A7S9	P08622
P0A7S9	P07658
P0A7S9	P05055
P0A7S9	P03004
P0A7S9	P03004
P0A7S9	P02918
P0A7S9	P00960
P0A7T3	P76389
P0A7T3	P76193
P0A7T3	P69913
P0A7T3	P64519
P0A7T3	P46852
P0A7T3	P46474
P0A7T3	P45530
P0A7T3	P39286
P0A7T3	P37765
P0A7T3	P36979
P0A7T3	P36979
P0A7T3	P36879
P0A7T3	P36659
P0A7T3	P36659
P0A7T3	P33918
P0A7T3	P33591
P0A7T3	P32049
P0A7T3	P31473
P0A7T3	P31059
P0A7T3	P30126
P0A7T3	P24229
P0A7T3	P23304
P0A7T3	P21893
P0A7T3	P21513
P0A7T3	P21499
P0A7T3	P19245
P0A7T3	P17580
P0A7T3	P14294
P0A7T3	P14294
P0A7T3	P10443
P0A7T3	P10115
P0A7T3	P0AG24
P0A7T3	P0AFG0
P0A7T3	P0AEW1
P0A7T3	P0ADH5
P0A7T3	P0ACV4
P0A7T3	P0ABJ1
P0A7T3	P0A9L8
P0A7T3	P0A9K3
P0A7T3	P0A9K3
P0A7T3	P0A8R7
P0A7T3	P0A7Z4
P0A7T3	P0A7Y8
P0A7T3	P0A7E9
P0A7T3	P0A707
P0A7T3	P09546
P0A7T3	P07813
P0A7T3	P05637
P0A7T3	P02929
P0A7T3	P00892
P0A7T3	P00490
P0A7T7	P76347
P0A7T7	P75876
P0A7T7	P69222
P0A7T7	P68679
P0A7T7	P63228
P0A7T7	P37765
P0A7T7	P37765
P0A7T7	P37750
P0A7T7	P36879
P0A7T7	P0AGJ5
P0A7T7	P68739
P0A7T7	P21645
P0A7T7	P18391
P0A7T7	P0AGJ5
P0A7T7	P0ACV4
P0A7T7	P0A8Z3
P0A7T7	P0A8M6
P0A7T7	P0A836
P0A7T7	P0A7Y8
P0A7T7	P0A7K2
P0A7T7	P0A776
P0A7T7	P07658
P0A7T7	P02358
P0A7U3	Q46930
P0A7U3	P76594
P0A7U3	P75876
P0A7U3	P63228
P0A7U3	P46474
P0A7U3	P43329
P0A7U3	P37765
P0A7U3	P37751
P0A7U3	P33224
P0A7U3	P33224
P0A7U3	P30011
P0A7U3	P0AGJ5
P0A7U3	P0AG59
P0A7U3	P0A9P6
P0A7U3	P0A8W8
P0A7U3	P0A8M6
P0A7U3	P0A8J8
P0A7U3	P0A8G0
P0A7U3	P0A8G0
P0A7U3	P0A850
P0A7U3	P0A836
P0A7U3	P0A7W1
P0A7U3	P0A7F9
P0A7U3	P0A776
P0A7U3	P0A707
P0A7U3	P0A6Y1
P0A7U3	P0A6Q6
P0A7U3	P05055
P0A7U3	P05055
P0A7U7	P77781
P0A7U7	P77717
P0A7U7	P77626
P0A7U7	P77539
P0A7U7	P77293
P0A7U7	P76550
P0A7U7	P76543
P0A7U7	P76389
P0A7U7	P75876
P0A7U7	P68066
P0A7U7	P63228
P0A7U7	P46837
P0A7U7	P45395
P0A7U7	P39371
P0A7U7	P37751
P0A7U7	P0A9Y6
P0A7U7	P36979
P0A7U7	P36879
P0A7U7	P0AGJ5
P0A7U7	P33224
P0A7U7	P25537
P0A7U7	P24245
P0A7U7	P24229
P0A7U7	P23895
P0A7U7	P21645
P0A7U7	P21170
P0A7U7	P17580
P0A7U7	P17579
P0A7U7	P17288
P0A7U7	P14081
P0A7U7	P11665
P0A7U7	P0AGK4
P0A7U7	P0AGJ5
P0A7U7	P0AG24
P0A7U7	P0AG14
P0A7U7	P0AEW1
P0A7U7	P0AED9
P0A7U7	P0ADH5
P0A7U7	P0ADA3
P0A7U7	P0ACI0
P0A7U7	P0AAS7
P0A7U7	P0AA39
P0A7U7	P0A8Z3
P0A7U7	P0A8W8
P0A7U7	P0A8V2
P0A7U7	P0A8V2
P0A7U7	P0A8M6
P0A7U7	P0A8J8
P0A7U7	P0A8G0
P0A7U7	P0A8G0
P0A7U7	P0A800
P0A7U7	P0A7Y8
P0A7U7	P0A7Y4
P0A7U7	P0A7Y4
P0A7U7	P0A7W1
P0A7U7	P0A707
P0A7U7	P07658
P0A7U7	P05055
P0A7U7	P05055
P0A7U7	P03004
P0A7U7	P03004
P0A7U7	P00892
P0A7V0	P76594
P0A7V0	P76578
P0A7V0	P75767
P0A7V0	P63284
P0A7V0	P60723
P0A7V0	P63177
P0A7V0	P39286
P0A7V0	P38506
P0A7V0	P37765
P0A7V0	P37181
P0A7V0	P0A9Y6
P0A7V0	P36995
P0A7V0	P36659
P0A7V0	P0ADK8
P0A7V0	P33918
P0A7V0	P33371
P0A7V0	P33224
P0A7V0	P32177
P0A7V0	P0A6H5
P0A7V0	P32052
P0A7V0	P31120
P0A7V0	P29464
P0A7V0	P29209
P0A7V0	P24210
P0A7V0	P23839
P0A7V0	P23830
P0A7V0	P23304
P0A7V0	P23282
P0A7V0	P22939
P0A7V0	P22634
P0A7V0	P22257
P0A7V0	P22188
P0A7V0	P21507
P0A7V0	P21346
P0A7V0	P20082
P0A7V0	P18133
P0A7V0	P17579
P0A7V0	P17547
P0A7V0	P17443
P0A7V0	P17113
P0A7V0	P16921
P0A7V0	P16528
P0A7V0	P15082
P0A7V0	P15042
P0A7V0	P14825
P0A7V0	P13445
P0A7V0	P11604
P0A7V0	P10443
P0A7V0	P10441
P0A7V0	P10440
P0A7V0	P10408
P0A7V0	P0AGK4
P0A7V0	P0AG67
P0A7V0	P0AG30
P0A7V0	P0AFP2
P0A7V0	P0AES4
P0A7V0	P0ACG8
P0A7V0	P0ABH0
P0A7V0	P0A9M0
P0A7V0	P0A9K3
P0A7V0	P0A8I8
P0A7V0	P0A8G0
P0A7V0	P0A8E5
P0A7V0	P0A858
P0A7V0	P0A7Z4
P0A7V0	P0A7W1
P0A7V0	P0A7L0
P0A7V0	P0A780
P0A7V0	P0A707
P0A7V0	P0A6Y8
P0A7V0	P0A6X7
P0A7V0	P0A6N1
P0A7V0	P0A6F9
P0A7V0	P0A6F5
P0A7V0	P09372
P0A7V0	P08622
P0A7V0	P08394
P0A7V0	P08142
P0A7V0	P07813
P0A7V0	P06961
P0A7V0	P06616
P0A7V0	P03004
P0A7V0	P00954
P0A7V0	P00582
P0A7V0	P00579
P0A7V3	Q46930
P0A7V3	P77717
P0A7V3	P76243
P0A7V3	P76195
P0A7V3	P76104
P0A7V3	P75960
P0A7V3	P75876
P0A7V3	P75829
P0A7V3	P75829
P0A7V3	P69407
P0A7V3	P64517
P0A7V3	P64455
P0A7V3	P63228
P0A7V3	P61320
P0A7V3	P60723
P0A7V3	P54901
P0A7V3	P43329
P0A7V3	P39407
P0A7V3	P39299
P0A7V3	P37903
P0A7V3	P37765
P0A7V3	P36979
P0A7V3	P36879
P0A7V3	P36659
P0A7V3	P36659
P0A7V3	P0AGJ5
P0A7V3	P32052
P0A7V3	P32049
P0A7V3	P29464
P0A7V3	P28630
P0A7V3	P25521
P0A7V3	P23304
P0A7V3	P22523
P0A7V3	P21645
P0A7V3	P21513
P0A7V3	P21507
P0A7V3	P21168
P0A7V3	P17579
P0A7V3	P17288
P0A7V3	P15277
P0A7V3	P14825
P0A7V3	P14294
P0A7V3	P14081
P0A7V3	P14081
P0A7V3	P0ADZ0
P0A7V3	P0ADZ0
P0A7V3	P0ADH5
P0A7V3	P0ABF1
P0A7V3	P0AA39
P0A7V3	P0A9Y6
P0A7V3	P0A9M0
P0A7V3	P0A9K3
P0A7V3	P0A996
P0A7V3	P0A968
P0A7V3	P0A901
P0A7V3	P0A8W8
P0A7V3	P0A8T7
P0A7V3	P0A8M6
P0A7V3	P0A8I5
P0A7V3	P0A8G0
P0A7V3	P0A8E5
P0A7V3	P0A8E5
P0A7V3	P0A8A8
P0A7V3	P0A850
P0A7V3	P0A7Z4
P0A7V3	P0A7Y8
P0A7V3	P0A7Y4
P0A7V3	P0A7W1
P0A7V3	P0A7V0
P0A7V3	P0A7S9
P0A7V3	P0A776
P0A7V3	P0A722
P0A7V3	P0A717
P0A7V3	P0A715
P0A7V3	P0A707
P0A7V3	P0A707
P0A7V3	P0A6Y1
P0A7V3	P0A6Q6
P0A7V3	P0A6Q3
P0A7V3	P08390
P0A7V3	P03004
P0A7V3	P03004
P0A7V3	P00892
P0A7V3	P00579
P0A7V8	Q46930
P0A7V8	P76316
P0A7V8	P76316
P0A7V8	P75960
P0A7V8	P75829
P0A7V8	P75829
P0A7V8	P69407
P0A7V8	P63228
P0A7V8	P60723
P0A7V8	P60723
P0A7V8	P50465
P0A7V8	P50465
P0A7V8	P39299
P0A7V8	P37765
P0A7V8	P37765
P0A7V8	P37751
P0A7V8	P0A972
P0A7V8	P36979
P0A7V8	P36979
P0A7V8	P36659
P0A7V8	P36659
P0A7V8	P33224
P0A7V8	P32680
P0A7V8	P32049
P0A7V8	P30870
P0A7V8	P30015
P0A7V8	P28692
P0A7V8	P25537
P0A7V8	P25521
P0A7V8	P24229
P0A7V8	P23830
P0A7V8	P22939
P0A7V8	P21645
P0A7V8	P21645
P0A7V8	P21499
P0A7V8	P17580
P0A7V8	P17579
P0A7V8	P0AGK4
P0A7V8	P0AGE0
P0A7V8	P0AGE0
P0A7V8	P0AGD7
P0A7V8	P0AGD7
P0A7V8	P0AGB3
P0A7V8	P0ADS6
P0A7V8	P0ADH5
P0A7V8	P0AAS7
P0A7V8	P0AA43
P0A7V8	P0A9K3
P0A7V8	P0A9K3
P0A7V8	P0A972
P0A7V8	P0A8Z3
P0A7V8	P0A8T7
P0A7V8	P0A8T7
P0A7V8	P0A8M6
P0A7V8	P0A8I5
P0A7V8	P0A8E5
P0A7V8	P0A7Z4
P0A7V8	P0A7Y8
P0A7V8	P0A7Y8
P0A7V8	P0A7W7
P0A7V8	P0A7V3
P0A7V8	P0A7L0
P0A7V8	P0A7K6
P0A7V8	P0A7A7
P0A7V8	P0A7A7
P0A7V8	P0A780
P0A7V8	P0A759
P0A7V8	P0A717
P0A7V8	P0A707
P0A7V8	P0A707
P0A7V8	P08999
P0A7V8	P07658
P0A7V8	P05055
P0A7V8	P02918
P0A7V8	P00579
P0A7W1	Q47130
P0A7W1	P76594
P0A7W1	P76503
P0A7W1	P60785
P0A7W1	P39299
P0A7W1	P37765
P0A7W1	P0A972
P0A7W1	P36979
P0A7W1	P36659
P0A7W1	P0ADK8
P0A7W1	P33371
P0A7W1	P33224
P0A7W1	P68739
P0A7W1	P31120
P0A7W1	P30128
P0A7W1	P28692
P0A7W1	P27430
P0A7W1	P24245
P0A7W1	P24229
P0A7W1	P23852
P0A7W1	P23830
P0A7W1	P23304
P0A7W1	P22523
P0A7W1	P21774
P0A7W1	P21645
P0A7W1	P21513
P0A7W1	P21499
P0A7W1	P21346
P0A7W1	P17580
P0A7W1	P17579
P0A7W1	P17288
P0A7W1	P16921
P0A7W1	P16528
P0A7W1	P15277
P0A7W1	P14294
P0A7W1	P14081
P0A7W1	P11876
P0A7W1	P10115
P0A7W1	P0AG67
P0A7W1	P0AFF6
P0A7W1	P0AES6
P0A7W1	P0AES4
P0A7W1	P0AE18
P0A7W1	P0ACN4
P0A7W1	P0ACG8
P0A7W1	P0AAS7
P0A7W1	P0A9K3
P0A7W1	P0A9A6
P0A7W1	P0A8T7
P0A7W1	P0A8G0
P0A7W1	P0A8E5
P0A7W1	P0A7X3
P0A7W1	P0A7W7
P0A7W1	P0A7W1
P0A7W1	P0A7V8
P0A7W1	P0A7T3
P0A7W1	P0A7S9
P0A7W1	P0A7C2
P0A7W1	P0A780
P0A7W1	P0A707
P0A7W1	P0A6Y1
P0A7W1	P0A6P1
P0A7W1	P0A6N1
P0A7W1	P08622
P0A7W1	P06616
P0A7W1	P06612
P0A7W1	P03018
P0A7W1	P03005
P0A7W1	P02367
P0A7W7	P77293
P0A7W7	P63284
P0A7W7	P36879
P0A7W7	P21499
P0A7W7	P17580
P0A7W7	P17288
P0A7W7	P16528
P0A7W7	P0AG24
P0A7W7	P0ADH5
P0A7W7	P0ADH5
P0A7W7	P0ABT2
P0A7W7	P0A9P6
P0A7W7	P0A9M0
P0A7W7	P0A8M6
P0A7W7	P0A7Y8
P0A7W7	P0A7Y8
P0A7W7	P0A7M2
P0A7W7	P0A7A7
P0A7W7	P0A6Y1
P0A7W7	P0A6A8
P0A7X3	P69913
P0A7X3	P63228
P0A7X3	P39407
P0A7X3	P39299
P0A7X3	P0A9Y6
P0A7X3	P36879
P0A7X3	P33918
P0A7X3	P25537
P0A7X3	P21499
P0A7X3	P18391
P0A7X3	P17579
P0A7X3	P10115
P0A7X3	P0AG24
P0A7X3	P0AG14
P0A7X3	P0AF63
P0A7X3	P0AAS7
P0A7X3	P0A7Y8
P0A7X3	P0A7Y4
P0A7X3	P0A7Y4
P0A7X3	P0A715
P0A7X3	P0A707
P0A7Y0	P30850
P0A7Y0	P0A850
P0A7Y0	P0A7Y0
P0A7Y4	P60422
P0A7Y4	P17888
P0A7Y4	P17888
P0A7Y4	P15043
P0A7Y4	P14294
P0A7Y4	P14294
P0A7Y4	P0AGK4
P0A7Y4	P0AGK4
P0A7Y4	P0AG59
P0A7Y4	P0ACF0
P0A7Y4	P0ABB0
P0A7Y4	P0ABA6
P0A7Y4	P0A7Y4
P0A7Y4	P0A7W1
P0A7Y4	P0A7V3
P0A7Y4	P0A7M2
P0A7Y4	P04995
P0A7Y4	P04995
P0A7Y4	P00490
P0A7Y8	P75864
P0A7Y8	P75864
P0A7Y8	P68679
P0A7Y8	P61175
P0A7Y8	P60422
P0A7Y8	P37765
P0A7Y8	P15716
P0A7Y8	P0AGJ5
P0A7Y8	P0AG67
P0A7Y8	P0AG67
P0A7Y8	P0AG59
P0A7Y8	P0AG59
P0A7Y8	P0AG55
P0A7Y8	P0AG48
P0A7Y8	P0AG30
P0A7Y8	P0ADZ4
P0A7Y8	P0ACF0
P0A7Y8	P0A9P0
P0A7Y8	P0A7Y8
P0A7Y8	P0A7X3
P0A7Y8	P0A7W1
P0A7Y8	P0A7V3
P0A7Y8	P0A7V0
P0A7Y8	P0A7U7
P0A7Y8	P0A7U3
P0A7Y8	P0A7T7
P0A7Y8	P0A7T3
P0A7Y8	P0A7S9
P0A7Y8	P0A7S9
P0A7Y8	P0A7R9
P0A7Y8	P0A7R9
P0A7Y8	P0A7R5
P0A7Y8	P0A7R1
P0A7Y8	P0A7M6
P0A7Y8	P0A7L3
P0A7Y8	P0A7L3
P0A7Y8	P0A7L0
P0A7Y8	P0A7L0
P0A7Y8	P0A7K6
P0A7Y8	P0A7K6
P0A7Y8	P0A707
P0A7Y8	P02358
P0A7Y8	P02358
P0A7Z4	Q46906
P0A7Z4	P69913
P0A7Z4	P68679
P0A7Z4	P60723
P0A7Z4	P60723
P0A7Z4	P60624
P0A7Z4	P60422
P0A7Z4	P60422
P0A7Z4	P42641
P0A7Z4	P39180
P0A7Z4	P37751
P0A7Z4	P31690
P0A7Z4	P31133
P0A7Z4	P30128
P0A7Z4	P27836
P0A7Z4	P27836
P0A7Z4	P27242
P0A7Z4	P24255
P0A7Z4	P24255
P0A7Z4	P23852
P0A7Z4	P23830
P0A7Z4	P23830
P0A7Z4	P21889
P0A7Z4	P16921
P0A7Z4	P15277
P0A7Z4	P13519
P0A7Z4	P13445
P0A7Z4	P10411
P0A7Z4	P0AGE0
P0A7Z4	P0AGB3
P0A7Z4	P0AGB3
P0A7Z4	P0AG67
P0A7Z4	P0AG48
P0A7Z4	P0AG48
P0A7Z4	P0AG30
P0A7Z4	P0AG30
P0A7Z4	P0AFP4
P0A7Z4	P0AFF6
P0A7Z4	P0AFF6
P0A7Z4	P0ADZ4
P0A7Z4	P0ADZ0
P0A7Z4	P0ADY7
P0A7Z4	P0ADN2
P0A7Z4	P0ACI0
P0A7Z4	P0ACF4
P0A7Z4	P0ACF4
P0A7Z4	P0ACF0
P0A7Z4	P0ACA3
P0A7Z4	P0AAS7
P0A7Z4	P0AAS7
P0A7Z4	P0A9Y6
P0A7Z4	P0A9E5
P0A7Z4	P0A9B2
P0A7Z4	P0A944
P0A7Z4	P0A8V2
P0A7Z4	P0A8T7
P0A7Z4	P0A858
P0A7Z4	P0A800
P0A7Z4	P0A7Z4
P0A7Z4	P0A7W1
P0A7Z4	P0A7V8
P0A7Z4	P0A7V3
P0A7Z4	P0A7U7
P0A7Z4	P0A7U7
P0A7Z4	P0A7U3
P0A7Z4	P0A7U3
P0A7Z4	P0A7T3
P0A7Z4	P0A7S9
P0A7Z4	P0A7R5
P0A7Z4	P0A7K6
P0A7Z4	P0A7K2
P0A7Z4	P0A759
P0A7Z4	P0A6W5
P0A7Z4	P0A6F5
P0A7Z4	P06959
P0A7Z4	P05055
P0A7Z4	P02359
P0A7Z4	P02358
P0A7Z4	P02358
P0A7Z4	P00582
P0A7Z4	P00579
P0A7Z4	P00579
P0A800	P77212
P0A800	P76211
P0A800	P60422
P0A800	P42590
P0A800	P42590
P0A800	P33570
P0A800	P30139
P0A800	P22257
P0A800	P17580
P0A800	P0AE60
P0A800	P0A8V2
P0A800	P0A8T7
P0A800	P0A8E5
P0A800	P0A8E5
P0A800	P0A800
P0A800	P0A7Z4
P0A800	P0A7V0
P0A800	P0A7U7
P0A800	P0A7R5
P0A800	P0A7K2
P0A800	P06612
P0A800	P06612
P0A800	P00579
P0A805	P37751
P0A809	P37765
P0A809	P24239
P0A809	P21893
P0A809	P0A812
P0A809	P0A809
P0A812	P0AG30
P0A812	P0AG30
P0A812	P0AFP6
P0A812	P0A812
P0A812	P0A7V0
P0A812	P0A6F5
P0A812	P0A6F5
P0A812	P08622
P0A814	P0A6F9
P0A817	P75957
P0A817	P36979
P0A817	P0A6H1
P0A817	P33135
P0A817	P0A6H5
P0A817	P19245
P0A817	P18391
P0A817	P13519
P0A817	P10408
P0A817	P0AGD7
P0A817	P0AES6
P0A817	P0AES6
P0A817	P0AAH0
P0A817	P0AAH0
P0A817	P0A9X4
P0A817	P0A850
P0A817	P0A817
P0A817	P0A7G6
P0A817	P0A6Q3
P0A817	P0A6N1
P0A817	P0A6H5
P0A817	P0A6H1
P0A817	P0A6F5
P0A817	P08622
P0A817	P08622
P0A817	P07363
P0A817	P00582
P0A817	P00582
P0A825	P76147
P0A832	P33224
P0A832	P30745
P0A832	P0C077
P0A832	P0AGJ5
P0A832	P0AG59
P0A832	P0AG55
P0A832	P0AEU7
P0A832	P0AES6
P0A832	P0AES4
P0A832	P0ADZ0
P0A832	P0ACF0
P0A832	P0A7M2
P0A832	P0A7I4
P0A836	P75797
P0A836	P0C054
P0A836	P0A8F0
P0A836	P0A836
P0A836	P0A7R5
P0A836	P0A7R1
P0A836	P0A705
P0A836	P08622
P0A836	P04335
P0A836	P00963
P0A840	P51025
P0A847	P75864
P0A847	P60624
P0A847	P37653
P0A847	P0AG48
P0A847	P0AG44
P0A847	P0ACF4
P0A847	P0A832
P0A847	P0A7S3
P0A847	P0A7R1
P0A847	P03018
P0A850	Q47679
P0A850	Q46893
P0A850	P77454
P0A850	P75746
P0A850	P69913
P0A850	P68679
P0A850	P64476
P0A850	P60723
P0A850	P60438
P0A850	P60422
P0A850	P54901
P0A850	P45578
P0A850	P45425
P0A850	P39274
P0A850	P37747
P0A850	P37642
P0A850	P36659
P0A850	P33136
P0A850	P32664
P0A850	P31057
P0A850	P25516
P0A850	P23917
P0A850	P21599
P0A850	P0C8J8
P0A850	P0AG67
P0A850	P0AG59
P0A850	P0AG30
P0A850	P0AFP6
P0A850	P0AFG6
P0A850	P0ADY7
P0A850	P0ADQ2
P0A850	P0ADF6
P0A850	P0AD61
P0A850	P0AD03
P0A850	P0ACF8
P0A850	P0ABT2
P0A850	P0ABH7
P0A850	P0AB77
P0A850	P0AA10
P0A850	P0A9Z1
P0A850	P0A9X4
P0A850	P0A9S5
P0A850	P0A9S3
P0A850	P0A996
P0A850	P0A944
P0A850	P0A901
P0A850	P0A8M6
P0A850	P0A800
P0A850	P0A7X3
P0A850	P0A7W1
P0A850	P0A7V0
P0A850	P0A7L0
P0A850	P0A7J3
P0A850	P0A7D7
P0A850	P0A7A9
P0A850	P0A759
P0A850	P0A705
P0A850	P0A6X3
P0A850	P0A6S0
P0A850	P0A6Q3
P0A850	P0A6F9
P0A850	P0A6F1
P0A850	P0A6A6
P0A850	P06987
P0A850	P06612
P0A850	P05637
P0A850	P05523
P0A850	P02918
P0A850	P02359
P0A853	P77319
P0A853	P31133
P0A853	P21507
P0A853	P14825
P0A853	P0A9U1
P0A853	P0A8N5
P0A853	P0A853
P0A853	P0A759
P0A853	P0A6Y8
P0A855	P02925
P0A858	P36979
P0A858	P29745
P0A858	P15048
P0A858	P15038
P0A858	P14825
P0A858	P10443
P0A858	P0A858
P0A858	P0A7Z4
P0A858	P0A7M2
P0A858	P0A6Y8
P0A862	P37751
P0A867	P64499
P0A867	P37751
P0A867	P27127
P0A867	P0AAC8
P0A867	P0A796
P0A870	P36938
P0A870	P31057
P0A870	P0ACV4
P0A870	P0ACG1
P0A870	P02918
P0A873	P28905
P0A873	P28631
P0A873	P06710
P0A873	P03007
P0A877	P00932
P0A881	P0ADK6
P0A884	P0A8M3
P0A884	P0A884
P0A890	P76128
P0A890	P0A9B2
P0A894	P0A9Y6
P0A894	P0A6N1
P0A894	P0A6F9
P0A894	P0A6F5
P0A898	P32132
P0A8A0	P39172
P0A8A0	P11875
P0A8A0	P0AET5
P0A8A0	P0A855
P0A8A2	P76069
P0A8A2	P00452
P0A8A4	P39286
P0A8A4	P0AFG8
P0A8A4	P0A8A4
P0A8A8	P0A8M6
P0A8A8	P0A8H6
P0A8A8	P0A8A8
P0A8A8	P0A7W1
P0A8B2	P0AG59
P0A8B5	P02918
P0A8C1	P67910
P0A8C4	P0A8T7
P0A8D0	P76578
P0A8D0	P0AG48
P0A8D0	P0A7R5
P0A8D0	P0A7K2
P0A8D0	P00961
P0A8D6	P32718
P0A8D6	P0A7Y0
P0A8E1	P37751
